millis a_x a_y a_z f
343722 0.20 0.20 0.59 4095
343726 0.20 0.20 0.59 4095
343730 0.20 0.20 0.59 4095
343733 0.20 0.20 0.59 4095
343737 0.20 0.20 0.59 4095
343741 0.20 0.20 0.59 4095
343745 0.20 0.20 0.59 4069
343748 0.20 0.20 0.59 3999
343764 0.20 0.20 0.59 3344
343768 0.20 0.20 0.59 3071
343772 0.20 0.20 0.59 2739
343776 0.20 0.20 0.59 2272
343780 0.20 0.20 0.59 2083
343783 0.20 0.20 0.59 1615
343787 0.20 0.20 0.59 1513
343791 0.20 0.20 0.59 1296
343796 0.20 0.20 0.59 1213
343799 0.20 0.20 0.59 923
343803 0.20 0.20 0.59 986
343807 0.20 0.20 0.59 996
343811 0.20 0.20 0.59 975
343815 0.20 0.20 0.59 689
343819 0.20 0.20 0.59 649
343823 0.20 0.20 0.59 537
343826 0.20 0.20 0.59 489
343830 0.20 0.20 0.59 560
343834 0.20 0.20 0.59 517
343838 0.20 0.20 0.59 509
343842 0.20 0.20 0.59 452
343845 0.20 0.20 0.59 531
343849 0.20 0.20 0.59 454
343853 0.20 0.20 0.59 383
343857 0.20 0.20 0.59 453
343861 0.20 0.20 0.59 398
343865 0.20 0.20 0.59 400
343869 0.20 0.20 0.59 409
343873 0.20 0.20 0.59 433
343877 0.20 0.20 0.59 463
343881 0.20 0.20 0.59 400
343884 0.20 0.20 0.59 397
343888 0.20 0.20 0.59 341
343892 0.20 0.20 0.59 511
343896 0.20 0.20 0.59 499
343900 0.20 0.20 0.59 443
343904 0.20 0.20 0.59 397
343908 0.20 0.20 0.59 413
343911 0.20 0.20 0.59 532
343915 0.20 0.20 0.59 400
343919 0.20 0.20 0.59 439
343923 0.20 0.20 0.59 435
343927 0.20 0.20 0.59 406
343931 0.20 0.20 0.59 448
343935 0.20 0.20 0.59 427
343938 0.20 0.20 0.59 391
343942 0.20 0.20 0.59 293
343946 0.20 0.20 0.59 325
343950 0.20 0.20 0.59 346
343954 0.20 0.20 0.59 333
343958 0.20 0.20 0.59 316
343961 0.20 0.20 0.59 297
343965 0.20 0.20 0.59 305
343969 0.20 0.20 0.59 288
343973 0.20 0.20 0.59 284
343977 0.20 0.20 0.59 270
343980 0.20 0.20 0.59 272
343984 0.20 0.20 0.59 289
343988 0.20 0.20 0.59 293
343992 0.20 0.20 0.59 288
343996 0.20 0.20 0.59 273
344000 0.20 0.20 0.59 285
344003 0.20 0.20 0.59 267
344007 0.20 0.20 0.59 245
344011 0.20 0.20 0.59 258
344038 0.20 0.20 0.59 229
344042 0.20 0.20 0.59 214
344046 0.20 0.20 0.59 217
344050 0.20 0.20 0.59 219
344054 0.20 0.20 0.59 284
344057 0.20 0.20 0.59 272
344061 0.20 0.20 0.59 250
344065 0.20 0.20 0.59 265
344069 0.20 0.20 0.59 272
344073 0.20 0.20 0.59 275
344077 0.20 0.20 0.59 276
344081 0.20 0.20 0.59 263
344084 0.20 0.20 0.59 228
344089 0.20 0.20 0.59 224
344093 0.20 0.20 0.59 223
344096 0.20 0.20 0.59 162
344100 0.20 0.20 0.59 193
344104 0.20 0.20 0.59 3147
344108 0.20 0.20 0.59 3453
344112 0.20 0.20 0.59 3872
344116 0.20 0.20 0.59 4095
344119 0.20 0.20 0.59 4095
344123 0.20 0.20 0.59 4095
344224 0.20 0.20 0.59 1395
344228 0.20 0.20 0.59 1104
344232 0.20 0.20 0.59 999
344235 0.20 0.20 0.59 1030
344239 0.20 0.20 0.59 1099
344243 0.20 0.20 0.59 1003
344247 0.20 0.20 0.59 803
344251 0.20 0.20 0.59 679
344255 0.20 0.20 0.59 487
344259 0.20 0.20 0.59 534
344263 0.20 0.20 0.59 528
344267 0.20 0.20 0.59 528
344271 0.20 0.20 0.59 493
344274 0.20 0.20 0.59 502
344279 0.20 0.20 0.59 499
344283 0.20 0.20 0.59 561
344286 0.20 0.20 0.59 558
344290 0.20 0.20 0.59 436
344294 0.20 0.20 0.59 413
344298 0.20 0.20 0.59 487
344302 0.20 0.20 0.59 528
344306 0.20 0.20 0.59 548
344309 0.20 0.20 0.59 560
344313 0.20 0.20 0.59 503
344317 0.20 0.20 0.59 567
344321 0.20 0.20 0.59 535
344325 0.20 0.20 0.59 589
344329 0.20 0.20 0.59 555
344332 0.20 0.20 0.59 476
344336 0.20 0.20 0.59 491
344340 0.20 0.20 0.59 490
344344 0.20 0.20 0.59 549
344348 0.20 0.20 0.59 488
344352 0.20 0.20 0.59 490
344356 0.20 0.20 0.59 495
344359 0.20 0.20 0.59 485
344363 0.20 0.20 0.59 528
344367 0.20 0.20 0.59 528
344371 0.20 0.20 0.59 546
344375 0.20 0.20 0.59 563
344379 0.20 0.20 0.59 485
344383 0.20 0.20 0.59 424
344387 0.20 0.20 0.59 382
344391 0.20 0.20 0.59 348
344394 0.20 0.20 0.59 336
344398 0.20 0.20 0.59 331
344403 0.20 0.20 0.59 341
344406 0.20 0.20 0.59 383
344410 0.20 0.20 0.59 400
344414 0.20 0.20 0.59 400
344418 0.20 0.20 0.59 368
344422 0.20 0.20 0.59 363
344426 0.20 0.20 0.59 381
344430 0.20 0.20 0.59 411
344434 0.20 0.20 0.59 401
344438 0.20 0.20 0.59 368
344442 0.20 0.20 0.59 367
344447 0.20 0.20 0.59 318
344450 0.20 0.20 0.59 325
344454 0.20 0.20 0.59 343
344458 0.20 0.20 0.59 314
344462 0.20 0.20 0.59 295
344466 0.20 0.20 0.59 284
344470 0.20 0.20 0.59 294
344473 0.20 0.20 0.59 307
344477 0.20 0.20 0.59 307
344481 0.20 0.20 0.59 283
344485 0.20 0.20 0.59 3223
344489 0.20 0.20 0.59 3635
344493 0.20 0.20 0.59 4095
344496 0.20 0.20 0.59 4095
344500 0.20 0.20 0.59 4095
344504 0.20 0.20 0.59 4095
344524 0.20 0.20 0.59 4095
344528 0.20 0.20 0.59 4095
344532 0.20 0.20 0.59 4095
344535 0.20 0.20 0.59 4095
344548 0.20 0.20 0.59 4095
344551 0.20 0.20 0.59 4095
344555 0.20 0.20 0.59 4095
344559 0.20 0.20 0.59 4095
344563 0.20 0.20 0.59 4095
344567 0.20 0.20 0.59 4027
344571 0.20 0.20 0.59 3824
344575 0.20 0.20 0.59 3823
344579 0.20 0.20 0.59 3683
344583 0.20 0.20 0.59 3360
344587 0.20 0.20 0.59 3007
344590 0.20 0.20 0.59 2661
344594 0.20 0.20 0.59 2335
344598 0.20 0.20 0.59 1883
344602 0.20 0.20 0.59 1804
344606 0.20 0.20 0.59 1503
344610 0.20 0.20 0.59 1342
344614 0.20 0.20 0.59 1048
344618 0.20 0.20 0.59 1081
344623 0.20 0.20 0.59 1033
344627 0.20 0.20 0.59 1058
344631 0.20 0.20 0.59 816
344635 0.20 0.20 0.59 608
344639 0.20 0.20 0.59 428
344642 0.20 0.20 0.59 534
344646 0.20 0.20 0.59 497
344650 0.20 0.20 0.59 485
344654 0.20 0.20 0.59 525
344658 0.20 0.20 0.59 563
344662 0.20 0.20 0.59 666
344666 0.20 0.20 0.59 675
344669 0.20 0.20 0.59 770
344673 0.20 0.20 0.59 613
344677 0.20 0.20 0.59 649
344681 0.20 0.20 0.59 719
344685 0.20 0.20 0.59 747
344688 0.20 0.20 0.59 724
344692 0.20 0.20 0.59 740
344696 0.20 0.20 0.59 730
344700 0.20 0.20 0.59 675
344704 0.20 0.20 0.59 528
344708 0.20 0.20 0.59 551
344712 0.20 0.20 0.59 506
344715 0.20 0.20 0.59 593
344719 0.20 0.20 0.59 569
344723 0.20 0.20 0.59 551
344727 0.20 0.20 0.59 543
344731 0.20 0.20 0.59 589
344735 0.20 0.20 0.59 608
344739 0.20 0.20 0.59 592
344743 0.20 0.20 0.59 471
344746 0.20 0.20 0.59 497
344750 0.20 0.20 0.59 496
344754 0.20 0.20 0.59 511
344758 0.20 0.20 0.59 527
344762 0.20 0.20 0.59 432
344765 0.20 0.20 0.59 411
344769 0.20 0.20 0.59 381
344773 0.20 0.20 0.59 368
344777 0.20 0.20 0.59 363
344781 0.20 0.20 0.59 352
344785 0.20 0.20 0.59 347
344789 0.20 0.20 0.59 357
344793 0.20 0.20 0.59 352
344797 0.20 0.20 0.59 336
344800 0.20 0.20 0.59 306
344804 0.20 0.20 0.59 304
344808 0.20 0.20 0.59 306
344812 0.20 0.20 0.59 329
344816 0.20 0.20 0.59 320
344820 0.20 0.20 0.59 320
344824 0.20 0.20 0.59 310
344827 0.20 0.20 0.59 316
344831 0.20 0.20 0.59 309
344835 0.20 0.20 0.59 314
344839 0.20 0.20 0.59 305
344843 0.20 0.20 0.59 309
344847 0.20 0.20 0.59 304
344850 0.20 0.20 0.59 275
344854 0.20 0.20 0.59 272
344858 0.20 0.20 0.59 257
344862 0.20 0.20 0.59 263
344866 0.20 0.20 0.59 233
344870 0.20 0.20 0.59 3249
344873 0.20 0.20 0.59 3674
344877 0.20 0.20 0.59 4095
344881 0.20 0.20 0.59 4095
344885 0.20 0.20 0.59 4095
344889 0.20 0.20 0.59 4095
344893 0.20 0.20 0.59 4095
344897 0.20 0.20 0.59 4095
344900 0.20 0.20 0.59 4095
344904 0.20 0.20 0.59 4095
344908 0.20 0.20 0.59 4095
344912 0.20 0.20 0.59 4095
344916 0.20 0.20 0.59 4095
344920 0.20 0.20 0.59 4095
344924 1.03 -7.08 3.52 4095
344928 1.03 -7.08 3.52 4095
344932 1.03 -7.08 3.52 4095
344935 1.03 -7.08 3.52 4095
344939 1.03 -7.08 3.52 4007
344943 1.03 -7.08 3.52 3840
344947 1.03 -7.08 3.52 3798
344951 1.03 -7.08 3.52 3653
344955 1.03 -7.08 3.52 3505
344959 1.03 -7.08 3.52 3250
344963 1.03 -7.08 3.52 2982
344966 1.03 -7.08 3.52 2759
344970 1.03 -7.08 3.52 2271
344974 1.03 -7.08 3.52 2015
344978 1.03 -7.08 3.52 1871
344982 1.03 -7.08 3.52 1643
344986 1.03 -7.08 3.52 1221
344991 1.03 -7.08 3.52 912
344995 1.03 -7.08 3.52 899
344999 1.03 -7.08 3.52 806
345002 1.03 -7.08 3.52 724
345007 1.03 -7.08 3.52 624
345011 1.03 -7.08 3.52 494
345015 1.03 -7.08 3.52 334
345018 1.03 -7.08 3.52 463
345022 1.03 -7.08 3.52 475
345026 1.03 -7.08 3.52 480
345030 1.03 -7.08 3.52 400
345034 1.03 -7.08 3.52 437
345038 1.03 -7.08 3.52 458
345042 1.03 -7.08 3.52 438
345046 1.03 -7.08 3.52 402
345050 1.03 -7.08 3.52 438
345054 1.03 -7.08 3.52 286
345058 1.03 -7.08 3.52 293
345062 1.03 -7.08 3.52 301
345066 1.03 -7.08 3.52 386
345070 1.03 -7.08 3.52 399
345073 1.03 -7.08 3.52 560
345077 1.03 -7.08 3.52 485
345081 1.03 -7.08 3.52 396
345085 1.03 -7.08 3.52 399
345089 1.03 -7.08 3.52 439
345093 1.03 -7.08 3.52 372
345097 1.03 -7.08 3.52 396
345101 1.03 -7.08 3.52 362
345104 1.03 -7.08 3.52 374
345108 1.03 -7.08 3.52 375
345113 1.03 -7.08 3.52 307
345117 1.03 -7.08 3.52 367
345120 1.03 -7.08 3.52 403
345124 1.03 -7.08 3.52 358
345128 1.03 -7.08 3.52 341
345132 1.03 -7.08 3.52 355
345136 1.03 -7.08 3.52 319
345140 1.03 -7.08 3.52 346
345144 1.03 -7.08 3.52 304
345147 1.03 -7.08 3.52 371
345151 1.03 -7.08 3.52 360
345155 1.03 -7.08 3.52 359
345159 1.03 -7.08 3.52 379
345163 1.03 -7.08 3.52 387
345167 1.03 -7.08 3.52 355
345171 1.03 -7.08 3.52 333
345175 1.03 -7.08 3.52 301
345179 1.03 -7.08 3.52 291
345183 1.03 -7.08 3.52 348
345186 1.03 -7.08 3.52 338
345190 1.03 -7.08 3.52 347
345194 1.03 -7.08 3.52 353
345198 1.03 -7.08 3.52 352
345202 1.03 -7.08 3.52 329
345206 1.03 -7.08 3.52 313
345210 1.03 -7.08 3.52 325
345213 1.03 -7.08 3.52 333
345217 1.03 -7.08 3.52 325
345221 1.03 -7.08 3.52 308
345225 1.03 -7.08 3.52 304
345229 1.03 -7.08 3.52 266
345233 1.03 -7.08 3.52 269
345237 1.03 -7.08 3.52 261
345241 1.03 -7.08 3.52 260
345245 1.03 -7.08 3.52 191
345249 1.03 -7.08 3.52 203
345253 1.03 -7.08 3.52 192
345257 1.03 -7.08 3.52 237
345261 1.03 -7.08 3.52 3010
345265 1.03 -7.08 3.52 3536
345269 1.03 -7.08 3.52 4095
345273 1.03 -7.08 3.52 4095
345277 1.03 -7.08 3.52 4095
345280 1.03 -7.08 3.52 4095
345284 1.03 -7.08 3.52 4095
345288 1.03 -7.08 3.52 4095
345333 1.03 -7.08 3.52 3947
345338 1.03 -7.08 3.52 3594
345342 1.03 -7.08 3.52 3371
345346 1.03 -7.08 3.52 2988
345350 1.03 -7.08 3.52 2537
345354 1.03 -7.08 3.52 2299
345358 1.03 -7.08 3.52 1971
345362 1.03 -7.08 3.52 1779
345366 1.03 -7.08 3.52 1488
345370 1.03 -7.08 3.52 1183
345373 1.03 -7.08 3.52 1071
345377 1.03 -7.08 3.52 988
345381 1.03 -7.08 3.52 964
345385 1.03 -7.08 3.52 1007
345389 1.03 -7.08 3.52 806
345393 1.03 -7.08 3.52 638
345397 1.03 -7.08 3.52 592
345401 1.03 -7.08 3.52 602
345405 1.03 -7.08 3.52 653
345409 1.03 -7.08 3.52 577
345413 1.03 -7.08 3.52 585
345416 1.03 -7.08 3.52 610
345420 1.03 -7.08 3.52 618
345424 1.03 -7.08 3.52 492
345428 1.03 -7.08 3.52 578
345432 1.03 -7.08 3.52 607
345436 1.03 -7.08 3.52 410
345440 1.03 -7.08 3.52 450
345444 1.03 -7.08 3.52 560
345448 1.03 -7.08 3.52 679
345451 1.03 -7.08 3.52 644
345455 1.03 -7.08 3.52 664
345459 1.03 -7.08 3.52 634
345463 1.03 -7.08 3.52 535
345467 1.03 -7.08 3.52 432
345471 1.03 -7.08 3.52 486
345475 1.03 -7.08 3.52 381
345478 1.03 -7.08 3.52 372
345482 1.03 -7.08 3.52 375
345486 1.03 -7.08 3.52 397
345490 1.03 -7.08 3.52 397
345494 1.03 -7.08 3.52 476
345498 1.03 -7.08 3.52 483
345513 1.03 -7.08 3.52 368
345517 1.03 -7.08 3.52 365
345521 1.03 -7.08 3.52 338
345525 1.03 -7.08 3.52 420
345529 1.03 -7.08 3.52 480
345532 1.03 -7.08 3.52 446
345536 1.03 -7.08 3.52 383
345540 1.03 -7.08 3.52 369
345544 1.03 -7.08 3.52 355
345548 1.03 -7.08 3.52 309
345552 1.03 -7.08 3.52 354
345556 1.03 -7.08 3.52 361
345560 1.03 -7.08 3.52 366
345563 1.03 -7.08 3.52 366
345567 1.03 -7.08 3.52 303
345571 1.03 -7.08 3.52 304
345575 1.03 -7.08 3.52 329
345579 1.03 -7.08 3.52 404
345583 1.03 -7.08 3.52 398
345587 1.03 -7.08 3.52 400
345590 1.03 -7.08 3.52 398
345594 1.03 -7.08 3.52 400
345598 1.03 -7.08 3.52 417
345602 1.03 -7.08 3.52 425
345606 1.03 -7.08 3.52 426
345610 1.03 -7.08 3.52 368
345614 1.03 -7.08 3.52 339
345618 1.03 -7.08 3.52 364
345621 1.03 -7.08 3.52 364
345638 1.03 -7.08 3.52 338
345642 1.03 -7.08 3.52 291
345645 1.03 -7.08 3.52 284
345682 1.03 -7.08 3.52 4095
345686 1.03 -7.08 3.52 4095
345690 1.03 -7.08 3.52 4095
345694 1.03 -7.08 3.52 4095
345698 1.03 -7.08 3.52 4095
345702 1.03 -7.08 3.52 4095
345706 1.03 -7.08 3.52 4095
345710 1.03 -7.08 3.52 4095
345714 1.03 -7.08 3.52 4095
345718 1.03 -7.08 3.52 4095
345722 1.03 -7.08 3.52 4095
345726 1.03 -7.08 3.52 4095
345729 1.03 -7.08 3.52 4032
345733 1.03 -7.08 3.52 3939
345737 1.03 -7.08 3.52 3817
345742 1.03 -7.08 3.52 3566
345745 1.03 -7.08 3.52 3306
345749 1.03 -7.08 3.52 2975
345753 1.03 -7.08 3.52 2643
345757 1.03 -7.08 3.52 2277
345761 1.03 -7.08 3.52 1876
345765 1.03 -7.08 3.52 1712
345769 1.03 -7.08 3.52 1308
345773 1.03 -7.08 3.52 1083
345777 1.03 -7.08 3.52 859
345781 1.03 -7.08 3.52 816
345785 1.03 -7.08 3.52 889
345789 1.03 -7.08 3.52 790
345793 1.03 -7.08 3.52 653
345797 1.03 -7.08 3.52 575
345801 1.03 -7.08 3.52 330
345805 1.03 -7.08 3.52 483
345808 1.03 -7.08 3.52 432
345812 1.03 -7.08 3.52 446
345816 1.03 -7.08 3.52 466
345820 1.03 -7.08 3.52 546
345825 1.03 -7.08 3.52 458
345829 1.03 -7.08 3.52 402
345833 1.03 -7.08 3.52 403
345837 1.03 -7.08 3.52 363
345840 1.03 -7.08 3.52 356
345845 1.03 -7.08 3.52 420
345849 1.03 -7.08 3.52 432
345853 1.03 -7.08 3.52 545
345857 1.03 -7.08 3.52 481
345861 1.03 -7.08 3.52 542
345864 1.03 -7.08 3.52 477
345868 1.03 -7.08 3.52 459
345872 1.03 -7.08 3.52 451
345876 1.03 -7.08 3.52 417
345880 1.03 -7.08 3.52 386
345884 1.03 -7.08 3.52 483
345888 1.03 -7.08 3.52 473
345892 1.03 -7.08 3.52 483
345895 1.03 -7.08 3.52 469
345899 1.03 -7.08 3.52 450
345903 1.03 -7.08 3.52 455
345907 1.03 -7.08 3.52 422
345911 1.03 -7.08 3.52 409
345915 1.03 -7.08 3.52 414
345919 1.03 -7.08 3.52 394
345923 1.03 -7.08 3.52 400
345927 1.03 -7.08 3.52 403
345930 1.03 -7.08 3.52 336
345934 1.03 -7.08 3.52 341
345938 1.03 -7.08 3.52 343
345942 1.03 -7.08 3.52 339
345946 1.03 -7.08 3.52 277
345950 1.03 -7.08 3.52 279
345954 1.03 -7.08 3.52 288
345958 1.03 -7.08 3.52 278
345961 1.03 -7.08 3.52 273
345965 1.03 -7.08 3.52 272
345969 1.03 -7.08 3.52 272
345973 1.03 -7.08 3.52 297
345977 1.03 -7.08 3.52 297
345981 1.03 -7.08 3.52 299
345985 1.03 -7.08 3.52 291
345989 1.03 -7.08 3.52 299
345993 1.03 -7.08 3.52 297
345997 1.03 -7.08 3.52 276
346000 1.03 -7.08 3.52 244
346005 1.03 -7.08 3.52 235
346009 1.03 -7.08 3.52 231
346012 1.03 -7.08 3.52 181
346016 1.03 -7.08 3.52 218
346020 1.03 -7.08 3.52 210
346024 1.03 -7.08 3.52 210
346028 1.03 -7.08 3.52 214
346032 1.03 -7.08 3.52 218
346036 1.03 -7.08 3.52 217
346040 1.03 -7.08 3.52 215
346044 1.03 -7.08 3.52 211
346048 1.03 -7.08 3.52 1226
346052 1.03 -7.08 3.52 3409
346056 1.03 -7.08 3.52 4065
346060 1.03 -7.08 3.52 4095
346064 1.03 -7.08 3.52 4095
346067 1.03 -7.08 3.52 4095
346072 1.03 -7.08 3.52 4095
346076 1.03 -7.08 3.52 4095
346079 1.03 -7.08 3.52 4095
346083 1.03 -7.08 3.52 4095
346087 1.03 -7.08 3.52 4095
346091 1.03 -7.08 3.52 4095
346095 1.03 -7.08 3.52 4095
346099 1.03 -7.08 3.52 4095
346103 1.03 -7.08 3.52 4095
346106 1.03 -7.08 3.52 4095
346110 1.03 -7.08 3.52 4095
346114 1.03 -7.08 3.52 4095
346118 1.03 -7.08 3.52 4095
346122 1.03 -7.08 3.52 4085
346126 1.03 -7.08 3.52 3998
346130 1.03 -7.08 3.52 3907
346134 1.03 -7.08 3.52 3712
346138 1.03 -7.08 3.52 3388
346142 1.03 -7.08 3.52 2961
346145 1.03 -7.08 3.52 2736
346149 1.03 -7.08 3.52 2160
346153 1.03 -7.08 3.52 1737
346157 1.03 -7.08 3.52 1648
346161 1.03 -7.08 3.52 1262
346165 1.03 -7.08 3.52 1095
346169 1.03 -7.08 3.52 1140
346173 1.03 -7.08 3.52 1162
346176 1.03 -7.08 3.52 1022
346180 1.03 -7.08 3.52 1097
346184 1.03 -7.08 3.52 847
346188 1.03 -7.08 3.52 705
346192 1.03 -7.08 3.52 603
346196 1.03 -7.08 3.52 533
346200 1.03 -7.08 3.52 589
346204 1.03 -7.08 3.52 669
346208 1.03 -7.08 3.52 658
346212 1.03 -7.08 3.52 713
346215 1.03 -7.08 3.52 592
346219 1.03 -7.08 3.52 495
346223 1.03 -7.08 3.52 478
346227 1.03 -7.08 3.52 443
346231 1.03 -7.08 3.52 464
346235 1.03 -7.08 3.52 371
346239 1.03 -7.08 3.52 531
346243 1.03 -7.08 3.52 579
346247 1.03 -7.08 3.52 649
346251 1.03 -7.08 3.52 626
346254 1.03 -7.08 3.52 506
346258 1.03 -7.08 3.52 454
346262 1.03 -7.08 3.52 432
346266 1.03 -7.08 3.52 720
346270 1.03 -7.08 3.52 707
346274 1.03 -7.08 3.52 693
346278 1.03 -7.08 3.52 741
346282 1.03 -7.08 3.52 735
346286 1.03 -7.08 3.52 720
346290 1.03 -7.08 3.52 704
346294 1.03 -7.08 3.52 599
346298 1.03 -7.08 3.52 500
346301 1.03 -7.08 3.52 481
346305 1.03 -7.08 3.52 402
346309 1.03 -7.08 3.52 412
346313 1.03 -7.08 3.52 493
346317 1.03 -7.08 3.52 466
346321 1.03 -7.08 3.52 474
346325 1.03 -7.08 3.52 412
346329 1.03 -7.08 3.52 401
346332 1.03 -7.08 3.52 427
346336 1.03 -7.08 3.52 425
346370 1.03 -7.08 3.52 338
346374 1.03 -7.08 3.52 339
346378 1.03 -7.08 3.52 331
346382 1.03 -7.08 3.52 327
346385 1.03 -7.08 3.52 368
346390 1.03 -7.08 3.52 380
346394 1.03 -7.08 3.52 373
346398 1.03 -7.08 3.52 361
346401 1.03 -7.08 3.52 366
346405 1.03 -7.08 3.52 289
346409 1.03 -7.08 3.52 310
346413 1.03 -7.08 3.52 258
346417 1.03 -7.08 3.52 256
346421 1.03 -7.08 3.52 265
346425 1.03 -7.08 3.52 256
346429 1.03 -7.08 3.52 266
346433 1.03 -7.08 3.52 245
346437 1.03 -7.08 3.52 198
346441 1.03 -7.08 3.52 160
346444 1.03 -7.08 3.52 224
346448 1.03 -7.08 3.52 187
346452 1.03 -7.08 3.52 2427
346456 1.03 -7.08 3.52 3377
346460 1.03 -7.08 3.52 4095
346464 1.03 -7.08 3.52 4095
346468 1.03 -7.08 3.52 4095
346472 1.03 -7.08 3.52 4095
346476 1.03 -7.08 3.52 4095
346480 1.03 -7.08 3.52 4095
346483 1.03 -7.08 3.52 4095
346487 1.03 -7.08 3.52 4095
346491 1.03 -7.08 3.52 4095
346495 1.03 -7.08 3.52 4095
346499 1.03 -7.08 3.52 4095
346503 1.03 -7.08 3.52 4095
346507 1.03 -7.08 3.52 4095
346510 1.03 -7.08 3.52 4095
346514 1.03 -7.08 3.52 4037
346518 1.03 -7.08 3.52 3948
346522 1.03 -7.08 3.52 3789
346526 1.03 -7.08 3.52 3490
346530 1.03 -7.08 3.52 3120
346534 1.03 -7.08 3.52 2813
346538 1.03 -7.08 3.52 2434
346541 1.03 -7.08 3.52 1925
346545 1.03 -7.08 3.52 1798
346549 1.03 -7.08 3.52 1534
346553 1.03 -7.08 3.52 1271
346557 1.03 -7.08 3.52 1088
346561 1.03 -7.08 3.52 912
346565 1.03 -7.08 3.52 957
346569 1.03 -7.08 3.52 823
346573 1.03 -7.08 3.52 805
346577 1.03 -7.08 3.52 540
346580 1.03 -7.08 3.52 368
346584 1.03 -7.08 3.52 355
346588 1.03 -7.08 3.52 390
346592 1.03 -7.08 3.52 415
346596 1.03 -7.08 3.52 384
346600 1.03 -7.08 3.52 466
346613 1.03 -7.08 3.52 382
346617 1.03 -7.08 3.52 505
346621 1.03 -7.08 3.52 425
346626 1.03 -7.08 3.52 407
346630 1.03 -7.08 3.52 435
346634 1.03 -7.08 3.52 536
346637 1.03 -7.08 3.52 690
346641 1.03 -7.08 3.52 672
346645 1.03 -7.08 3.52 564
346649 1.03 -7.08 3.52 485
346653 1.03 -7.08 3.52 596
346657 1.03 -7.08 3.52 445
346661 1.03 -7.08 3.52 607
346664 1.03 -7.08 3.52 590
346668 1.03 -7.08 3.52 595
346672 1.03 -7.08 3.52 617
346676 1.03 -7.08 3.52 424
346680 1.03 -7.08 3.52 476
346684 1.03 -7.08 3.52 468
346688 1.03 -7.08 3.52 519
346691 1.03 -7.08 3.52 546
346731 1.03 -7.08 3.52 507
346735 1.03 -7.08 3.52 497
346739 1.03 -7.08 3.52 490
346743 1.03 -7.08 3.52 411
346747 1.03 -7.08 3.52 437
346751 1.03 -7.08 3.52 413
346755 1.03 -7.08 3.52 432
346758 1.03 -7.08 3.52 402
346762 1.03 -7.08 3.52 395
346766 1.03 -7.08 3.52 384
346770 1.03 -7.08 3.52 327
346774 1.03 -7.08 3.52 330
346778 1.03 -7.08 3.52 363
346781 1.03 -7.08 3.52 345
346826 1.03 -7.08 3.52 3251
346830 1.03 -7.08 3.52 4071
346834 1.03 -7.08 3.52 4095
346838 1.03 -7.08 3.52 4095
346842 1.03 -7.08 3.52 4095
346846 1.03 -7.08 3.52 4095
346850 1.03 -7.08 3.52 4095
346854 1.03 -7.08 3.52 4095
346858 1.03 -7.08 3.52 4095
346861 1.03 -7.08 3.52 4095
346865 1.03 -7.08 3.52 4095
346869 1.03 -7.08 3.52 4095
346873 1.03 -7.08 3.52 4095
346877 1.03 -7.08 2.98 4095
346881 0.24 -6.30 2.98 4095
346885 0.24 -6.30 2.98 4095
346889 0.24 -6.30 2.98 4095
346893 0.24 -6.30 2.98 4095
346897 0.24 -6.30 2.98 4095
346901 0.24 -6.30 2.98 4095
346905 0.24 -6.30 2.98 3965
346908 0.24 -6.30 2.98 3885
346912 0.24 -6.30 2.98 3728
346916 0.24 -6.30 2.98 3361
346920 0.24 -6.30 2.98 3008
346924 0.24 -6.30 2.98 2639
346928 0.24 -6.30 2.98 2382
346932 0.24 -6.30 2.98 1914
346936 0.24 -6.30 2.98 1658
346939 0.24 -6.30 2.98 1521
346943 0.24 -6.30 2.98 1375
346947 0.24 -6.30 2.98 1122
346952 0.24 -6.30 2.98 891
346955 0.24 -6.30 2.98 917
346959 0.24 -6.30 2.98 762
346963 0.24 -6.30 2.98 584
346967 0.24 -6.30 2.98 582
346971 0.24 -6.30 2.98 453
346976 0.24 -6.30 2.98 426
346979 0.24 -6.30 2.98 356
346983 0.24 -6.30 2.98 468
346987 0.24 -6.30 2.98 430
346991 0.24 -6.30 2.98 392
346995 0.24 -6.30 2.98 398
346999 0.24 -6.30 2.98 453
347003 0.24 -6.30 2.98 367
347007 0.24 -6.30 2.98 433
347011 0.24 -6.30 2.98 565
347015 0.24 -6.30 2.98 640
347019 0.24 -6.30 2.98 619
347023 0.24 -6.30 2.98 593
347027 0.24 -6.30 2.98 599
347030 0.24 -6.30 2.98 537
347034 0.24 -6.30 2.98 566
347038 0.24 -6.30 2.98 620
347042 0.24 -6.30 2.98 558
347046 0.24 -6.30 2.98 538
347050 0.24 -6.30 2.98 574
347054 0.24 -6.30 2.98 684
347058 0.24 -6.30 2.98 619
347061 0.24 -6.30 2.98 533
347065 0.24 -6.30 2.98 528
347083 0.24 -6.30 2.98 523
347087 0.24 -6.30 2.98 528
347090 0.24 -6.30 2.98 398
347094 0.24 -6.30 2.98 400
347098 0.24 -6.30 2.98 400
347103 0.24 -6.30 2.98 395
347106 0.24 -6.30 2.98 381
347110 0.24 -6.30 2.98 407
347114 0.24 -6.30 2.98 412
347129 0.24 -6.30 2.98 338
347137 0.24 -6.30 2.98 341
347141 0.24 -6.30 2.98 346
347144 0.24 -6.30 2.98 326
347148 0.24 -6.30 2.98 334
347152 0.24 -6.30 2.98 361
