"millis, a_x, a_y, a_z, g_x, g_y, g_z"
"172672,-0.11,1.88,-10.01,-0.11,0.06,0.22"
"172678,0.04,1.86,-9.89,-0.13,0.07,0.23"
"172683,-0.08,1.88,-9.86,-0.14,0.07,0.23"
"172686,-0.07,1.99,-9.92,-0.13,0.06,0.23"
"172692,-0.13,2.01,-9.90,-0.14,0.05,0.24"
"172698,-0.11,1.79,-9.92,-0.14,0.05,0.23"
"172701,-0.24,1.72,-9.78,-0.13,0.05,0.22"
"172705,0.00,1.90,-10.05,-0.15,0.06,0.22"
"172709,-0.11,2.01,-9.77,-0.17,0.06,0.23"
"172713,0.00,1.96,-9.73,-0.17,0.05,0.23"
"172717,-0.22,2.15,-9.97,-0.16,0.04,0.23"
"172722,-0.06,2.32,-9.94,-0.17,0.04,0.23"
"172725,-0.22,2.33,-9.66,-0.19,0.05,0.24"
"172729,-0.02,2.10,-9.80,-0.18,0.04,0.23"
"172734,0.06,2.19,-10.01,-0.18,0.05,0.22"
"172737,0.05,2.19,-9.79,-0.19,0.04,0.23"
"172741,-0.07,2.12,-9.62,-0.21,0.03,0.23"
"172745,-0.18,2.31,-9.98,-0.21,0.02,0.23"
"172749,-0.05,2.29,-9.90,-0.21,0.03,0.23"
"172753,-0.02,2.53,-9.66,-0.23,0.04,0.23"
"172757,-0.07,2.36,-9.76,-0.24,0.04,0.23"
"172760,-0.14,2.28,-9.78,-0.23,0.03,0.23"
"172764,-0.08,2.33,-9.82,-0.23,0.02,0.22"
"172768,-0.10,2.41,-9.87,-0.25,0.03,0.23"
"172772,-0.01,2.40,-9.81,-0.27,0.04,0.23"
"172776,0.08,2.38,-9.80,-0.27,0.04,0.23"
"172779,0.20,2.43,-9.80,-0.27,0.03,0.22"
"172784,0.18,2.51,-9.79,-0.28,0.03,0.23"
"172788,0.22,2.48,-9.80,-0.29,0.04,0.23"
"172794,0.26,2.32,-9.91,-0.29,0.04,0.22"
"172798,0.22,2.34,-9.92,-0.30,0.04,0.22"
"172802,0.30,2.31,-10.00,-0.31,0.04,0.23"
"172805,0.34,2.20,-9.94,-0.32,0.04,0.22"
"172811,0.25,2.13,-9.98,-0.33,0.04,0.22"
"172815,0.24,2.16,-9.94,-0.33,0.03,0.23"
"172821,0.28,2.11,-10.04,-0.34,0.04,0.22"
"172825,0.30,1.96,-9.98,-0.35,0.05,0.22"
"172831,0.28,1.95,-9.98,-0.35,0.04,0.22"
"172835,0.25,1.96,-10.02,-0.35,0.05,0.22"
"172841,0.32,1.84,-9.94,-0.36,0.05,0.23"
"172845,0.39,1.80,-9.98,-0.37,0.05,0.22"
"172851,0.47,1.83,-10.03,-0.37,0.06,0.23"
"172855,0.46,1.61,-10.11,-0.37,0.06,0.22"
"172861,0.56,1.54,-10.05,-0.37,0.07,0.22"
"172865,0.56,1.36,-10.09,-0.37,0.06,0.22"
"172871,0.52,1.26,-10.18,-0.37,0.06,0.23"
"172875,0.51,1.23,-10.13,-0.37,0.07,0.23"
"172881,0.37,1.18,-10.13,-0.37,0.07,0.23"
"172885,0.49,1.04,-10.17,-0.36,0.07,0.23"
"172891,0.42,0.87,-10.17,-0.36,0.08,0.23"
"172894,0.44,0.89,-10.17,-0.36,0.08,0.23"
"172898,0.34,0.87,-10.11,-0.36,0.08,0.23"
"172902,0.42,0.84,-10.23,-0.35,0.08,0.24"
"172906,0.34,0.99,-10.22,-0.35,0.08,0.24"
"172909,0.29,0.91,-10.10,-0.35,0.08,0.24"
"172913,0.20,0.89,-10.08,-0.35,0.08,0.24"
"172917,0.24,0.78,-10.22,-0.34,0.08,0.24"
"172921,0.20,0.70,-10.12,-0.34,0.09,0.23"
"172924,0.24,0.76,-10.02,-0.33,0.09,0.23"
"172928,0.36,0.63,-10.23,-0.33,0.09,0.24"
"172932,0.25,0.54,-10.07,-0.33,0.10,0.24"
"172935,0.15,0.30,-9.92,-0.31,0.09,0.24"
"172944,0.33,0.21,-10.31,-0.29,0.09,0.24"
"172947,0.19,0.23,-9.96,-0.30,0.11,0.24"
"173038,-8.19,-14.68,-8.31,0.55,0.03,0.81"
"173042,-7.63,-11.56,-7.22,0.50,-0.06,0.79"
"173046,-6.74,-7.44,-6.05,0.25,-0.10,0.72"
"173051,-5.18,-5.98,-5.44,-0.06,-0.07,0.66"
"173055,-4.04,-4.35,-4.75,-0.50,0.00,0.55"
"173059,-3.11,-3.99,-4.97,-0.86,0.05,0.39"
"173064,-2.05,-4.70,-6.38,-1.31,0.17,0.27"
"173068,-1.29,-5.08,-7.54,-1.62,0.28,0.20"
"173072,1.04,-4.29,-11.87,-1.68,0.53,0.20"
"173079,0.17,-0.82,-5.77,-1.07,0.60,0.49"
"173083,-0.40,-0.12,-2.51,-0.43,0.22,0.66"
"173088,-0.95,-0.43,-9.23,0.40,-0.60,0.61"
"173092,-2.13,-1.59,-16.43,0.59,-0.46,0.54"
"173098,-1.72,-3.87,-14.10,0.28,-0.01,0.50"
"173102,-0.76,-4.64,-14.35,-0.09,0.16,0.38"
"173106,-0.72,-4.00,-14.37,-0.26,0.21,0.35"
"173110,-0.54,-2.98,-12.61,-0.32,0.18,0.39"
"173114,-0.59,-3.19,-11.10,-0.21,0.08,0.43"
"173118,-0.94,-3.88,-11.19,0.08,-0.09,0.38"
"173122,-1.68,-4.47,-11.86,0.29,-0.18,0.33"
"173129,-3.07,-6.09,-12.23,0.38,-0.17,0.30"
"173133,-3.46,-7.16,-11.27,0.35,-0.14,0.28"
"173137,-3.85,-7.29,-10.64,0.34,-0.15,0.25"
"173140,-3.90,-7.09,-10.18,0.33,-0.17,0.22"
"173144,-3.76,-6.79,-9.68,0.32,-0.18,0.19"
"173148,-3.54,-6.42,-9.24,0.31,-0.18,0.16"
"173165,-1.74,-2.57,-8.26,0.13,-0.13,0.05"
"173169,-1.53,-1.87,-7.64,0.14,-0.13,0.04"
"173183,-0.68,-1.17,-7.61,0.42,-0.24,0.02"
"173197,-0.58,-1.03,-9.02,0.39,-0.21,0.00"
"173202,-0.61,-1.10,-9.26,0.39,-0.19,-0.01"
"173207,-0.62,-1.57,-9.75,0.45,-0.22,-0.01"
"173212,-0.85,-1.96,-10.40,0.53,-0.26,-0.01"
"173216,-1.30,-2.34,-10.57,0.58,-0.29,-0.01"
"173221,-1.44,-2.57,-11.28,0.60,-0.31,-0.01"
"173225,-1.75,-2.59,-11.53,0.59,-0.30,-0.01"
"173229,-1.64,-2.48,-11.78,0.59,-0.30,-0.01"
"173233,-1.82,-2.44,-11.78,0.59,-0.29,-0.02"
"173238,-1.72,-2.19,-11.82,0.62,-0.31,-0.02"
"173242,-1.68,-1.87,-11.98,0.65,-0.34,-0.02"
"173247,-1.52,-1.36,-12.03,0.67,-0.36,-0.01"
"173252,-1.09,-0.48,-11.73,0.67,-0.36,-0.01"
"173257,-0.60,0.28,-11.50,0.66,-0.35,-0.01"
"173262,0.04,1.00,-11.05,0.66,-0.34,-0.01"
"173267,0.48,1.44,-10.82,0.68,-0.34,-0.01"
"173272,1.10,1.81,-10.72,0.71,-0.35,-0.01"
"173276,1.40,1.70,-10.63,0.73,-0.34,-0.02"
"173281,1.51,1.34,-10.43,0.75,-0.34,-0.01"
"173285,1.65,1.06,-10.32,0.76,-0.34,-0.01"
"173292,1.36,0.78,-10.46,0.78,-0.36,-0.02"
"173295,1.13,0.82,-10.42,0.77,-0.36,-0.01"
"173301,0.92,1.53,-10.86,0.74,-0.34,-0.01"
"173305,0.98,1.90,-10.67,0.72,-0.31,-0.02"
"173309,1.05,2.20,-10.80,0.71,-0.30,-0.02"
"173314,1.10,2.68,-10.86,0.72,-0.28,-0.03"
"173320,1.59,3.07,-11.24,0.71,-0.27,-0.02"
"173324,1.90,3.38,-11.24,0.69,-0.25,-0.02"
"173328,2.34,3.55,-11.25,0.67,-0.23,-0.03"
"173334,2.58,4.12,-11.07,0.63,-0.21,-0.04"
"173338,2.58,4.37,-10.88,0.62,-0.21,-0.03"
"173342,2.53,4.50,-10.62,0.62,-0.21,-0.03"
"173346,2.35,4.29,-10.50,0.61,-0.21,-0.04"
"173350,2.42,4.13,-10.22,0.60,-0.18,-0.04"
"173357,2.22,4.05,-10.53,0.57,-0.16,-0.03"
"173361,2.34,3.76,-9.73,0.54,-0.12,-0.03"
"173367,2.14,3.85,-9.71,0.50,-0.10,-0.05"
"173370,1.88,4.34,-9.75,0.48,-0.11,-0.05"
"173376,2.01,4.07,-9.34,0.46,-0.10,-0.03"
"173382,1.64,3.76,-9.17,0.45,-0.07,-0.05"
"173386,1.27,3.74,-9.30,0.43,-0.07,-0.05"
"173392,1.29,3.76,-9.15,0.38,-0.06,-0.04"
"173396,1.17,3.69,-8.82,0.36,-0.04,-0.04"
"173401,0.90,3.68,-9.27,0.35,-0.03,-0.05"
"173405,0.80,3.38,-9.03,0.35,-0.03,-0.05"
"173410,0.86,3.14,-9.32,0.34,-0.03,-0.05"
"173416,0.78,3.36,-9.49,0.29,-0.00,-0.04"
"173420,0.88,3.40,-9.32,0.26,0.00,-0.04"
"173424,0.94,3.41,-9.18,0.25,0.01,-0.04"
"173428,1.18,3.46,-9.40,0.24,0.02,-0.05"
"173432,1.07,3.65,-9.45,0.23,0.03,-0.05"
"173436,1.35,3.64,-9.49,0.21,0.03,-0.04"
"173440,1.40,3.68,-9.49,0.18,0.05,-0.04"
"173444,1.39,3.89,-9.71,0.16,0.05,-0.04"
"173448,1.22,3.89,-9.63,0.14,0.05,-0.03"
"173452,1.01,3.83,-9.52,0.14,0.03,-0.03"
"173456,0.90,3.68,-9.64,0.14,0.04,-0.03"
"173460,0.76,3.61,-9.90,0.12,0.05,-0.04"
"173463,0.55,3.39,-9.73,0.10,0.06,-0.04"
"173467,0.39,3.17,-9.54,0.08,0.07,-0.03"
"173471,0.39,2.97,-9.64,0.08,0.06,-0.03"
"173475,0.28,2.86,-9.73,0.07,0.06,-0.03"
"173478,0.24,2.84,-9.83,0.05,0.07,-0.03"
"173482,0.15,2.79,-9.84,0.03,0.07,-0.03"
"173486,0.06,2.62,-9.92,0.03,0.07,-0.02"
"173489,0.03,2.61,-10.13,0.02,0.07,-0.03"
"173493,0.10,2.79,-10.12,0.01,0.07,-0.03"
"173497,0.10,2.77,-10.12,-0.00,0.08,-0.02"
"173594,-1.20,-0.51,-9.80,0.03,-0.09,0.03"
"173598,-1.03,-0.47,-9.78,0.04,-0.09,0.03"
"173602,-1.00,-0.65,-9.74,0.06,-0.11,0.04"
"173606,-0.91,-0.77,-9.96,0.08,-0.11,0.05"
"173609,-0.79,-1.02,-9.72,0.10,-0.12,0.05"
"173615,-0.97,-0.79,-9.67,0.11,-0.15,0.05"
"173619,-0.92,-0.77,-9.91,0.12,-0.16,0.06"
"173625,-0.88,-1.12,-9.43,0.14,-0.15,0.06"
"173629,-0.80,-0.93,-9.60,0.18,-0.16,0.05"
"173637,-0.79,-1.23,-9.23,0.19,-0.18,0.08"
"173640,-0.67,-1.36,-9.41,0.22,-0.19,0.07"
"173644,-0.79,-1.23,-9.52,0.24,-0.19,0.06"
"173649,-0.64,-0.84,-9.59,0.24,-0.19,0.08"
"173653,-0.21,-0.84,-9.72,0.24,-0.18,0.10"
"173657,-0.25,-0.91,-9.27,0.25,-0.17,0.09"
"173661,-0.57,-0.86,-9.25,0.29,-0.21,0.09"
"173666,-0.48,-0.86,-10.00,0.34,-0.25,0.10"
"173672,-0.56,-0.97,-9.58,0.35,-0.22,0.10"
"173676,-0.40,-1.19,-9.96,0.36,-0.22,0.10"
"173680,-0.08,-0.99,-10.22,0.36,-0.20,0.09"
"173684,0.13,-0.71,-9.97,0.36,-0.19,0.10"
"173689,0.12,-0.94,-9.75,0.39,-0.22,0.11"
"173693,0.08,-0.77,-10.12,0.43,-0.25,0.11"
"173697,-0.06,-0.56,-10.31,0.46,-0.25,0.11"
"173701,0.08,-0.30,-10.51,0.44,-0.24,0.12"
"173706,0.28,-0.06,-10.31,0.43,-0.22,0.12"
"173713,0.69,0.34,-10.20,0.45,-0.21,0.11"
"173717,0.73,0.71,-10.24,0.47,-0.22,0.11"
"173724,0.74,0.73,-10.44,0.49,-0.23,0.13"
"173727,0.84,0.31,-10.16,0.51,-0.22,0.12"
"173734,0.55,0.73,-10.67,0.52,-0.23,0.11"
"173737,0.47,1.03,-10.53,0.50,-0.23,0.13"
"173742,0.58,1.25,-10.40,0.49,-0.22,0.13"
"173746,0.83,1.60,-10.66,0.49,-0.20,0.12"
"173751,0.97,1.51,-10.16,0.50,-0.18,0.09"
"173755,0.98,2.00,-10.60,0.50,-0.18,0.09"
"173761,1.08,1.59,-10.04,0.50,-0.18,0.11"
"173764,1.30,1.28,-10.46,0.53,-0.18,0.10"
"173768,1.26,1.56,-10.67,0.52,-0.16,0.09"
"173772,0.96,1.69,-10.17,0.50,-0.16,0.10"
"173776,1.07,1.98,-10.50,0.49,-0.19,0.12"
"173780,0.86,2.64,-10.31,0.46,-0.17,0.11"
"173786,1.01,3.33,-10.16,0.44,-0.15,0.10"
"173790,0.96,3.42,-9.86,0.43,-0.14,0.09"
"173795,1.33,3.52,-10.32,0.44,-0.13,0.08"
"173799,1.52,3.41,-10.12,0.43,-0.11,0.07"
"173803,1.84,3.45,-9.88,0.40,-0.08,0.07"
"173807,1.82,3.63,-9.69,0.37,-0.07,0.06"
"173811,1.78,3.87,-9.43,0.35,-0.08,0.07"
"173815,1.54,4.12,-9.29,0.34,-0.11,0.06"
"173819,1.28,4.01,-9.27,0.34,-0.10,0.06"
"173824,1.01,3.43,-9.27,0.34,-0.09,0.05"
"173828,0.98,3.01,-9.35,0.34,-0.06,0.05"
"173832,0.81,2.57,-9.65,0.33,-0.05,0.05"
"173835,0.87,2.24,-9.72,0.31,-0.04,0.05"
"173839,0.59,2.05,-9.42,0.29,-0.04,0.06"
"173843,0.63,2.02,-9.45,0.28,-0.06,0.06"
"173847,0.59,2.40,-9.68,0.27,-0.05,0.06"
"173850,0.91,3.07,-9.76,0.24,-0.03,0.06"
"173854,1.09,3.45,-9.41,0.19,-0.00,0.07"
"173858,1.14,3.91,-9.21,0.18,0.00,0.07"
"173862,1.18,4.17,-9.19,0.17,-0.01,0.07"
"173865,1.26,4.25,-9.16,0.18,-0.01,0.07"
"173869,1.29,4.15,-9.18,0.17,-0.01,0.07"
"173873,1.15,4.09,-9.30,0.16,-0.00,0.06"
"173877,1.09,3.96,-9.39,0.14,0.01,0.06"
"173880,0.93,3.67,-9.24,0.12,0.01,0.06"
"173922,0.44,3.18,-9.55,-0.03,0.03,0.07"
"173925,0.32,3.46,-9.50,-0.06,0.03,0.07"
"173934,0.09,3.20,-9.43,-0.08,0.02,0.08"
"173938,-0.11,3.09,-9.49,-0.08,0.02,0.07"
"173942,-0.26,2.80,-9.51,-0.08,0.01,0.08"
"173947,-0.34,2.56,-9.68,-0.10,0.01,0.07"
"173953,-0.34,2.47,-9.92,-0.13,0.03,0.08"
"173957,-0.34,2.37,-9.70,-0.14,0.03,0.08"
"173964,-0.27,2.39,-9.91,-0.14,0.00,0.08"
"173969,-0.24,2.39,-9.78,-0.16,0.01,0.09"
"173973,-0.35,2.27,-9.90,-0.17,0.01,0.09"
"173978,-0.23,2.22,-9.83,-0.17,-0.00,0.09"
"173983,-0.02,2.16,-9.79,-0.18,0.00,0.08"
"173988,-0.12,2.11,-9.74,-0.19,0.00,0.09"
"173992,-0.18,1.72,-9.71,-0.18,-0.01,0.09"
"173999,-0.18,1.57,-9.89,-0.18,-0.02,0.09"
"174005,-0.33,1.45,-9.95,-0.20,-0.01,0.10"
"174009,-0.35,1.23,-9.78,-0.20,-0.02,0.10"
"174013,-0.43,1.12,-9.97,-0.18,-0.04,0.10"
"174017,-0.54,1.03,-10.05,-0.18,-0.04,0.10"
"174021,-0.37,0.98,-9.99,-0.18,-0.03,0.11"
"174025,-0.41,0.87,-9.94,-0.19,-0.02,0.11"
"174030,-0.29,0.75,-9.92,-0.19,-0.03,0.11"
"174034,-0.32,0.83,-9.90,-0.17,-0.05,0.11"
"174040,-0.24,0.60,-10.00,-0.17,-0.05,0.11"
"174044,-0.27,0.60,-10.21,-0.16,-0.04,0.11"
"174049,-0.21,0.47,-9.76,-0.16,-0.05,0.12"
"174053,-0.11,0.29,-9.93,-0.15,-0.05,0.12"
"174057,-0.25,0.25,-9.94,-0.14,-0.06,0.12"
"174062,-0.12,0.02,-9.73,-0.13,-0.06,0.13"
"174068,-0.20,-0.10,-9.72,-0.12,-0.06,0.13"
"174072,-0.11,-0.01,-9.68,-0.11,-0.06,0.13"
"174077,-0.03,-0.13,-9.58,-0.10,-0.07,0.14"
"174081,-0.16,-0.17,-9.77,-0.08,-0.07,0.14"
"174086,0.10,-0.02,-9.72,-0.08,-0.06,0.14"
"174092,0.12,-0.13,-9.65,-0.07,-0.06,0.15"
"174096,0.14,-0.14,-9.75,-0.05,-0.07,0.15"
"174101,0.00,-0.33,-9.45,-0.03,-0.08,0.15"
"174108,0.04,-0.23,-9.83,-0.01,-0.08,0.15"
"174113,0.13,-0.17,-9.62,-0.01,-0.07,0.16"
"174118,0.07,-0.18,-9.52,-0.00,-0.07,0.16"
"174123,-0.02,-0.11,-9.62,0.03,-0.08,0.17"
"174127,0.21,-0.13,-9.74,0.05,-0.09,0.17"
"174133,0.22,-0.11,-9.74,0.05,-0.07,0.17"
"174139,0.53,-0.03,-9.77,0.05,-0.06,0.18"
"174142,0.49,-0.04,-9.68,0.07,-0.07,0.17"
"174148,0.53,0.12,-9.77,0.09,-0.08,0.18"
"174152,0.50,0.17,-9.76,0.09,-0.07,0.18"
"174157,0.56,0.21,-9.70,0.10,-0.07,0.19"
"174161,0.50,0.33,-9.54,0.11,-0.06,0.19"
"174165,0.78,0.52,-9.94,0.11,-0.06,0.19"
"174171,0.59,0.74,-10.13,0.10,-0.05,0.20"
"174175,0.52,0.35,-9.15,0.12,-0.07,0.20"
"174178,0.32,0.47,-9.28,0.17,-0.10,0.18"
"174182,0.01,0.88,-10.75,0.16,-0.09,0.18"
"174186,0.35,0.95,-10.15,0.14,-0.05,0.20"
"174190,0.24,0.57,-9.54,0.11,-0.02,0.21"
"174193,0.48,0.54,-9.71,0.14,-0.03,0.20"
"174197,0.36,0.69,-10.08,0.17,-0.05,0.19"
"174201,0.14,0.55,-9.85,0.18,-0.07,0.20"
"174205,0.26,0.97,-9.97,0.18,-0.08,0.20"
"174208,0.22,1.74,-10.63,0.14,-0.06,0.20"
"174212,0.43,1.90,-9.90,0.11,-0.03,0.22"
"174216,0.70,1.48,-9.32,0.11,-0.00,0.21"
"174220,0.26,1.47,-9.72,0.16,-0.02,0.19"
"174224,0.42,1.92,-10.40,0.19,-0.08,0.19"
"174227,0.83,2.13,-10.44,0.17,-0.04,0.21"
"174231,0.73,1.91,-9.62,0.11,-0.00,0.21"
"174261,0.64,2.86,-9.77,0.10,-0.01,0.21"
"174265,0.69,2.99,-9.83,0.08,-0.01,0.21"
"174323,0.70,3.53,-9.19,-0.14,0.07,0.23"
"174327,0.66,3.37,-8.93,-0.14,0.04,0.23"
"174331,0.55,3.34,-9.35,-0.11,0.02,0.22"
"174335,0.28,3.45,-9.52,-0.12,0.02,0.23"
"174340,0.34,3.35,-9.48,-0.17,0.04,0.23"
"174345,0.42,3.31,-9.49,-0.20,0.06,0.23"
"174348,0.38,3.19,-9.44,-0.20,0.06,0.22"
"174355,0.33,3.16,-9.66,-0.22,0.05,0.22"
"174359,0.32,3.01,-9.76,-0.23,0.05,0.23"
"174365,0.41,3.11,-9.68,-0.25,0.06,0.23"
"174369,0.42,2.94,-9.56,-0.27,0.07,0.23"
"174373,0.49,2.92,-9.64,-0.28,0.06,0.23"
"174377,0.52,2.90,-9.77,-0.28,0.07,0.22"
"174381,0.57,2.78,-9.68,-0.29,0.08,0.22"
"174385,0.52,2.85,-9.63,-0.32,0.08,0.23"
"174390,0.33,2.96,-9.75,-0.33,0.06,0.23"
"174394,0.29,2.73,-9.62,-0.33,0.06,0.23"
"174398,0.27,2.79,-9.71,-0.34,0.07,0.23"
"174403,0.06,2.42,-9.77,-0.35,0.07,0.23"
"174407,0.02,2.24,-9.92,-0.35,0.08,0.23"
"174411,0.01,2.16,-9.92,-0.36,0.08,0.23"
"174417,0.06,2.09,-9.96,-0.38,0.08,0.23"
"174420,-0.01,1.91,-9.79,-0.39,0.08,0.23"
"174426,-0.06,2.03,-10.06,-0.39,0.07,0.24"
"174431,0.01,1.99,-9.99,-0.39,0.07,0.24"
"174435,0.08,1.83,-10.01,-0.40,0.08,0.24"
"174439,-0.07,1.84,-10.11,-0.40,0.08,0.23"
"174444,-0.05,1.67,-10.14,-0.40,0.07,0.24"
"174448,0.04,1.48,-10.25,-0.39,0.07,0.24"
"174452,0.04,1.44,-10.37,-0.40,0.07,0.24"
"174455,0.03,1.33,-10.21,-0.41,0.08,0.24"
"174460,0.01,1.31,-10.24,-0.41,0.07,0.24"
"174465,0.08,1.23,-10.22,-0.40,0.07,0.25"
"174469,0.02,1.03,-10.29,-0.40,0.07,0.25"
"174473,-0.04,0.95,-10.16,-0.39,0.07,0.24"
"174477,-0.11,0.78,-10.08,-0.39,0.07,0.25"
"174483,-0.03,0.72,-10.19,-0.38,0.06,0.25"
"174487,-0.03,0.66,-10.16,-0.38,0.07,0.25"
"174493,0.00,0.50,-10.08,-0.38,0.07,0.26"
"174497,-0.07,0.54,-10.08,-0.37,0.06,0.26"
"174501,0.00,0.49,-10.02,-0.36,0.06,0.26"
"174505,-0.06,0.42,-10.02,-0.35,0.06,0.26"
"174509,0.11,0.27,-10.02,-0.34,0.06,0.26"
"174513,0.13,0.23,-9.95,-0.34,0.07,0.26"
"174517,0.07,0.23,-9.87,-0.33,0.07,0.26"
"174521,0.19,0.10,-9.84,-0.32,0.07,0.26"
"174525,0.13,0.14,-9.89,-0.31,0.06,0.27"
"174528,0.10,0.07,-10.00,-0.31,0.06,0.27"
"174534,0.17,0.06,-9.91,-0.29,0.06,0.27"
"174538,0.24,-0.01,-9.94,-0.28,0.07,0.27"
"174542,0.08,-0.11,-9.91,-0.27,0.07,0.27"
"174550,0.26,0.02,-10.01,-0.26,0.07,0.28"
"174555,0.33,-0.01,-10.03,-0.25,0.08,0.28"
"174559,0.35,0.09,-9.90,-0.25,0.08,0.28"
"174563,0.24,0.29,-10.05,-0.24,0.07,0.28"
"174567,0.36,0.39,-10.00,-0.23,0.07,0.28"
"174571,0.25,-0.04,-9.58,-0.21,0.07,0.28"
"174575,0.26,0.04,-10.21,-0.18,0.06,0.27"
"174579,-0.07,-0.08,-9.92,-0.18,0.07,0.27"
"174582,0.10,-0.34,-10.09,-0.16,0.06,0.29"
"174586,-0.11,-0.21,-9.95,-0.16,0.07,0.28"
"174590,-0.20,-0.08,-9.95,-0.16,0.05,0.29"
"174594,-0.06,0.41,-10.08,-0.17,0.06,0.29"
"174598,-0.08,0.31,-9.81,-0.16,0.07,0.28"
"174602,-0.03,0.46,-9.83,-0.15,0.07,0.27"
"174606,-0.11,0.77,-10.02,-0.13,0.06,0.27"
"174610,0.09,0.62,-9.97,-0.13,0.07,0.28"
"174613,0.25,0.43,-9.98,-0.12,0.07,0.28"
"174673,0.07,1.58,-10.02,-0.10,0.09,0.26"
"174677,0.21,1.05,-9.87,-0.07,0.09,0.25"
"174682,0.31,1.10,-10.17,-0.05,0.08,0.23"
"174686,0.11,1.32,-10.05,-0.07,0.06,0.25"
"174690,0.31,1.72,-10.27,-0.10,0.05,0.26"
"174695,0.26,1.90,-10.01,-0.11,0.06,0.26"
"174699,0.43,1.90,-9.86,-0.10,0.08,0.25"
"174703,0.17,2.02,-9.92,-0.09,0.08,0.24"
"174706,0.38,1.92,-10.16,-0.09,0.07,0.25"
"174711,0.38,1.73,-9.97,-0.09,0.07,0.24"
"174715,0.33,1.90,-10.03,-0.10,0.08,0.24"
"174719,0.17,1.89,-9.85,-0.11,0.07,0.25"
"174725,0.17,2.03,-9.86,-0.11,0.06,0.25"
"174729,0.09,1.96,-9.82,-0.11,0.07,0.25"
"174733,0.17,2.18,-9.94,-0.13,0.08,0.24"
"174737,0.39,2.36,-9.86,-0.14,0.09,0.24"
"174741,0.42,2.41,-9.83,-0.15,0.09,0.25"
"174746,0.54,2.47,-9.84,-0.16,0.09,0.24"
"174750,0.41,2.43,-9.64,-0.16,0.08,0.24"
"174754,0.24,2.51,-9.77,-0.15,0.07,0.24"
"174757,0.15,2.52,-9.88,-0.16,0.07,0.25"
"174761,0.11,2.34,-9.79,-0.17,0.07,0.25"
"174765,0.13,2.20,-9.88,-0.17,0.08,0.25"
"174768,0.16,2.43,-10.00,-0.19,0.09,0.24"
"174772,0.13,2.57,-9.88,-0.21,0.10,0.24"
"174776,0.24,2.63,-9.74,-0.22,0.10,0.25"
"174780,0.33,2.57,-9.67,-0.22,0.08,0.25"
"174783,0.31,2.63,-9.88,-0.22,0.09,0.24"
"174787,0.49,2.76,-10.14,-0.23,0.10,0.24"
"174791,0.58,2.62,-9.79,-0.25,0.12,0.24"
"174807,0.34,2.66,-9.99,-0.27,0.09,0.25"
"174811,0.31,2.64,-9.86,-0.29,0.11,0.24"
"174815,0.47,2.50,-9.78,-0.30,0.12,0.24"
"174819,0.55,2.38,-9.77,-0.30,0.12,0.24"
"174823,0.56,2.44,-9.78,-0.30,0.12,0.24"
"174827,0.54,2.45,-9.95,-0.31,0.12,0.24"
"174830,0.52,2.43,-9.84,-0.32,0.11,0.25"
"174834,0.44,2.36,-9.84,-0.33,0.12,0.25"
"174838,0.34,2.34,-9.98,-0.33,0.12,0.24"
"174842,0.50,2.32,-10.05,-0.34,0.13,0.24"
"174845,0.47,2.33,-9.94,-0.35,0.13,0.24"
"174855,0.44,2.11,-9.99,-0.36,0.14,0.24"
"174863,0.40,1.92,-10.11,-0.37,0.14,0.24"
"174868,0.32,1.96,-10.13,-0.38,0.15,0.24"
"174871,0.36,1.82,-10.22,-0.38,0.14,0.24"
"174875,0.17,1.71,-10.09,-0.38,0.14,0.24"
"174880,0.20,1.61,-10.24,-0.38,0.14,0.24"
"174884,0.15,1.61,-10.23,-0.38,0.15,0.24"
"174890,0.31,1.37,-10.16,-0.39,0.16,0.25"
"174894,0.31,1.35,-10.17,-0.39,0.16,0.24"
"174900,0.39,1.25,-10.21,-0.38,0.16,0.25"
"174904,0.28,1.14,-10.18,-0.38,0.15,0.25"
"174910,0.13,1.16,-10.15,-0.38,0.15,0.25"
"174914,0.06,1.08,-10.21,-0.38,0.15,0.25"
"174918,0.01,0.94,-10.16,-0.37,0.15,0.25"
"174924,0.01,0.75,-10.23,-0.37,0.15,0.25"
"174928,0.01,0.75,-10.17,-0.36,0.16,0.25"
"174934,0.02,0.62,-10.14,-0.36,0.16,0.25"
"174938,-0.05,0.52,-10.16,-0.35,0.16,0.25"
"174942,0.02,0.46,-10.11,-0.35,0.15,0.25"
"174945,0.00,0.45,-10.12,-0.34,0.15,0.26"
"174949,-0.04,0.39,-10.07,-0.33,0.15,0.26"
"174953,-0.13,0.32,-10.03,-0.32,0.14,0.26"
"174957,-0.13,0.34,-10.15,-0.31,0.14,0.25"
"174961,-0.09,0.36,-10.18,-0.31,0.15,0.25"
"174965,-0.17,0.13,-9.99,-0.31,0.16,0.26"
"174969,-0.14,0.09,-10.01,-0.29,0.15,0.26"
"174973,-0.17,0.05,-10.05,-0.27,0.14,0.26"
"174998,-0.15,0.31,-9.92,-0.24,0.13,0.25"
"175001,-0.09,0.41,-10.02,-0.24,0.13,0.25"
"175006,-0.06,0.27,-9.77,-0.23,0.14,0.25"
"175010,-0.14,-0.19,-9.55,-0.20,0.12,0.25"
"175015,-0.33,-0.01,-10.12,-0.18,0.10,0.24"
"175019,-0.24,-0.03,-10.12,-0.19,0.12,0.25"
