"millis, a_x, a_y, a_z, g_x, g_y, g_z"
"366465,0.69,0.70,-10.33,-0.08,0.21,-0.68"
"366470,1.77,-0.41,-9.48,-0.27,0.11,-0.52"
"366475,2.88,-1.26,-7.31,-0.22,0.01,-0.49"
"366479,2.86,-1.33,-5.86,-0.15,-0.05,-0.51"
"366485,2.52,-1.08,-4.68,-0.04,-0.14,-0.51"
"366489,1.68,-0.86,-3.91,0.04,-0.27,-0.51"
"366495,0.52,0.14,-4.41,0.16,-0.41,-0.53"
"366501,-1.73,2.57,-6.04,0.22,-0.53,-0.52"
"366505,-2.93,2.70,-6.68,0.07,-0.48,-0.41"
"366511,-2.64,1.87,-6.94,-0.09,-0.24,-0.44"
"366515,-2.98,2.53,-7.03,-0.11,-0.13,-0.54"
"366521,-3.51,3.65,-7.50,-0.12,-0.19,-0.52"
"366525,-3.47,3.36,-8.18,-0.10,-0.31,-0.48"
"366530,-3.57,3.57,-11.12,-0.04,-0.39,-0.51"
"366535,-2.97,3.52,-12.39,-0.06,-0.32,-0.54"
"366539,-2.56,3.16,-13.24,-0.13,-0.23,-0.57"
"366547,-1.84,3.35,-14.16,-0.17,-0.30,-0.56"
"366552,-1.15,3.11,-13.75,-0.15,-0.39,-0.54"
"366557,-0.62,3.31,-13.99,-0.15,-0.40,-0.56"
"366561,-0.19,3.46,-14.02,-0.19,-0.37,-0.56"
"366566,0.45,3.43,-13.45,-0.23,-0.33,-0.55"
"366571,0.98,2.85,-12.50,-0.22,-0.34,-0.56"
"366575,1.11,2.99,-11.99,-0.22,-0.37,-0.57"
"366578,0.65,3.13,-11.31,-0.22,-0.41,-0.55"
"366582,0.23,3.02,-11.07,-0.21,-0.49,-0.52"
"366586,-0.41,2.83,-10.51,-0.20,-0.53,-0.52"
"366590,-0.51,3.14,-10.15,-0.23,-0.52,-0.53"
"366594,-0.66,3.01,-9.44,-0.27,-0.48,-0.53"
"366598,-0.12,2.39,-9.04,-0.29,-0.41,-0.55"
"366602,0.06,1.75,-8.53,-0.28,-0.36,-0.58"
"366606,0.19,1.10,-8.51,-0.26,-0.35,-0.59"
"366610,0.37,0.75,-8.55,-0.25,-0.37,-0.59"
"366623,1.28,0.23,-9.40,-0.27,-0.36,-0.58"
"366635,3.01,0.38,-10.19,-0.29,-0.22,-0.60"
"366639,3.30,0.64,-10.19,-0.30,-0.21,-0.59"
"366643,3.64,0.88,-10.05,-0.30,-0.22,-0.58"
"366647,3.78,1.00,-10.04,-0.28,-0.23,-0.57"
"366651,3.73,0.84,-10.25,-0.24,-0.24,-0.58"
"366655,3.77,0.66,-10.68,-0.19,-0.24,-0.60"
"366659,3.73,0.58,-11.39,-0.16,-0.22,-0.61"
"366663,3.69,0.52,-11.80,-0.16,-0.18,-0.62"
"366666,3.95,0.42,-11.86,-0.18,-0.14,-0.61"
"366670,4.30,0.33,-11.74,-0.21,-0.05,-0.61"
"366674,4.72,0.34,-11.42,-0.26,0.03,-0.61"
"366687,5.44,-0.86,-9.95,-0.27,0.19,-0.58"
"366691,5.42,-1.44,-9.48,-0.26,0.22,-0.58"
"366753,-19.67,11.70,-12.62,5.02,-3.75,-1.67"
"366757,-51.26,64.75,-66.09,1.07,-3.85,0.55"
"366762,2.06,-8.68,-0.33,-1.85,-1.31,-0.41"
"366766,-15.89,0.65,4.08,-0.97,2.00,-2.37"
"366772,-15.45,1.39,12.09,0.31,3.29,-0.83"
"366776,-3.38,-0.27,7.40,1.52,3.05,0.29"
"366782,-4.84,4.39,-0.53,1.42,2.53,0.07"
"366786,-1.63,16.87,-13.50,0.13,1.80,0.01"
"366792,-8.73,9.95,4.34,-2.43,-0.67,-0.11"
"366796,7.62,4.23,-6.26,-1.26,-1.57,0.63"
"366802,3.36,-24.57,-23.12,1.37,0.93,-0.43"
"366806,2.52,-6.06,-10.38,2.16,0.43,-1.34"
"366813,4.35,-5.48,-22.35,-0.19,0.54,-0.81"
"366816,4.27,-2.56,-23.25,-0.68,0.63,-0.39"
"366822,2.98,6.50,-11.12,-0.20,0.14,0.03"
"366827,-0.16,1.62,-6.77,0.42,-0.47,-0.04"
"366831,-0.10,2.82,-15.71,1.19,-0.57,-0.51"
"366835,-7.21,7.12,-20.69,1.06,-0.28,-0.62"
"366839,-6.33,2.71,-14.43,0.33,0.04,-0.24"
"366846,-7.30,2.91,-14.97,-0.21,0.57,-0.35"
"366851,-8.90,4.71,-9.32,-0.15,0.45,-0.30"
"366855,-9.34,3.58,-6.94,0.07,-0.03,-0.30"
"366859,-10.75,4.81,-8.99,0.27,-0.30,-0.30"
"366865,-8.92,2.13,-8.69,0.21,-0.25,-0.34"
"366869,-7.40,1.71,-8.01,0.18,-0.04,-0.47"
"366875,-4.70,1.68,-8.27,-0.00,0.26,-0.48"
"366879,-1.80,1.02,-8.43,-0.09,0.35,-0.47"
"366883,-0.11,0.62,-8.13,-0.11,0.36,-0.49"
"366886,1.46,0.26,-7.75,-0.06,0.30,-0.49"
"366890,2.54,-0.23,-7.77,-0.03,0.25,-0.47"
"366895,3.29,-0.78,-7.53,-0.04,0.22,-0.44"
"366900,3.45,-0.84,-6.63,-0.08,0.18,-0.39"
"366904,3.35,-0.87,-5.41,-0.08,0.12,-0.36"
"366910,2.38,-0.72,-3.86,0.03,-0.02,-0.36"
"366914,1.72,-0.35,-3.53,0.17,-0.18,-0.39"
"366920,-0.15,0.92,-4.51,0.49,-0.43,-0.47"
"366924,-1.94,2.81,-7.18,0.51,-0.54,-0.46"
"366930,-4.44,3.82,-8.40,0.16,-0.44,-0.25"
"366935,-3.91,1.88,-7.11,-0.04,-0.12,-0.30"
"366939,-4.45,3.26,-7.73,-0.05,0.05,-0.43"
"366943,-4.63,3.76,-7.29,-0.06,0.03,-0.42"
"366947,-4.38,2.77,-7.34,0.00,-0.14,-0.38"
"366951,-4.22,2.41,-9.35,0.11,-0.28,-0.41"
"366958,-4.62,2.79,-12.53,0.08,-0.28,-0.44"
"366961,-4.14,2.66,-12.69,-0.02,-0.21,-0.43"
"366967,-3.21,2.94,-12.89,-0.10,-0.17,-0.43"
"366973,-2.58,3.22,-12.85,-0.06,-0.25,-0.43"
"366976,-2.22,3.15,-13.06,-0.02,-0.35,-0.43"
"366981,-2.11,3.22,-13.13,-0.01,-0.39,-0.43"
"366986,-1.86,3.29,-12.58,-0.05,-0.40,-0.43"
"366990,-1.45,3.37,-12.05,-0.10,-0.38,-0.42"
"366993,-1.19,3.32,-11.50,-0.12,-0.38,-0.42"
"366999,-0.81,2.85,-10.66,-0.11,-0.41,-0.43"
"367003,-0.73,2.68,-10.62,-0.09,-0.42,-0.44"
"367007,-0.79,2.41,-10.37,-0.09,-0.44,-0.44"
"367011,-0.84,2.27,-9.99,-0.09,-0.45,-0.43"
"367014,-1.14,1.83,-9.74,-0.10,-0.47,-0.42"
"367018,-0.82,1.69,-9.68,-0.10,-0.50,-0.41"
"367022,-1.80,1.24,-8.36,-0.10,-0.51,-0.41"
"367027,-0.14,1.19,-9.11,-0.09,-0.49,-0.39"
"367031,-0.31,0.87,-8.51,-0.15,-0.42,-0.44"
"367035,1.72,1.01,-9.26,-0.15,-0.40,-0.46"
"367039,1.17,1.23,-9.81,-0.19,-0.25,-0.50"
"367043,1.43,0.61,-9.51,-0.15,-0.32,-0.46"
"367091,5.15,0.94,-11.91,-0.17,0.02,-0.51"
"367099,6.18,0.44,-11.21,-0.23,0.16,-0.48"
"367103,6.37,0.06,-10.90,-0.29,0.20,-0.45"
"367114,6.08,-0.78,-8.07,-0.26,0.18,-0.41"
"367122,5.28,-0.67,-7.09,0.00,0.03,-0.47"
"367127,4.51,-0.03,-7.42,0.18,-0.07,-0.52"
"367131,3.99,0.39,-7.91,0.29,-0.12,-0.57"
"367135,3.40,0.79,-8.26,0.37,-0.18,-0.58"
"367140,2.56,1.28,-9.10,0.37,-0.16,-0.57"
"367144,2.40,1.52,-9.97,0.25,-0.05,-0.54"
"367149,4.05,1.73,-12.97,0.05,0.25,-0.50"
"367152,8.87,2.27,-14.93,-0.15,0.74,-0.54"
"367157,14.16,3.05,-16.98,-0.60,1.73,-0.59"
"367161,14.23,1.12,-19.11,-1.11,2.68,-0.44"
"367165,15.06,-1.81,-18.08,-1.53,2.97,-0.24"
"367170,13.28,-3.07,-11.48,-1.72,2.93,0.02"
"367173,10.50,-3.71,-4.45,-1.72,2.40,0.24"
"367179,3.59,-5.35,5.16,-0.46,0.89,0.43"
"367183,-3.91,-8.69,7.36,0.98,-0.46,0.31"
"367188,-11.75,-11.19,2.57,4.11,-2.79,-0.22"
"367193,-48.41,53.29,-65.44,5.60,-4.61,-1.10"
"367198,-4.53,-8.62,-10.47,-1.92,-2.86,0.89"
"367202,-6.89,-4.28,-2.79,-1.59,0.10,-1.59"
"367206,-25.56,0.14,3.28,-0.51,1.89,-1.70"
"367212,-12.29,0.66,8.32,0.97,2.72,0.46"
"367218,-6.36,2.29,-2.03,1.24,2.71,0.82"
"367222,-6.28,12.17,-7.06,0.53,2.17,0.62"
"367228,-5.58,14.27,-0.24,-2.58,0.33,0.15"
"367232,4.00,3.39,-8.15,-1.54,-0.35,1.46"
"367239,4.09,-17.85,-8.23,1.44,1.49,-0.43"
"367243,7.90,-5.08,-12.98,1.65,0.57,-0.82"
"367248,4.77,-3.89,-17.02,-0.20,0.58,-0.44"
"367253,4.35,2.58,-18.17,-0.70,0.56,0.05"
"367258,4.09,6.00,-9.88,-0.24,-0.01,0.46"
"367262,1.76,0.94,-5.03,0.17,-0.45,0.37"
"367267,1.88,-0.12,-11.79,0.98,-0.48,0.01"
"367271,-4.56,3.92,-14.83,1.30,-0.40,-0.38"
"367276,-8.47,4.64,-13.51,0.32,-0.31,0.28"
"367280,-7.34,-0.88,-10.72,-0.21,0.04,0.42"
"367284,-8.60,2.52,-12.59,-0.12,0.31,0.10"
"367290,-10.78,4.48,-7.73,-0.11,0.32,0.11"
"367294,-10.22,3.18,-6.42,0.09,-0.01,0.12"
"367297,-10.07,3.20,-9.47,0.25,-0.25,0.10"
"367302,-9.31,1.71,-9.83,0.27,-0.28,0.04"
"367306,-8.38,1.18,-8.62,0.20,-0.22,-0.02"
"367310,-7.12,1.55,-8.89,0.08,-0.10,-0.01"
"367313,-4.48,1.64,-9.71,-0.06,0.06,0.02"
"367317,-2.35,1.67,-9.57,-0.16,0.21,-0.02"
"367321,-0.93,1.89,-8.55,-0.19,0.24,-0.04"
"367325,0.56,1.47,-8.04,-0.10,0.13,-0.02"
"367329,1.88,0.22,-8.16,-0.01,0.03,-0.01"
"367333,2.76,-0.59,-8.13,0.04,-0.02,-0.02"
"367337,3.08,-0.67,-7.68,0.04,-0.02,-0.01"
"367342,2.91,-0.43,-5.94,-0.05,-0.03,0.06"
"367363,-1.33,1.78,-4.97,0.41,-0.55,-0.02"
"367367,-3.01,3.28,-7.30,0.34,-0.62,0.04"
"367371,-3.85,2.34,-7.49,0.15,-0.52,0.14"
"367375,-3.70,1.34,-7.13,0.02,-0.28,0.11"
"367379,-4.04,2.00,-7.62,-0.02,-0.15,0.03"
"367383,-4.29,2.93,-8.47,-0.04,-0.13,0.02"
"367386,-3.91,2.48,-9.19,-0.02,-0.21,0.05"
"367390,-3.43,1.90,-10.23,0.03,-0.30,0.05"
"367394,-3.47,2.01,-11.78,0.09,-0.35,-0.01"
"367398,-3.50,2.30,-13.50,0.07,-0.36,-0.01"
"367402,-3.46,2.42,-13.99,0.00,-0.35,0.00"
"367406,-3.21,2.55,-14.18,-0.04,-0.36,0.02"
"367410,-2.86,2.61,-14.37,-0.04,-0.38,0.02"
"367440,1.35,2.56,-11.48,-0.08,-0.40,-0.00"
"367445,1.45,2.28,-10.66,-0.05,-0.45,0.02"
"367449,1.23,1.80,-9.94,-0.03,-0.49,0.04"
"367456,-0.13,1.96,-9.12,-0.02,-0.59,0.03"
"367466,-0.90,1.96,-8.35,-0.07,-0.60,0.07"
"367470,-0.59,1.43,-8.42,-0.06,-0.50,0.03"
"367474,-0.36,1.23,-8.47,-0.07,-0.44,-0.01"
"367478,0.08,0.92,-8.47,-0.09,-0.41,-0.01"
"367485,1.47,0.20,-9.59,-0.09,-0.38,-0.01"
"367489,1.93,0.62,-9.41,-0.10,-0.36,-0.02"
"367495,2.42,1.26,-9.97,-0.14,-0.35,-0.00"
"367498,2.89,1.23,-10.05,-0.14,-0.35,0.02"
"367502,3.29,1.01,-10.20,-0.11,-0.36,0.00"
"367508,3.70,1.34,-10.76,-0.08,-0.31,-0.03"
"367513,3.79,1.36,-10.89,-0.08,-0.28,-0.03"
"367518,4.25,1.26,-11.14,-0.11,-0.23,-0.01"
"367523,4.69,1.29,-11.23,-0.11,-0.19,-0.02"
"367528,4.97,1.31,-11.21,-0.12,-0.13,-0.02"
"367532,5.20,0.99,-11.20,-0.12,-0.10,-0.02"
"367537,5.40,0.60,-11.05,-0.11,-0.04,-0.03"
"367543,5.48,0.45,-10.78,-0.11,0.02,-0.03"
"367547,5.51,0.13,-10.24,-0.13,0.06,-0.03"
"367551,5.59,0.04,-9.82,-0.13,0.09,-0.02"
"367558,5.37,-0.34,-8.99,-0.11,0.13,-0.01"
"367561,5.16,-0.41,-8.55,-0.07,0.14,-0.02"
"367567,5.91,-0.31,-9.37,-0.00,0.16,-0.04"
"367572,10.60,1.92,-14.29,-0.04,0.53,-0.14"
"367577,15.61,4.19,-17.36,-0.46,1.41,-0.24"
"367581,17.45,0.91,-20.00,-0.98,2.56,-0.11"
"367585,18.07,-2.56,-19.95,-1.43,3.17,-0.01"
"367591,15.21,-3.54,-10.71,-2.00,3.32,0.28"
"367595,7.96,-4.36,-0.10,-1.76,2.31,0.59"
"367601,-1.89,-9.53,9.52,0.21,-0.31,0.95"
"367605,-7.56,-13.71,9.33,2.13,-1.86,0.70"
"367611,-21.36,-11.61,-0.22,5.72,-4.09,-0.61"
"367616,-65.04,60.06,-70.96,2.78,-4.48,0.26"
"367620,0.11,-8.75,1.79,-2.60,-1.38,1.01"
"367625,-12.73,-5.07,18.67,-1.80,1.95,-1.79"
"367629,-24.22,-5.48,16.33,0.23,3.00,-1.19"
"367633,-13.94,4.03,9.67,1.59,2.75,0.35"
"367636,-4.88,4.71,-0.86,2.02,2.90,1.39"
"367640,-4.79,5.44,-4.77,1.48,3.01,1.32"
"367646,0.86,15.71,-10.54,-1.35,1.92,0.25"
"367652,-1.38,9.10,1.99,-2.24,-0.24,1.10"
"367656,7.70,5.02,-9.10,-0.86,-1.43,1.22"
"367662,3.85,-24.46,-21.38,1.61,1.46,-0.51"
"367666,9.64,-2.15,-13.28,2.02,0.39,-0.64"
"367672,5.21,-3.14,-19.81,-0.30,0.49,-0.08"
"367676,5.01,-1.91,-22.31,-0.69,0.41,0.42"
"367680,3.85,7.02,-11.73,-0.25,-0.04,0.76"
"367685,0.40,2.22,-4.85,0.37,-0.66,0.70"
"367689,-0.15,3.46,-10.64,1.14,-0.82,0.34"
"367695,-8.54,8.97,-21.11,0.82,-0.35,0.34"
"367699,-5.59,-0.16,-11.92,0.18,0.11,0.59"
"367704,-7.82,2.63,-15.61,-0.06,0.53,0.34"
"367708,-9.82,5.68,-12.64,-0.22,0.51,0.44"
"367713,-9.43,2.76,-7.95,0.02,-0.00,0.54"
"367717,-11.52,3.93,-10.38,0.28,-0.34,0.46"
"367721,-12.03,3.61,-11.56,0.31,-0.49,0.46"
"367724,-10.86,1.88,-9.49,0.23,-0.40,0.39"
"367729,-9.58,2.26,-8.27,0.14,-0.25,0.31"
"367732,-7.16,2.53,-8.96,0.04,-0.05,0.32"
"367736,-4.07,2.28,-9.55,-0.06,0.17,0.35"
"367740,-1.38,1.51,-9.28,-0.15,0.35,0.28"
"367744,0.32,1.06,-8.12,-0.14,0.34,0.24"
"367748,2.05,0.28,-7.64,-0.07,0.22,0.26"
"367751,3.27,-0.53,-7.65,-0.06,0.16,0.30"
"367755,4.04,-1.07,-7.23,-0.11,0.13,0.34"
"367828,-4.43,3.25,-14.57,0.00,-0.42,0.36"
"367832,-3.73,3.06,-14.48,-0.11,-0.37,0.37"
"367836,-3.62,3.65,-14.07,-0.09,-0.37,0.32"
"367842,-2.84,3.58,-13.49,-0.03,-0.48,0.32"
"367846,-2.58,3.44,-13.75,-0.02,-0.51,0.31"
"367852,-1.81,3.59,-13.15,-0.08,-0.49,0.31"
"367856,-1.09,3.61,-12.64,-0.12,-0.47,0.32"
"367862,0.00,3.06,-11.44,-0.14,-0.46,0.31"
"367866,0.30,2.81,-11.18,-0.12,-0.47,0.29"
"367872,0.47,2.43,-10.13,-0.11,-0.52,0.31"
"367876,0.29,2.24,-9.38,-0.13,-0.56,0.32"
"367882,-0.48,2.39,-8.69,-0.15,-0.62,0.33"
"367886,-0.77,2.40,-8.34,-0.15,-0.65,0.33"
"367893,-1.17,1.50,-7.53,-0.14,-0.62,0.33"
"367898,0.31,0.86,-9.77,-0.14,-0.48,0.26"
"367905,2.31,0.33,-10.25,-0.20,-0.33,0.25"
"367909,2.37,0.11,-9.84,-0.27,-0.24,0.23"
"367914,3.72,-0.18,-9.94,-0.26,-0.29,0.28"
"367920,3.59,-0.38,-9.78,-0.23,-0.32,0.28"
"367924,4.57,0.04,-10.51,-0.18,-0.35,0.26"
"367928,4.21,0.67,-10.16,-0.16,-0.33,0.25"
"367934,4.50,1.10,-10.37,-0.14,-0.33,0.27"
"367937,4.49,0.88,-10.76,-0.13,-0.32,0.28"
"367944,4.26,0.89,-11.24,-0.09,-0.29,0.25"
"367947,4.39,1.17,-11.15,-0.08,-0.26,0.24"
"367954,4.44,1.19,-11.56,-0.11,-0.19,0.25"
"367957,4.74,0.98,-11.42,-0.13,-0.12,0.25"
"367964,4.93,0.42,-11.50,-0.15,-0.00,0.23"
"367967,6.36,0.37,-14.09,-0.16,0.10,0.22"
"367974,11.37,1.58,-17.77,-0.32,0.71,0.12"
"367977,15.93,1.33,-19.09,-0.70,1.44,0.09"
"367982,15.74,-1.81,-20.16,-1.35,2.46,0.20"
"367988,14.83,-4.55,-13.42,-1.83,2.92,0.50"
"367994,8.18,-5.38,-0.21,-1.80,2.18,0.84"
"368000,0.63,-8.31,8.72,-0.13,-0.05,1.10"
"368004,-6.22,-10.69,9.62,1.59,-1.54,0.98"
"368008,-10.86,-12.06,7.17,4.22,-3.27,0.33"
"368012,-33.35,34.16,-38.49,6.02,-4.30,-0.98"
"368016,-42.35,52.86,-58.50,2.17,-3.75,2.07"
"368020,2.56,-7.40,-6.76,-2.32,-1.61,1.12"
"368024,-1.13,-7.28,13.06,-1.52,0.85,-1.22"
"368028,-15.12,-3.62,12.55,-0.20,2.37,-1.28"
"368034,-4.80,2.93,7.40,1.63,2.84,1.16"
"368038,-3.97,2.30,0.36,1.93,3.03,1.62"
"368042,-4.08,6.74,-4.46,0.93,2.67,1.22"
"368048,-6.92,9.98,4.38,-2.44,0.80,0.30"
"368054,2.35,-0.56,3.56,-1.24,-0.74,1.48"
"368058,-2.64,-0.20,3.03,-0.80,-1.83,0.81"
"368064,26.17,-25.25,-37.42,2.01,-0.27,0.75"
"368068,-7.73,-6.81,-7.93,2.35,0.04,-0.92"
"368074,1.89,0.87,-19.69,0.93,-0.19,0.25"
"368077,-1.82,0.27,-31.90,-0.51,-0.23,0.69"
"368084,3.35,5.80,-15.62,-0.98,0.56,0.96"
"368088,2.26,4.28,-7.26,-0.54,0.63,0.75"
"368092,3.21,3.08,-9.16,0.05,0.33,0.52"
"368096,4.25,0.11,-13.74,0.55,0.10,0.35"
"368100,0.70,-1.63,-13.28,0.82,0.03,0.22"
"368103,-2.10,2.34,-13.51,0.67,-0.20,0.31"
"368108,-6.80,6.14,-16.05,0.17,-0.50,0.71"
"368113,-8.44,4.04,-14.61,-0.16,-0.54,0.99"
"368117,-9.12,3.72,-11.36,-0.04,-0.18,0.61"
"368121,-10.83,5.57,-9.56,0.09,-0.02,0.45"
"368125,-10.07,4.13,-7.93,0.09,-0.08,0.48"
"368129,-8.48,3.04,-7.75,0.14,-0.22,0.50"
"368133,-7.04,2.50,-8.26,0.16,-0.27,0.46"
"368136,-5.93,1.97,-8.15,0.13,-0.18,0.43"
"368140,-3.97,1.35,-8.08,0.05,-0.08,0.40"
"368144,-1.92,0.60,-8.15,0.00,0.04,0.38"
"368148,-0.02,-0.22,-8.42,-0.03,0.12,0.34"
"368154,2.69,-1.08,-8.36,-0.07,0.18,0.35"
"368158,3.53,-1.28,-8.04,-0.13,0.17,0.42"
"368163,3.98,-1.36,-6.73,-0.25,0.14,0.50"
"368168,4.18,-1.27,-5.62,-0.27,0.08,0.55"
"368173,3.71,-0.98,-4.04,-0.16,-0.04,0.55"
"368178,3.14,-0.65,-3.24,0.08,-0.22,0.50"
"368183,1.72,-0.18,-3.29,0.39,-0.52,0.40"
"368187,0.09,0.82,-4.95,0.68,-0.71,0.34"
"368193,-3.26,4.80,-11.01,0.73,-0.95,0.33"
"368197,-6.16,5.90,-11.39,0.30,-0.75,0.68"
"368203,-3.57,1.40,-8.38,-0.12,-0.22,0.59"
"368208,-4.00,4.08,-9.97,-0.10,0.12,0.33"
"368212,-3.68,3.96,-8.08,-0.07,-0.04,0.40"
"368217,-2.19,1.88,-9.35,0.06,-0.30,0.43"
"368221,-2.77,2.26,-12.79,0.18,-0.43,0.36"
"368228,-2.88,3.32,-13.39,-0.02,-0.39,0.42"
"368233,-2.01,3.05,-13.42,-0.15,-0.31,0.44"
"368238,-1.35,3.49,-12.81,-0.10,-0.30,0.38"
"368243,-0.78,3.29,-12.86,-0.03,-0.36,0.37"
"368246,-0.28,3.29,-13.01,-0.02,-0.39,0.36"
"368252,0.18,3.41,-12.48,-0.08,-0.39,0.38"
"368257,0.51,3.54,-11.58,-0.15,-0.38,0.40"
"368260,0.83,3.39,-10.64,-0.16,-0.39,0.40"
"368264,0.82,3.42,-10.06,-0.15,-0.40,0.38"
"368268,0.33,3.09,-9.57,-0.13,-0.45,0.39"
"368272,0.16,3.18,-9.78,-0.11,-0.50,0.38"
"368276,-0.61,3.34,-9.48,-0.12,-0.52,0.38"
"368280,-0.93,3.31,-9.16,-0.16,-0.53,0.39"
"368284,-1.07,2.98,-8.75,-0.20,-0.48,0.38"
"368288,-1.17,2.47,-8.25,-0.21,-0.45,0.37"
"368293,-0.99,1.90,-8.09,-0.20,-0.43,0.34"
"368297,-0.85,1.66,-8.20,-0.20,-0.44,0.33"
"368304,-0.48,1.12,-8.73,-0.22,-0.44,0.33"
"368308,0.11,0.89,-9.11,-0.22,-0.40,0.32"
"368313,0.89,0.57,-10.03,-0.24,-0.34,0.30"
"368317,1.71,0.55,-10.32,-0.25,-0.29,0.29"
"368321,2.32,0.55,-10.43,-0.28,-0.26,0.30"
"368326,3.06,0.62,-10.56,-0.30,-0.25,0.31"
"368332,3.54,0.97,-10.69,-0.29,-0.27,0.31"
"368336,3.66,1.19,-10.76,-0.26,-0.29,0.31"
"368342,3.85,1.19,-11.28,-0.20,-0.30,0.29"
"368346,3.90,1.09,-11.62,-0.19,-0.27,0.27"
"368352,3.99,0.94,-12.06,-0.20,-0.19,0.26"
"368356,4.16,0.76,-11.94,-0.22,-0.13,0.27"
"368362,4.33,-0.11,-11.64,-0.24,-0.06,0.27"
"368366,4.22,-0.77,-11.05,-0.23,-0.02,0.27"
"368372,4.18,-1.31,-10.43,-0.21,0.00,0.27"
"368375,4.20,-1.67,-10.12,-0.19,0.02,0.27"
"368381,4.25,-1.91,-9.58,-0.16,0.04,0.27"
"368385,5.80,-1.77,-11.12,-0.13,0.13,0.26"
"368391,12.52,-0.13,-17.42,-0.32,0.94,0.10"
"368396,15.64,-1.24,-19.13,-0.92,2.09,0.09"
"368402,15.29,-8.03,-18.28,-1.70,3.22,0.26"
"368407,12.17,-7.34,-5.87,-2.03,3.10,0.50"
"368411,6.24,-5.77,2.79,-1.85,2.15,0.95"
"368415,1.45,-6.78,8.85,-1.00,0.20,1.12"
"368419,-3.19,-9.38,11.45,1.23,-1.36,0.97"
"368426,-12.90,-8.65,3.78,4.98,-3.83,-0.42"
"368430,-66.40,104.18,-100.84,5.47,-5.10,0.51"
"368434,-6.18,-1.62,-14.30,-1.44,-3.15,2.27"
"368440,-9.05,-0.82,13.34,-1.63,1.31,-1.29"
"368444,-27.10,3.65,11.38,0.74,4.03,-0.97"
"368448,-16.64,5.18,9.32,1.86,3.81,0.82"
"368451,-1.11,3.41,0.91,2.20,3.67,1.54"
"368455,-5.74,7.75,-3.60,1.56,3.39,1.30"
"368459,4.53,15.94,-12.97,-0.28,2.03,0.83"
"368465,-8.31,5.08,9.55,-2.20,-0.16,0.83"
"368470,3.67,-0.78,3.35,-1.10,-1.38,1.19"
"368474,-4.18,1.58,2.55,-0.58,-2.51,0.66"
"368478,38.29,-13.99,-62.13,1.11,-2.30,1.38"
"368482,-16.93,-20.41,-10.43,2.06,0.61,-1.01"
"368486,8.52,0.95,-14.82,2.23,-0.54,-0.13"
"368490,2.19,-2.59,-16.38,0.49,0.24,0.37"
"368494,3.23,-7.45,-28.51,-0.67,-0.04,0.60"
"368498,2.85,3.01,-21.36,-0.88,0.46,0.65"
"368502,2.57,8.34,-11.74,-0.61,0.54,0.93"
"368506,-0.76,2.95,-3.44,-0.31,0.08,0.89"
"368509,1.54,2.01,-7.59,0.34,-0.32,0.73"
"368513,-0.54,1.46,-13.06,0.93,-0.45,0.35"
"368517,-4.63,3.28,-16.56,1.08,-0.47,0.26"
"368521,-7.89,5.26,-16.11,0.48,-0.36,0.56"
"368540,-10.29,5.92,-7.45,0.12,-0.24,0.53"
"368544,-9.60,5.54,-8.31,0.16,-0.52,0.57"
"368548,-7.17,3.24,-8.72,0.19,-0.45,0.51"
"368553,-4.82,2.12,-9.93,0.19,-0.23,0.40"
"368558,-2.40,1.19,-9.74,0.03,0.07,0.30"
"368563,0.21,0.44,-9.46,-0.05,0.15,0.32"
"368568,2.73,-0.76,-8.97,-0.13,0.12,0.38"
"368573,3.47,-1.20,-8.30,-0.17,0.10,0.42"
"368578,4.16,-1.35,-6.80,-0.24,0.07,0.50"
"368583,3.99,-1.25,-5.07,-0.28,0.04,0.54"
"368588,3.88,-1.18,-3.43,-0.20,-0.07,0.55"
"368592,3.06,-0.70,-2.57,-0.06,-0.19,0.51"
"368596,2.54,-0.27,-2.51,0.16,-0.34,0.46"
"368600,1.40,0.21,-2.78,0.39,-0.52,0.37"
"368604,0.25,1.10,-3.91,0.68,-0.79,0.31"
"368607,-1.67,3.14,-7.97,0.77,-0.96,0.28"
"368611,-5.19,7.86,-11.78,0.53,-0.99,0.42"
"368652,-1.00,3.77,-13.46,-0.27,-0.28,0.39"
"368656,-0.32,3.78,-12.93,-0.17,-0.34,0.34"
"368660,0.06,3.58,-13.19,-0.11,-0.38,0.33"
"368666,0.62,3.51,-13.25,-0.14,-0.39,0.33"
"368670,0.79,3.66,-12.25,-0.22,-0.36,0.35"
"368676,1.09,3.91,-11.04,-0.29,-0.37,0.38"
"368680,1.14,3.72,-10.41,-0.28,-0.41,0.38"
"368686,0.41,3.56,-9.91,-0.24,-0.47,0.35"
"368690,0.02,3.42,-9.94,-0.23,-0.48,0.33"
"368695,-0.67,2.70,-9.34,-0.25,-0.49,0.34"
"368701,-0.77,2.17,-9.16,-0.30,-0.43,0.32"
"368705,-0.79,1.69,-8.17,-0.31,-0.41,0.32"
"368709,-0.56,1.51,-8.30,-0.33,-0.40,0.31"
"368713,-0.43,1.02,-8.32,-0.32,-0.39,0.31"
"368718,0.45,0.50,-8.83,-0.31,-0.35,0.28"
"368723,1.01,0.42,-9.18,-0.32,-0.31,0.26"
"368729,1.60,0.43,-9.72,-0.36,-0.27,0.27"
"368733,2.55,0.16,-10.35,-0.36,-0.24,0.28"
