millis, a_x, a_y, a_z, g_x, g_y, g_z
513907,-1.82,-1.44,-8.05,0.21,-0.02,0.2
513912,-1.45,-2.12,-8.82,0.27,-0.05,0.2
513916,-2.67,-2.12,-8.99,0.28,-0.1,0.19
513921,-2.84,-2.02,-9.2,0.32,-0.17,0.23
513925,-2.87,-2.46,-10.22,0.35,-0.18,0.22
513931,-2.04,-2.4,-10.22,0.38,-0.15,0.19
513936,-2.06,-1.87,-9.76,0.38,-0.16,0.19
513941,-2.08,-1.8,-10.5,0.42,-0.24,0.22
513945,-2.67,-1.55,-10.11,0.47,-0.28,0.22
513951,-2.59,-1.25,-11.04,0.49,-0.33,0.23
513956,-3.09,-0.83,-10.6,0.49,-0.34,0.23
513961,-2.58,-0.04,-10.52,0.5,-0.38,0.24
513965,-2.32,0.6,-10.77,0.5,-0.39,0.23
513971,-1.54,1.07,-10.55,0.51,-0.38,0.21
513976,-0.97,1.28,-10.69,0.52,-0.4,0.21
513981,-0.74,1,-10.29,0.53,-0.41,0.21
513986,-0.64,1.1,-10.48,0.56,-0.48,0.23
513991,-0.11,1.82,-11.5,0.54,-0.47,0.25
513996,0.82,2.1,-11.29,0.49,-0.42,0.26
514000,0.24,2.23,-10.62,0.48,-0.44,0.23
514004,-0.14,2.15,-10.88,0.55,-0.52,0.26
514009,0.04,2.13,-11.82,0.55,-0.54,0.25
514014,-0.13,1.88,-11.87,0.52,-0.49,0.26
514018,0.85,1.89,-12.19,0.51,-0.49,0.25
514023,1.11,1.99,-11.66,0.5,-0.48,0.24
514027,1.77,2.95,-12.62,0.48,-0.47,0.24
514031,1.92,3.66,-12.02,0.44,-0.44,0.26
514036,2.47,4.35,-11.59,0.43,-0.45,0.28
514040,2.36,4.75,-11.23,0.42,-0.46,0.29
514045,2.68,5.03,-11.25,0.41,-0.48,0.31
514049,2.61,5.01,-10.79,0.38,-0.46,0.32
514054,2.63,4.8,-10.19,0.35,-0.45,0.3
514058,2.61,4.48,-10.24,0.34,-0.44,0.29
514064,2.99,4.46,-10.02,0.32,-0.4,0.29
514068,2.74,3.78,-9.39,0.28,-0.39,0.3
514074,3.18,3.61,-9.29,0.27,-0.38,0.3
514078,3.18,3.68,-8.96,0.24,-0.36,0.3
514083,3.01,3.97,-8.57,0.22,-0.35,0.29
514088,2.77,3.98,-8.74,0.2,-0.34,0.29
514092,2.74,3.42,-8.6,0.18,-0.31,0.29
514098,2.56,3.04,-8.61,0.16,-0.29,0.29
514102,2.72,3.29,-8.58,0.14,-0.28,0.29
514108,2.87,3.69,-8.58,0.12,-0.26,0.29
514112,3,3.67,-8.28,0.09,-0.23,0.28
514118,3.04,3.98,-8.42,0.07,-0.22,0.27
514122,3.14,4.44,-8.55,0.03,-0.18,0.27
514128,3.24,4.55,-7.97,-0.03,-0.13,0.27
514132,3.42,4.53,-8,-0.04,-0.13,0.27
514137,3.61,4.58,-8.18,-0.05,-0.12,0.27
514143,3.74,4.41,-8.25,-0.08,-0.1,0.27
514148,3.88,4.46,-8.37,-0.12,-0.05,0.26
514152,4.02,4.57,-8.55,-0.15,-0.03,0.25
514160,4.1,4.27,-8.66,-0.19,0.02,0.25
514165,4.06,4.06,-8.89,-0.21,0.04,0.25
514170,4.23,3.96,-9.13,-0.23,0.07,0.25
514175,4.04,3.65,-9.21,-0.26,0.11,0.24
514180,3.92,3.43,-9.03,-0.27,0.13,0.24
514184,3.77,3.26,-9.15,-0.28,0.14,0.24
514188,3.46,2.97,-9.55,-0.29,0.16,0.25
514193,3.13,2.82,-9.6,-0.31,0.18,0.24
514198,2.87,2.66,-9.64,-0.32,0.2,0.23
514204,2.78,2.56,-10,-0.34,0.23,0.23
514208,2.67,2.34,-9.88,-0.34,0.25,0.23
514214,2.78,2.05,-10.17,-0.34,0.27,0.23
514218,2.8,1.94,-10.6,-0.36,0.3,0.23
514223,2.86,1.87,-10.52,-0.37,0.32,0.23
514229,2.77,1.71,-10.74,-0.37,0.33,0.23
514234,2.68,1.64,-11.16,-0.37,0.35,0.22
514239,2.45,1.49,-11.21,-0.37,0.37,0.22
514244,2.28,1.09,-11.39,-0.36,0.37,0.23
514249,1.96,0.58,-11.72,-0.35,0.38,0.22
514254,1.43,0.44,-11.71,-0.33,0.38,0.23
514260,0.98,0.01,-11.5,-0.33,0.38,0.24
514265,0.47,-0.44,-11.35,-0.31,0.38,0.24
514271,0.08,-0.63,-11.26,-0.28,0.37,0.23
514276,-0.23,-0.79,-11.06,-0.27,0.36,0.24
514280,-0.38,-0.73,-10.96,-0.25,0.35,0.24
514288,-0.57,-0.7,-10.35,-0.23,0.35,0.24
514292,-0.76,-0.66,-10.15,-0.22,0.33,0.25
514298,-0.97,-0.87,-9.88,-0.19,0.31,0.25
514304,-1.33,-0.93,-9.56,-0.16,0.27,0.26
514309,-1.67,-1.06,-9.6,-0.13,0.25,0.26
514314,-1.75,-1.02,-9.67,-0.12,0.25,0.26
514318,-1.85,-0.98,-9.49,-0.11,0.25,0.25
514323,-1.88,-0.93,-9.27,-0.1,0.23,0.26
514327,-1.85,-0.89,-9.34,-0.07,0.2,0.26
514333,-1.95,-0.9,-9.33,-0.04,0.17,0.26
514339,-1.94,-0.61,-9.57,-0.03,0.14,0.26
514344,-1.94,-0.68,-9.42,-0.01,0.12,0.27
514349,-2.1,-0.78,-9.34,0.01,0.09,0.26
514354,-2.23,-0.62,-9.26,0.03,0.06,0.27
514358,-2.07,-0.52,-9.17,0.04,0.04,0.27
514363,-2.16,-0.44,-9.31,0.05,0.02,0.27
514367,-2.14,-0.65,-9,0.07,0,0.27
514372,-2.21,-0.27,-8.98,0.09,-0.03,0.27
514376,-1.84,-0.2,-9.3,0.09,-0.04,0.27
514381,-1.74,-0.61,-8.94,0.1,-0.04,0.26
514386,-1.95,-0.41,-8.9,0.13,-0.1,0.27
514390,-2.62,-0.37,-8.94,0.14,-0.13,0.29
514395,-2.28,-0.3,-9.58,0.16,-0.18,0.29
514400,-2,0.13,-9.41,0.16,-0.16,0.27
514405,-1.73,0.2,-9.61,0.15,-0.16,0.27
514409,-1.48,0.3,-9.63,0.17,-0.19,0.28
514414,-1.22,0.12,-9.15,0.2,-0.21,0.27
514477,-0.11,2.35,-9.86,0.16,-0.37,0.27
514482,-0.12,2.64,-10.64,0.2,-0.43,0.28
514487,0.23,1.99,-10.39,0.19,-0.42,0.28
514491,0.54,1.77,-10.7,0.18,-0.41,0.27
514496,0.97,2.25,-11.12,0.17,-0.4,0.27
514500,1.51,2.62,-10.46,0.14,-0.39,0.28
514505,2.06,2.95,-10.5,0.11,-0.36,0.27
514510,2.22,3.07,-9.92,0.12,-0.37,0.27
514514,1.83,2.93,-10.04,0.14,-0.41,0.28
514520,1.95,3.19,-10.27,0.13,-0.41,0.28
514525,1.73,3.54,-10.07,0.08,-0.38,0.28
514530,2.05,3.28,-9.75,0.06,-0.34,0.27
514535,2.17,2.87,-9.81,0.06,-0.34,0.27
514540,2.3,2.88,-9.74,0.05,-0.34,0.26
514545,2.39,3.12,-9.49,0.03,-0.33,0.27
514549,2.41,3.18,-9.42,0.01,-0.31,0.27
514554,2.68,3.31,-9.35,-0.01,-0.28,0.27
514559,2.87,3.28,-9.33,-0.03,-0.26,0.26
514564,3.04,3.44,-9.16,-0.05,-0.24,0.26
514569,3.18,3.4,-9.15,-0.07,-0.23,0.26
514574,3.39,3.36,-9.18,-0.08,-0.21,0.26
514579,3.55,3.22,-9.09,-0.1,-0.18,0.26
514584,3.72,3.27,-9.02,-0.12,-0.14,0.25
514589,4.1,3.28,-9,-0.14,-0.11,0.25
514594,4.31,3.3,-9.01,-0.16,-0.08,0.25
514601,4.82,3.47,-8.98,-0.19,-0.01,0.25
514606,4.68,3.4,-8.6,-0.21,0,0.26
514610,4.21,3.33,-8.49,-0.21,-0.01,0.27
514615,3.68,3.11,-9.26,-0.22,0,0.28
514620,3.09,2.46,-9.11,-0.23,0.03,0.27
514625,2.51,1.85,-9.12,-0.21,0.04,0.26
514630,2.46,1.59,-9.68,-0.21,0.05,0.26
514635,2.49,1.44,-9.58,-0.25,0.12,0.26
514640,2.65,1.63,-9.27,-0.27,0.14,0.26
514645,2.79,1.87,-9.45,-0.26,0.15,0.25
514650,2.97,1.86,-9.64,-0.27,0.17,0.25
514654,3.15,1.81,-9.54,-0.28,0.2,0.25
514659,3.28,1.58,-9.87,-0.28,0.23,0.25
514664,3.45,1.34,-9.8,-0.28,0.26,0.24
514669,3.36,1.14,-10.03,-0.27,0.27,0.25
514673,3.16,0.81,-10.07,-0.26,0.28,0.25
514678,3,0.88,-10.39,-0.25,0.28,0.26
514682,2.56,1,-10.42,-0.26,0.29,0.27
514687,2.28,0.96,-10.55,-0.25,0.3,0.27
514692,2.05,0.92,-10.71,-0.25,0.32,0.27
514696,1.83,0.8,-10.66,-0.24,0.33,0.26
514701,1.51,0.67,-10.62,-0.23,0.33,0.26
514705,1.36,0.6,-10.72,-0.22,0.33,0.27
514709,1.17,0.54,-10.67,-0.22,0.34,0.27
514716,1.05,0.46,-10.58,-0.2,0.35,0.27
514720,0.87,0.21,-10.48,-0.2,0.35,0.27
514725,0.63,0.04,-10.35,-0.18,0.34,0.27
514729,0.5,-0.11,-10.27,-0.17,0.34,0.27
514734,0.3,-0.18,-10.24,-0.16,0.33,0.27
514738,0.25,-0.11,-10.2,-0.15,0.33,0.27
514743,0.1,-0.11,-10.16,-0.14,0.33,0.27
514747,-0.11,-0.14,-10.04,-0.12,0.32,0.28
514752,-0.46,-0.11,-10.03,-0.11,0.31,0.28
514756,-0.72,-0.09,-9.98,-0.09,0.29,0.28
514761,-0.86,-0.1,-10.06,-0.08,0.27,0.28
514885,-1,-0.48,-9.34,0.04,-0.21,0.23
514891,-11.39,-26.95,-7.41,0.58,-0.41,0.22
514897,-30.9,-48.53,-27.43,3.65,-0.72,0.49
514901,-16.24,-34,-28.11,5.13,-0.65,0.88
514906,-2.26,-7,-0.15,4.2,0.41,2.13
514912,-30.61,-12.36,-2.63,0.27,-1.7,0.62
514917,-4.43,-13.22,-19.43,0.12,-0.94,-0.53
514922,-1.42,-1.23,-7.62,-1.92,-0.17,-0.66
514927,3.29,-3.96,-7.39,-2.96,-0.82,-0.75
514932,9.23,1,-33.58,-3.92,-0.52,-1.31
514937,8.61,18.78,-23.51,-2.19,3.93,0.63
514941,5.8,-2.17,18.71,0.15,1,0.41
514946,-1.45,6.02,5.92,2.08,-0.22,-0.53
514950,-10.77,21.92,-9.57,1.01,-2.38,0.53
514955,-1.69,5.47,-4.03,-0.35,-3.03,1.15
514959,20.39,-8.05,-42.38,0.96,-1.51,1.26
514964,-6.91,-3.33,-3.49,1.49,-0.35,-0.46
514969,7.48,6.08,-17.95,0.52,-0.66,0.11
514974,-1.98,-0.32,-10.85,-0.78,-0.28,0.91
514978,4.13,0.89,-5.47,0.06,-0.62,0.4
514984,-0.88,9.23,-9.02,0.57,-0.54,0.15
514989,4.52,5.29,-8.33,0.13,-0.58,0.51
514995,5.01,4.76,-6.81,0.22,-0.38,0.3
514999,4.36,6.16,-6.52,0.2,-0.37,0.26
515004,3.67,5.86,-5.25,0.11,-0.41,0.36
515008,3.7,5.41,-5.57,0.08,-0.44,0.37
515012,3.42,4.55,-6.06,0.11,-0.45,0.35
515017,3.51,3.77,-6.68,0.13,-0.45,0.34
515021,3.88,3.29,-8.29,0.12,-0.44,0.35
515026,4.23,2.78,-9.05,0.07,-0.34,0.32
515030,4.38,3.18,-9.1,0.02,-0.25,0.3
515037,4.41,3.65,-9.17,-0.06,-0.18,0.32
515044,4.42,3.24,-9.38,-0.05,-0.2,0.32
515049,4.41,3.36,-9.55,-0.05,-0.18,0.32
515054,4.21,3.7,-9.38,-0.09,-0.14,0.31
515059,4.34,4,-8.87,-0.12,-0.1,0.3
515064,4.5,4.28,-8.46,-0.16,-0.04,0.29
515069,4.73,4.14,-8.01,-0.19,0,0.29
515074,4.75,3.69,-7.79,-0.19,0.02,0.29
515079,4.63,3.24,-7.59,-0.21,0.04,0.29
515083,4.35,3.11,-7.48,-0.23,0.06,0.29
515088,3.9,2.92,-7.38,-0.23,0.08,0.29
515092,3.72,2.52,-7.81,-0.23,0.1,0.29
515096,3.56,2.14,-8.15,-0.24,0.13,0.29
515112,3.28,1.66,-9.89,-0.28,0.24,0.27
515117,3.3,1.68,-10.39,-0.29,0.26,0.27
515174,1.78,0.93,-11.35,-0.29,0.46,0.27
515178,1,0.11,-11.38,-0.27,0.45,0.27
515183,0.32,-0.32,-11.16,-0.26,0.46,0.27
515187,-0.18,-0.81,-10.84,-0.26,0.46,0.27
515192,-0.83,-1.22,-10.52,-0.24,0.45,0.28
515196,-1.28,-1.62,-10.42,-0.21,0.44,0.28
515201,-1.64,-1.88,-10.58,-0.19,0.42,0.28
515206,-1.97,-2.02,-10.56,-0.17,0.42,0.28
515210,-2.09,-2.06,-10.5,-0.16,0.41,0.28
515215,-2.3,-1.9,-10.48,-0.13,0.39,0.28
515222,-2.41,-1.8,-10.45,-0.09,0.34,0.29
515231,-2.67,-1.83,-10.53,-0.04,0.29,0.3
515235,-2.84,-1.89,-10.34,0,0.26,0.3
515243,-3.02,-1.9,-9.9,0.04,0.2,0.3
515248,-3.05,-1.88,-9.52,0.07,0.17,0.31
515253,-3.2,-1.78,-9.16,0.1,0.13,0.31
515257,-3.19,-1.66,-8.75,0.12,0.09,0.32
515263,-3.38,-1.55,-8.38,0.15,0.06,0.32
515267,-3.3,-1.38,-8.39,0.17,0.03,0.32
515272,-3.32,-1.18,-8.37,0.18,0,0.32
515278,-2.91,-0.95,-7.75,0.2,-0.03,0.31
515282,-2.73,-0.66,-7.61,0.22,-0.06,0.31
515288,-2.49,-0.16,-8.24,0.22,-0.07,0.32
515292,-2.33,-0.3,-7.42,0.23,-0.1,0.32
515298,-3.01,0.18,-8.33,0.28,-0.18,0.32
515302,-2.76,0.11,-8.44,0.27,-0.19,0.33
515308,-2.76,-0.5,-8.41,0.28,-0.21,0.32
515312,-1.95,0.01,-9.39,0.3,-0.2,0.29
515318,-1.91,0.13,-8.69,0.28,-0.22,0.31
515322,-2.16,0.14,-9.12,0.32,-0.3,0.32
515327,-2.25,0.2,-10.18,0.34,-0.32,0.32
515332,-2.2,0.39,-10.27,0.33,-0.34,0.31
515336,-2.26,0.96,-10.06,0.32,-0.35,0.32
515342,-1.66,1.23,-10.88,0.33,-0.39,0.32
515348,-1.98,0.99,-10.25,0.35,-0.4,0.3
515353,-1.8,1.67,-10.92,0.36,-0.46,0.32
515357,-2.16,2.03,-11.11,0.32,-0.48,0.33
515362,-1.86,1.82,-10.61,0.33,-0.49,0.31
515367,-1.97,1.93,-10.18,0.35,-0.53,0.29
515372,-1.57,2.2,-12.02,0.34,-0.55,0.32
515377,-1.24,1.54,-10.27,0.31,-0.52,0.31
515381,-0.53,1.91,-10.35,0.34,-0.56,0.28
515387,-0.98,2.25,-10.23,0.29,-0.58,0.32
515392,0.04,2.5,-11.07,0.31,-0.62,0.31
515396,0.67,2.51,-10.67,0.29,-0.57,0.29
515401,1.51,2.41,-10.83,0.27,-0.53,0.29
515407,2.01,2.38,-10.6,0.25,-0.53,0.29
515411,2.29,2.57,-10.38,0.27,-0.58,0.3
515417,2.28,3.01,-11.25,0.26,-0.58,0.3
515421,2.44,2.66,-10.94,0.24,-0.55,0.3
515427,2.46,2.71,-11.08,0.23,-0.53,0.29
515431,2.23,3.06,-11.3,0.22,-0.54,0.3
515436,2.1,3.13,-10.86,0.21,-0.53,0.31
515440,2.18,2.92,-10.99,0.2,-0.53,0.3
515445,2.15,3.14,-11.08,0.19,-0.5,0.29
515449,2.42,2.98,-10.39,0.17,-0.5,0.3
515454,2.58,3.19,-10.39,0.15,-0.48,0.29
515458,2.84,3.25,-10.18,0.12,-0.45,0.29
515463,3.25,3.19,-9.75,0.11,-0.42,0.28
515467,3.47,3.23,-9.37,0.1,-0.4,0.28
515471,3.78,3.24,-9.05,0.08,-0.38,0.28
515476,3.91,3.28,-8.74,0.07,-0.37,0.28
515480,3.96,3.26,-8.56,0.06,-0.35,0.28
515485,3.99,3.11,-8.44,0.04,-0.33,0.28
515489,4.09,3.08,-8.31,0.03,-0.29,0.27
515493,4.08,3.09,-8.39,0.01,-0.27,0.27
515498,4.06,3.02,-8.26,0,-0.24,0.27
515502,3.94,3.05,-8.32,-0.02,-0.22,0.27
515507,3.91,2.94,-8.41,-0.03,-0.21,0.27
515511,3.93,2.96,-8.44,-0.04,-0.18,0.27
515516,3.91,3.03,-8.4,-0.06,-0.15,0.27
515520,3.99,3.09,-8.62,-0.07,-0.13,0.26
515527,4.24,3.24,-8.7,-0.11,-0.07,0.26
515533,4.15,3.09,-8.87,-0.13,-0.02,0.25
515538,4.26,2.85,-8.67,-0.14,0,0.25
515552,4.71,2.71,-8.93,-0.18,0.11,0.24
515558,4.84,2.59,-8.64,-0.2,0.16,0.24
515562,4.74,2.46,-8.83,-0.2,0.17,0.24
515567,4.59,2.23,-9.07,-0.2,0.2,0.24
515572,4.21,2.06,-9.28,-0.21,0.21,0.25
515576,4.07,1.97,-9.28,-0.22,0.24,0.25
515581,3.95,1.89,-9.42,-0.22,0.27,0.24
515585,4.06,1.82,-9.88,-0.22,0.31,0.23
515590,4.15,1.6,-9.9,-0.23,0.34,0.23
515595,4,1.59,-10.03,-0.23,0.38,0.22
515600,3.75,1.33,-10.16,-0.23,0.39,0.23
515608,3.19,1.42,-10.57,-0.23,0.42,0.24
515613,2.79,1.49,-10.75,-0.24,0.44,0.25
515617,2.5,1.39,-11.03,-0.23,0.44,0.25
515625,2.1,1.12,-11.13,-0.22,0.47,0.25
515629,1.9,0.84,-11.31,-0.21,0.48,0.25
515633,1.4,0.57,-11.4,-0.2,0.48,0.25
515638,0.98,0.21,-11.21,-0.18,0.47,0.25
515642,0.63,-0.01,-11.33,-0.17,0.46,0.25
515647,0.3,-0.09,-11.41,-0.16,0.47,0.26
515651,-0.04,-0.18,-11.26,-0.16,0.47,0.26
515671,-0.52,0.17,-10.56,-0.11,0.45,0.28
515676,-0.96,0.27,-10.28,-0.11,0.43,0.29
515776,-1.96,0.99,-9.17,0.07,-0.07,0.31
515789,-1.57,1.23,-8.69,0.07,-0.13,0.33
515794,-1.16,1,-8.6,0.08,-0.16,0.33
515799,-1.52,1.33,-8.67,0.08,-0.16,0.32
515803,-1.73,1.6,-9.2,0.07,-0.21,0.35
515808,-1.68,1.23,-8.6,0.07,-0.22,0.35
515814,-1.77,1.7,-9.74,0.09,-0.26,0.32
515819,-2.79,2.01,-9.42,0.05,-0.27,0.33
515823,-1.63,1.9,-10.04,0.07,-0.31,0.36
515829,-0.93,1.43,-10.14,0.05,-0.25,0.31
515833,-0.7,1.57,-10.67,0.05,-0.27,0.3
515838,-0.73,1.99,-11,0.03,-0.32,0.33
515843,-1.24,1.14,-9.9,0.06,-0.36,0.33
515847,-1.13,1.36,-11.28,0.09,-0.4,0.33
515852,-1.69,2.02,-11.8,0.04,-0.39,0.35
515856,-0.87,1.55,-10.36,0.04,-0.42,0.35
515861,-1.11,2.46,-11.88,0.05,-0.41,0.32
515866,-0.39,2.17,-11.03,0.01,-0.4,0.34
515870,-0.26,1.98,-10.38,0.03,-0.43,0.33
515875,0.4,1.92,-11.11,0.04,-0.44,0.33
515879,0.75,1.89,-10.77,0.02,-0.41,0.33
515884,1.19,1.8,-10.24,0,-0.41,0.34
515888,1.55,1.54,-10.03,0.01,-0.42,0.34
515946,4.13,2.29,-9.94,-0.07,-0.23,0.33
515951,4.45,2.35,-9.93,-0.08,-0.21,0.33
515956,4.55,2.3,-9.72,-0.09,-0.18,0.33
515960,4.7,2.37,-9.54,-0.09,-0.16,0.33
515965,4.67,2.34,-9.45,-0.1,-0.13,0.33
515971,4.76,2.24,-9.28,-0.11,-0.09,0.33
515976,4.49,2.13,-9.11,-0.11,-0.06,0.33
515981,4.27,2.07,-9.01,-0.12,-0.04,0.33
515987,4.04,1.98,-8.89,-0.13,0,0.33
515991,3.9,1.9,-8.69,-0.13,0.02,0.33
515997,3.68,1.84,-8.68,-0.14,0.05,0.33
516001,3.67,1.8,-8.63,-0.14,0.08,0.32
516005,3.65,1.69,-8.67,-0.15,0.11,0.32
516011,3.55,1.67,-8.67,-0.15,0.13,0.32
516016,3.45,1.63,-8.81,-0.15,0.16,0.32
516020,3.48,1.57,-8.86,-0.15,0.18,0.32
516026,3.57,1.42,-9.08,-0.15,0.21,0.32
516037,3.59,1.53,-9.44,-0.16,0.27,0.32
516042,3.78,1.63,-9.66,-0.16,0.3,0.32
516046,3.56,1.55,-9.72,-0.17,0.32,0.31
516051,3.42,1.35,-10,-0.16,0.34,0.32
516055,3.26,1.36,-10.05,-0.16,0.36,0.32
516059,3.05,1.31,-10.32,-0.16,0.37,0.32
516064,2.82,1.16,-10.46,-0.16,0.38,0.32
516068,2.57,1.1,-10.36,-0.16,0.41,0.32
516073,2.49,1.11,-10.49,-0.15,0.42,0.32
516077,2.13,1,-10.49,-0.15,0.42,0.32
516082,1.93,1.02,-10.5,-0.14,0.43,0.32
516086,1.74,0.98,-10.51,-0.13,0.44,0.32
516091,1.45,1.02,-10.47,-0.13,0.44,0.32
516097,1.14,0.91,-10.53,-0.12,0.44,0.32
516102,0.91,1.04,-10.43,-0.12,0.45,0.32
516106,0.79,1.05,-10.52,-0.12,0.45,0.32
516111,0.73,1.08,-10.46,-0.12,0.46,0.32
516115,0.56,1.01,-10.48,-0.11,0.46,0.32
516119,0.51,1.07,-10.48,-0.11,0.46,0.32
516124,0.33,1.03,-10.61,-0.1,0.45,0.32
516128,0.27,0.99,-10.61,-0.1,0.45,0.32
516132,0.15,0.87,-10.59,-0.09,0.44,0.32
516137,0.04,1,-10.57,-0.09,0.44,0.32
516141,-0.23,0.83,-10.57,-0.08,0.43,0.32
516146,-0.36,0.94,-10.56,-0.07,0.41,0.32
516368,3.75,6.11,-6.53,0.3,-0.72,0.46
516372,3.97,7.66,-10.17,0.29,-0.88,0.65
516377,7.23,3.31,-9.01,0.06,-0.78,0.83
516381,7.45,1.95,-8.43,0.1,-0.5,0.59
516386,6.55,4.43,-7.33,0.05,-0.4,0.53
516390,5.75,4.88,-5.83,-0.12,-0.42,0.66
516395,5.14,4.47,-5.52,-0.14,-0.49,0.71
516399,4.45,4.46,-6.12,-0.02,-0.53,0.65
516404,3.96,4.04,-6.74,-0.02,-0.5,0.65
516409,4.22,2.64,-7.54,-0.05,-0.47,0.67
516413,4.35,1.45,-8.43,-0.05,-0.38,0.65
516444,5.23,1.5,-8.51,-0.12,-0.11,0.64
516449,4.76,1.64,-8.48,-0.13,-0.1,0.65
516455,4.17,2.07,-7.98,-0.14,-0.04,0.64
516459,4.11,2.34,-7.51,-0.15,-0.01,0.64
516465,4.36,2.35,-7.42,-0.17,0.05,0.63
516470,4.59,2.34,-7.12,-0.17,0.1,0.61
516474,4.76,2.34,-7,-0.18,0.14,0.61
516478,4.54,1.9,-7.16,-0.19,0.16,0.62
516483,4.73,1.51,-7.56,-0.19,0.19,0.62
516487,4.57,1.26,-8.01,-0.18,0.23,0.61
516492,4.56,1.18,-8.63,-0.18,0.26,0.61
516497,4.47,1.1,-9.39,-0.19,0.29,0.61
516502,4.41,0.98,-10.2,-0.19,0.33,0.6
516507,4.28,1.05,-10.76,-0.17,0.37,0.6
516512,4.23,0.95,-11.31,-0.17,0.4,0.6
516517,4.12,0.97,-11.8,-0.17,0.42,0.6
516523,3.92,1,-12.23,-0.16,0.45,0.6
516527,3.99,1.05,-12.72,-0.16,0.48,0.6
516531,4.21,1.25,-12.93,-0.15,0.51,0.6
516537,4.42,1.69,-13.17,-0.15,0.55,0.59
516541,4.51,1.9,-13.18,-0.16,0.59,0.59
516546,4.39,2.21,-12.89,-0.16,0.6,0.6
516550,4.02,2.12,-12.63,-0.15,0.6,0.6
516775,-0.35,2.5,-11.43,0.03,-0.76,0.57
516780,-0.56,2.59,-11.38,0.01,-0.77,0.58
516785,0.67,2.18,-11.53,0.02,-0.81,0.59
516789,1.07,2.47,-11.79,0.01,-0.76,0.56
516794,1.36,2.21,-11.01,-0.02,-0.74,0.57
516799,2.02,2.1,-11.16,-0.03,-0.75,0.56
516804,2.41,1.91,-11.29,-0.01,-0.77,0.57
516808,2.71,2.12,-11.46,-0.02,-0.75,0.57
516813,3.02,2.03,-11.18,-0.04,-0.72,0.57
516818,3.13,2.22,-11.28,-0.05,-0.71,0.56
516823,3.07,2.38,-11.07,-0.05,-0.71,0.57
516827,3.41,2.48,-11.25,-0.05,-0.7,0.57
516832,3.46,2.52,-11.26,-0.07,-0.66,0.56
516837,3.61,2.45,-10.94,-0.09,-0.63,0.56
516841,3.74,2.44,-10.9,-0.09,-0.61,0.55
516846,4.12,2.06,-10.7,-0.09,-0.58,0.55
516851,4.2,1.85,-10.28,-0.1,-0.55,0.54
516857,4.86,1.66,-10.07,-0.1,-0.5,0.55
516861,5.21,1.44,-9.86,-0.11,-0.44,0.54
516865,5.13,1.33,-9.06,-0.11,-0.41,0.54
516870,5.4,1.61,-8.9,-0.1,-0.42,0.56
516874,5.31,1.51,-8.56,-0.11,-0.39,0.57
516879,5.54,1.54,-8.88,-0.11,-0.34,0.58
516884,5.49,1.55,-8.05,-0.13,-0.27,0.58
516889,5.51,1.47,-7.86,-0.12,-0.25,0.59
516894,4.82,1.43,-8.24,-0.12,-0.24,0.6
516899,4.79,1.64,-8.13,-0.12,-0.23,0.6
516904,3.83,2.38,-7.93,-0.13,-0.2,0.59
516908,3.91,1.81,-8.34,-0.14,-0.16,0.62
516913,3.86,0.92,-8.58,-0.15,-0.1,0.6
516917,3.92,0.7,-8.3,-0.12,-0.06,0.58
516922,4.13,0.77,-8.59,-0.12,-0.04,0.58
516927,4.24,0.5,-8.79,-0.13,0,0.58
516931,4.7,0.44,-8.68,-0.12,0.03,0.57
516935,4.78,0.81,-8.84,-0.12,0.09,0.56
517097,-2.77,1.4,-9.37,0.14,0.21,0.56
517103,-2.78,1.72,-9.33,0.13,0.17,0.57
517117,-2.67,1.97,-9.17,0.12,0.1,0.56
517124,-2.73,1.94,-9,0.11,0.05,0.57
517128,-2.58,1.91,-8.84,0.11,0.02,0.56
517133,-2.59,2.12,-8.9,0.1,-0.02,0.56
517137,-2.73,2.26,-8.63,0.09,-0.04,0.56
517144,-2.82,2.35,-8.88,0.08,-0.09,0.56
517149,-2.79,2.29,-8.44,0.07,-0.11,0.56
517153,-2.6,2.37,-8.6,0.06,-0.14,0.56
517159,-2.5,2.25,-8.41,0.05,-0.16,0.56
517164,-2.23,2.63,-8.57,0.04,-0.2,0.56
517170,-2.08,2.78,-9.13,0,-0.21,0.58
517175,-1.76,2.17,-8.52,0,-0.23,0.57
517179,-1.64,2.53,-8.91,0.02,-0.27,0.54
517185,-2.23,2.36,-9.06,-0.03,-0.29,0.57
517190,-1.87,2.2,-9.72,-0.01,-0.34,0.59
517195,-1.17,2.61,-9.55,-0.04,-0.31,0.55
517199,-0.99,3.05,-9.63,-0.07,-0.3,0.54
517205,-1.75,2.6,-8.91,-0.08,-0.4,0.59
517210,-0.85,2.43,-9.85,-0.04,-0.4,0.56
517214,-1.41,2.9,-10.76,-0.1,-0.38,0.56
517221,-0.94,1.57,-8.9,-0.09,-0.42,0.56
517225,-0.97,2.78,-12.06,-0.09,-0.47,0.57
517230,-0.13,1.7,-9.27,-0.13,-0.43,0.56
517234,0.37,2.64,-11.44,-0.13,-0.4,0.52
517240,-0.11,2.13,-10,-0.15,-0.43,0.57
517245,0.27,2.26,-11.09,-0.11,-0.5,0.57
517253,0.37,1.95,-10.74,-0.16,-0.47,0.57
517257,0.91,1.77,-11.07,-0.16,-0.45,0.54
517262,1.62,1.76,-11.19,-0.17,-0.42,0.52
