millis a_x a_y a_z f
2322490 -0.39 0.49 0.64 4095
2322494 -0.39 0.49 0.64 4095
2322498 -0.39 0.49 0.64 4095
2322502 -0.39 0.49 0.64 4095
2322506 -0.24 0.49 0.44 4095
2322510 -0.24 0.49 0.44 4095
2322514 -0.24 0.49 0.44 4095
2322517 -0.24 0.49 0.44 4095
2322521 -0.24 0.49 0.44 4095
2322525 -0.39 0.83 0.64 4095
2322529 -0.39 0.83 0.64 4095
2322533 -0.39 0.83 0.64 4095
2322537 -0.39 0.83 0.64 4069
2322541 -0.39 0.83 0.64 4037
2322545 -0.05 0.78 0.34 4000
2322548 -0.05 0.78 0.34 3964
2322552 -0.05 0.78 0.34 3941
2322556 -0.05 0.78 0.34 3915
2322560 -0.05 0.78 0.15 3798
2322564 -0.20 0.78 0.15 3743
2322568 -0.20 0.78 0.15 3691
2322571 -0.20 0.78 0.15 3606
2322575 -0.20 0.78 0.15 3600
2322579 -0.20 0.78 0.49 3575
2322583 -0.15 0.44 0.49 3453
2322587 -0.15 0.44 0.49 3344
2322591 -0.15 0.44 0.49 3235
2322595 -0.15 0.44 0.49 3056
2322598 -0.15 0.44 0.78 2945
2322602 -0.05 0.39 0.78 2495
2322606 -0.05 0.39 0.78 1788
2322610 -0.05 0.39 0.78 1457
2322614 -0.05 0.39 0.78 1328
2322618 -0.05 0.39 0.64 1167
2322622 -0.15 0.59 0.64 973
2322625 -0.15 0.59 0.64 915
2322629 -0.15 0.59 0.64 979
2322633 -0.15 0.59 0.64 777
2322637 -0.15 0.59 0.34 673
2322641 -0.29 0.49 0.34 474
2322645 -0.29 0.49 0.34 432
2322649 -0.29 0.49 0.34 375
2322652 -0.29 0.49 0.34 386
2322656 -0.29 0.59 0.34 431
2322660 -0.24 0.59 0.34 449
2322664 -0.24 0.59 0.34 385
2322668 -0.24 0.59 0.34 338
2322672 -0.24 0.59 0.34 345
2322676 -0.24 0.78 0.39 304
2322679 -0.15 0.78 0.39 304
2322683 -0.15 0.78 0.39 282
2322687 -0.15 0.78 0.39 311
2322691 -0.15 0.78 0.39 315
2322695 -0.15 0.78 0.54 395
2322699 -0.29 0.78 0.54 401
2322702 -0.29 0.78 0.54 397
2322706 -0.29 0.78 0.54 285
2322710 -0.29 0.78 0.54 295
2322714 -0.49 0.83 0.39 278
2322718 -0.49 0.83 0.39 211
2322721 -0.49 0.83 0.39 261
2322801 -0.39 0.64 0.78 82
2322805 -0.39 0.64 0.78 80
2322809 -0.59 0.73 0.83 77
2322813 -0.59 0.73 0.83 48
2322817 -0.59 0.73 0.83 39
2322821 -0.59 0.73 0.83 32
2322825 -0.59 0.73 0.83 31
2322829 -0.73 0.83 0.68 1
2322833 -0.73 0.83 0.68 0
2322837 -0.73 0.83 0.68 9
2322841 -0.73 0.83 0.68 0
2322844 -0.73 0.83 1.47 0
2322848 -0.54 0.78 0.78 1
2322852 -0.54 0.78 0.78 1
2322856 -0.54 0.78 0.78 11
2322860 -0.54 0.78 0.78 9
2322864 -0.54 0.78 0.64 5
2322868 -0.54 0.68 0.64 0
2322872 -0.54 0.68 0.64 2
2322876 -0.54 0.68 0.64 2
2322880 -0.54 0.68 0.64 0
2322884 -0.54 0.68 0.64 16
2322888 -0.44 0.64 0.64 39
2322892 -0.44 0.64 0.64 38
2322895 -0.44 0.64 0.64 46
2322899 -0.44 0.64 0.64 47
2322903 -0.44 0.73 0.78 48
2322907 -0.54 0.73 0.78 45
2322911 -0.54 0.73 0.78 42
2322915 -0.54 0.73 0.78 45
2322919 -0.54 0.73 0.78 66
2322923 -0.59 0.59 0.83 46
2322926 -0.59 0.59 0.83 41
2322930 -0.59 0.59 0.83 47
2322934 -0.59 0.59 0.83 46
2322938 -0.59 0.59 0.83 40
2322942 -0.64 0.59 0.88 48
2322946 -0.64 0.59 0.88 33
2322950 -0.64 0.59 0.88 0
2322954 -0.64 0.59 0.88 0
2322958 -0.64 0.59 0.88 21
2322961 -0.59 0.73 0.83 48
2322965 -0.59 0.73 0.83 48
2322969 -0.59 0.73 0.83 73
2322973 -0.59 0.73 0.83 61
2322977 -0.59 0.73 0.83 59
2322981 -0.59 0.44 0.88 55
2322985 -0.59 0.44 0.88 37
2322989 -0.59 0.44 0.88 44
2322993 -0.59 0.44 0.88 32
2322996 -0.59 0.44 0.88 9
2323000 -0.49 0.49 0.93 6
2323004 -0.49 0.49 0.93 0
2323008 -0.49 0.49 0.93 0
2323012 -0.49 0.49 0.93 0
2323016 -0.49 0.49 0.15 0
2323020 -0.68 0.68 0.68 0
2323023 -0.68 0.68 0.68 0
2323027 -0.68 0.68 0.68 0
2323031 -0.68 0.68 0.68 0
2323035 -0.68 0.68 0.64 0
2323039 -0.49 0.49 0.64 0
2323043 -0.49 0.49 0.64 0
2323046 -0.49 0.49 0.64 0
2323050 -0.49 0.49 0.64 0
2323054 -0.49 0.49 0.68 0
2323058 -0.64 0.59 0.68 0
2323062 -0.64 0.59 0.68 0
2323066 -0.64 0.59 0.68 0
2323070 -0.64 0.59 0.68 0
2323073 -0.64 0.59 0.93 0
2323077 -0.54 0.54 0.93 0
2323081 -0.54 0.54 0.93 0
2323085 -0.54 0.54 0.93 0
2323089 -0.54 0.54 0.93 0
2323092 -0.54 0.54 0.93 0
2323096 -0.49 0.54 0.93 0
2323100 -0.49 0.54 0.93 0
2323106 -0.49 0.54 0.93 0
2323110 -0.49 0.54 0.93 0
2323113 -0.59 0.78 0.59 0
2323117 -0.59 0.78 0.59 0
2323121 -0.59 0.78 0.59 0
2323126 -0.59 0.78 0.59 0
2323129 -0.59 0.78 0.59 0
2323133 -0.49 0.44 0.68 0
2323137 -0.49 0.44 0.68 0
2323141 -0.49 0.44 0.68 0
2323144 -0.49 0.44 0.68 0
2323148 -0.49 0.44 0.68 0
2323265 -0.49 0.49 0.78 0
2323269 -0.49 0.49 0.78 0
2323273 -0.49 0.49 0.78 0
2323277 -0.49 0.49 0.78 0
2323281 -0.49 0.49 0.78 0
2323284 -0.64 0.49 0.83 0
2323288 -0.64 0.49 0.83 0
2323316 -0.64 0.44 0.64 0
2323320 -0.64 0.44 0.68 0
2323324 -0.83 0.49 0.68 0
2323327 -0.83 0.49 0.68 0
2323331 -0.83 0.49 0.68 0
2323335 -0.83 0.49 0.68 0
2323339 -0.83 0.49 0.64 0
2323343 -0.83 0.39 0.64 0
2323347 -0.83 0.39 0.64 0
2323351 -0.83 0.39 0.64 0
2323355 -0.83 0.39 0.64 0
2323358 -0.83 0.39 0.88 0
2323362 -0.59 0.49 0.88 0
2323366 -0.59 0.49 0.88 0
2323370 -0.59 0.49 0.88 0
2323374 -0.59 0.49 0.88 0
2323378 -0.59 0.49 0.98 0
2323382 -0.83 0.49 0.98 0
2323385 -0.83 0.49 0.98 0
2323389 -0.83 0.49 0.98 0
2323393 -0.83 0.49 0.98 0
2323397 -0.05 0.68 0.78 0
2323401 -0.73 0.68 0.78 0
2323405 -0.73 0.68 0.78 0
2323408 -0.73 0.68 0.78 0
2323412 -0.73 0.68 0.78 0
2323416 -1.51 0.54 0.98 0
2323420 -0.88 0.54 0.98 0
2323424 -0.88 0.54 0.98 0
2323427 -0.88 0.54 0.98 0
2323431 -0.88 0.54 0.98 0
2323435 -0.88 0.64 0.64 0
2323446 -0.88 0.64 0.64 0
2323449 -0.88 0.64 0.64 0
2323453 -0.88 0.64 0.83 0
2323509 -1.07 0.39 1.03 0
2323513 -0.88 0.20 0.78 0
2323517 -0.88 0.20 0.78 0
2323520 -0.88 0.20 0.78 0
2323524 -0.88 0.20 0.78 0
2323529 -0.88 0.20 0.88 0
2323532 -0.83 0.29 0.88 0
2323536 -0.83 0.29 0.88 0
2323540 -0.83 0.29 0.88 0
2323544 -0.83 0.29 0.88 0
2323548 -0.83 0.29 1.03 0
2323552 -1.03 0.34 1.03 0
2323556 -1.03 0.34 1.03 0
2323560 -1.03 0.34 1.03 0
2323564 -1.03 0.34 1.03 0
2323567 -1.03 0.34 0.68 0
2323572 -0.98 0.39 0.68 0
2323576 -0.98 0.39 0.68 0
2323579 -0.98 0.39 0.68 0
2323583 -0.98 0.39 0.68 0
2323587 -0.98 -0.05 0.88 0
2323591 -0.88 -0.05 0.88 0
2323595 -0.88 -0.05 0.88 0
2323599 -0.88 -0.05 0.88 0
2323603 -0.88 -0.05 0.88 0
2323607 -0.88 0.29 0.88 0
2323611 -0.88 0.29 0.88 0
2323614 -0.88 0.29 0.88 0
2323618 -0.88 0.29 0.88 0
2323622 -0.88 0.29 0.88 0
2323626 -0.98 0.44 1.03 0
2323630 -0.98 0.44 1.03 0
2323634 -0.98 0.44 1.03 0
2323638 -0.98 0.44 1.03 0
2323641 -0.98 0.44 1.03 0
2323645 -0.83 0.24 1.03 0
2323649 -0.83 0.24 1.03 0
2323653 -0.83 0.24 1.03 0
2323657 -0.83 0.24 1.03 0
2323661 -0.83 0.24 1.03 0
2323665 -0.83 0.39 1.07 0
2323668 -0.83 0.39 1.07 0
2323672 -0.83 0.39 1.07 0
2323676 -0.83 0.39 1.07 0
2323680 -0.83 0.39 0.29 0
2323684 -0.88 0.39 0.59 0
2323688 -0.88 0.39 0.59 0
2323692 -0.88 0.39 0.59 0
2323695 -0.88 0.39 0.59 0
2323699 -0.88 0.39 1.37 0
2323703 -0.78 0.44 1.12 0
2323707 -0.78 0.44 1.12 0
2323711 -0.78 0.44 1.12 0
2323715 -0.78 0.44 1.12 0
2323719 -0.78 0.44 0.68 0
2323723 -0.83 0.39 0.68 0
2323726 -0.83 0.39 0.68 0
2323730 -0.83 0.39 0.68 0
2323734 -0.83 0.39 0.68 0
2323738 -0.83 0.39 1.07 0
2323742 -1.03 0.49 1.07 0
2323746 -1.03 0.49 1.07 0
2323750 -1.03 0.49 1.07 0
2323753 -1.03 0.49 1.07 0
2323757 -1.03 0.49 0.78 0
2323761 -0.88 0.39 0.78 0
2323765 -0.88 0.39 0.78 0
2323769 -0.88 0.39 0.78 0
2323773 -0.88 0.39 0.78 0
2323777 -0.10 0.39 0.83 0
2323781 -0.73 0.49 0.83 0
2323784 -0.73 0.49 0.83 0
2323788 -0.73 0.49 0.83 0
2323792 -0.73 0.49 0.83 0
2323796 -0.73 0.29 0.78 0
2323800 -0.78 0.29 0.78 0
2323803 -0.78 0.29 0.78 0
2323807 -0.78 0.29 0.78 0
2323811 -0.78 0.29 0.78 0
2323815 -1.56 -0.05 0.93 0
2323819 -1.03 -0.05 0.93 0
2323822 -1.03 -0.05 0.93 0
2323826 -1.03 -0.05 0.93 0
2323830 -1.03 -0.05 0.93 0
2323834 -1.03 0.10 0.83 0
2323838 -1.03 0.10 0.83 0
2323842 -1.03 0.10 0.83 0
2323846 -1.03 0.10 0.83 0
2323871 -1.17 0.24 0.83 0
2323875 -1.07 0.15 0.83 0
2323879 -1.07 0.15 0.83 0
2323883 -1.07 0.15 0.83 0
2323887 -1.07 0.15 0.83 0
2323891 -1.17 0.15 1.03 0
2323895 -1.17 0.15 1.03 0
2323899 -1.17 0.15 1.03 0
2323903 -1.17 0.15 1.03 0
2323907 -1.17 0.15 1.03 0
2323911 -1.42 0.29 0.88 0
2323915 -1.42 0.29 0.88 0
2323918 -1.42 0.29 0.88 0
2323922 -1.42 0.29 0.88 0
2323926 -1.42 0.29 0.88 0
2323930 -1.47 -0.24 1.17 0
2323934 -1.47 -0.24 1.17 0
2323938 -1.47 -0.24 1.17 0
2323942 -1.47 -0.24 1.17 0
2323950 -1.42 -0.24 1.03 0
2323954 -1.42 -0.24 1.03 0
2323958 -1.42 -0.24 1.03 0
2323962 -1.42 -0.24 1.03 0
2323965 -1.42 -0.24 1.12 0
2323969 -1.66 -0.29 1.12 0
2323973 -1.66 -0.29 1.12 0
2323977 -1.66 -0.29 1.12 0
2323981 -1.66 -0.29 1.12 0
2323985 -1.66 -0.29 0.93 0
2323989 -1.61 -0.68 0.93 0
2323992 -1.61 -0.68 0.93 0
2323996 -1.61 -0.68 0.93 0
2324000 -1.61 -0.68 0.93 3603
2324004 -1.61 -2.25 2.20 4066
2324008 0.98 -2.05 2.20 4000
2324012 0.98 -2.05 2.20 4095
2324016 0.98 -2.05 2.20 4095
2324020 0.98 -2.05 2.20 4095
2324024 2.54 11.24 -6.01 4095
2324027 2.49 11.68 -6.01 4095
2324031 2.49 11.68 -6.01 4095
2324035 2.49 11.68 -6.01 4095
2324039 2.49 11.68 -6.01 4095
2324043 4.05 3.22 -1.86 4095
2324046 4.59 3.22 -1.86 4095
2324050 4.59 3.22 -1.86 4095
2324054 4.59 3.22 -1.86 4095
2324058 4.59 3.22 -1.86 4095
2324062 -0.10 -5.86 3.66 4095
2324066 -0.20 -5.86 3.66 4095
2324070 -0.20 -5.86 3.66 4095
2324073 -0.20 -5.86 3.66 4095
2324078 -0.20 -5.86 3.66 4095
2324082 -0.68 0.68 0.73 4095
2324085 -0.68 0.68 0.73 4095
2324089 -0.68 0.68 0.73 4095
2324093 -0.68 0.68 0.73 4095
2324097 -0.68 0.68 0.73 4095
2324101 -1.12 2.54 -0.73 4095
2324105 -1.12 2.54 -0.73 4095
2324109 -1.12 2.54 -0.73 4095
2324113 -1.12 2.54 -0.73 4095
2324117 -1.12 2.54 0.49 4095
2324121 -1.61 -0.68 0.49 4095
2324125 -1.61 -0.68 0.49 4095
2324129 -1.61 -0.68 0.49 4095
2324133 -1.61 -0.68 0.49 4095
2324137 -1.61 -0.68 0.59 4095
2324140 -1.37 0.20 0.59 4095
2324144 -1.37 0.20 0.59 4095
2324148 -1.37 0.20 0.59 4095
2324152 -1.37 0.20 0.59 4095
2324156 -1.37 0.20 0.34 4095
2324160 -0.59 0.98 0.34 4095
2324163 -0.59 0.98 0.34 4095
2324167 -0.59 0.98 0.34 4095
2324171 -0.59 0.98 0.34 4095
2324175 -0.59 0.98 0.73 4095
2324179 0.24 0.39 0.73 4095
2324182 0.24 0.39 0.73 4095
2324218 -0.39 0.05 0.83 4095
2324222 -0.39 0.05 0.83 4095
2324226 -0.39 0.05 0.83 4095
2324230 -0.39 0.05 0.83 4095
2324234 -0.49 0.29 0.78 4095
2324238 -0.49 0.29 0.78 4095
2324242 -0.49 0.29 0.78 4095
2324246 -0.49 0.29 0.78 4095
2324250 -0.49 0.29 0.00 4095
2324254 -0.39 0.73 0.54 4095
2324258 -0.39 0.73 0.54 4095
2324262 -0.39 0.73 0.54 4095
2324266 -0.39 0.73 0.54 4095
2324270 -0.39 0.73 0.98 4095
2324273 -0.34 0.44 0.98 4095
2324277 -0.34 0.44 0.98 4095
2324281 -0.34 0.44 0.98 4067
2324285 -0.34 0.44 0.98 4086
2324289 -0.34 0.44 0.34 4069
2324293 -0.49 0.64 0.34 4057
2324297 -0.49 0.64 0.34 4025
2324300 -0.49 0.64 0.34 4015
2324304 -0.49 0.64 0.34 3981
2324308 -0.49 0.73 0.59 3938
2324312 -0.44 0.73 0.59 3920
2324316 -0.44 0.73 0.59 3895
2324320 -0.44 0.73 0.59 3875
2324324 -0.44 0.73 0.59 3839
2324328 -0.44 0.49 0.59 3813
2324331 -0.05 0.49 0.59 3823
2324335 -0.05 0.49 0.59 3779
2324339 -0.05 0.49 0.59 3744
2324343 -0.05 0.49 0.59 3716
2324347 -0.05 0.49 0.64 3680
2324351 -0.05 0.49 0.64 3646
2324355 -0.05 0.49 0.64 3582
2324359 -0.05 0.49 0.64 3495
2324363 -0.05 0.49 0.64 3393
2324367 -0.15 0.59 0.49 3254
2324371 -0.15 0.59 0.49 3142
2324375 -0.15 0.59 0.49 2987
2324379 -0.15 0.59 0.49 2786
2324383 -0.15 0.59 0.49 2542
2324386 -0.15 0.29 0.68 2114
2324390 -0.15 0.29 0.68 1913
2324394 -0.15 0.29 0.68 1632
2324398 -0.15 0.29 0.68 1009
2324402 -0.15 0.29 0.68 1081
2324406 -0.24 0.73 0.44 992
2324410 -0.24 0.73 0.44 736
2324414 -0.24 0.73 0.44 634
2324417 -0.24 0.73 0.44 613
2324421 -0.24 0.73 0.10 495
2324425 -0.05 0.73 0.10 500
2324429 -0.05 0.73 0.10 461
2324433 -0.05 0.73 0.10 450
2324437 -0.05 0.73 0.10 304
2324441 -0.05 0.73 0.59 251
2324444 -0.10 0.68 0.59 277
2324448 -0.10 0.68 0.59 294
2324452 -0.10 0.68 0.59 300
2324456 -0.10 0.68 0.59 304
2324460 -0.10 0.68 0.44 319
2324464 -0.15 0.73 0.44 304
2324468 -0.15 0.73 0.44 310
2324471 -0.15 0.73 0.44 319
2324475 -0.15 0.73 0.44 327
2324479 -0.15 0.73 0.39 286
2324483 -0.10 0.54 0.39 257
2324487 -0.10 0.54 0.39 251
2324491 -0.10 0.54 0.39 265
2324494 -0.10 0.54 0.39 269
2324498 -0.10 0.54 0.39 208
2324502 -0.34 0.39 0.39 223
2324506 -0.34 0.39 0.39 206
2324510 -0.34 0.39 0.39 233
2324514 -0.34 0.39 0.39 257
2324517 -0.34 0.44 0.68 241
2324521 -0.10 0.44 0.68 236
2324525 -0.10 0.44 0.68 238
2324529 -0.10 0.44 0.68 240
2324596 -0.29 0.54 0.44 105
2324600 -0.29 0.54 0.44 105
2324604 -0.29 0.54 0.44 89
2324607 -0.29 0.54 0.44 99
2324611 -0.29 0.54 0.59 107
2324615 -0.10 0.44 0.59 80
2324619 -0.10 0.44 0.59 77
2324623 -0.10 0.44 0.59 78
2324627 -0.10 0.44 0.59 81
2324631 -0.10 0.44 0.49 88
2324635 -0.29 0.44 0.49 89
2324638 -0.29 0.44 0.49 91
2324642 -0.29 0.44 0.49 80
2324646 -0.29 0.44 0.49 53
2324650 -0.29 1.22 0.39 48
2324654 -0.20 0.88 0.39 48
2324658 -0.20 0.88 0.39 54
2324662 -0.20 0.88 0.39 47
2324666 -0.20 0.88 0.39 13
2324669 -0.20 0.54 0.78 14
2324673 -0.44 0.54 0.78 48
2324677 -0.44 0.54 0.78 43
2324681 -0.44 0.54 0.78 43
2324685 -0.44 0.54 0.78 48
2324688 -0.44 0.78 0.54 65
2324692 -0.34 0.78 0.54 64
2324696 -0.34 0.78 0.54 62
2324700 -0.34 0.78 0.54 68
2324704 -0.34 0.78 0.54 64
2324708 -0.39 0.49 0.44 67
2324712 -0.39 0.49 0.44 75
2324716 -0.39 0.49 0.44 97
2324720 -0.39 0.49 0.44 105
2324724 -0.39 0.49 0.44 91
2324728 -0.20 0.44 0.44 88
2324731 -0.20 0.44 0.44 109
2324735 -0.20 0.44 0.44 90
2324739 -0.20 0.44 0.44 111
2324743 -0.20 0.44 0.44 104
2324747 -0.59 0.54 0.54 105
2324751 -0.59 0.54 0.54 99
2324755 -0.59 0.54 0.54 94
2324759 -0.59 0.54 0.54 99
2324763 -0.59 0.54 0.54 79
2324766 -0.88 0.44 0.59 80
2324772 -0.88 0.44 0.59 58
2324775 -0.88 0.44 0.59 27
2324779 -0.88 0.44 0.59 32
2324783 -0.10 0.44 0.49 30
2324787 -0.68 0.29 0.49 31
2324791 -0.68 0.29 0.49 29
2324795 -0.68 0.29 0.49 0
2324799 -0.68 0.29 0.49 0
2324803 -0.64 0.54 0.88 0
2324807 -0.64 0.54 0.88 0
2324811 -0.64 0.54 0.88 0
2324815 -0.64 0.54 0.88 0
2324818 -0.64 0.54 0.88 0
2324822 -0.64 0.44 0.78 0
2324826 -0.64 0.44 0.78 0
2324830 -0.64 0.44 0.78 0
2324834 -0.64 0.44 0.78 0
2324838 -0.64 0.44 0.78 0
2324842 -0.68 0.49 0.68 0
2324845 -0.68 0.49 0.68 0
2324849 -0.68 0.49 0.68 0
2324853 -0.68 0.49 0.68 0
2324857 -0.68 0.49 0.68 0
2324861 -0.83 0.49 0.64 0
2324865 -0.83 0.49 0.64 0
2324868 -0.83 0.49 0.64 0
2324872 -0.83 0.49 0.64 0
2324876 -0.83 0.49 0.64 0
2324880 -0.93 0.39 0.73 0
2324884 -0.93 0.39 0.73 0
2324888 -0.93 0.39 0.73 0
2324892 -0.93 0.39 0.73 0
2324895 -0.93 0.39 1.51 0
2324899 -0.83 0.59 0.78 0
2324903 -0.83 0.59 0.78 0
2324907 -0.83 0.59 0.78 0
2324911 -0.83 0.59 0.78 0
2324914 -0.83 0.59 0.78 0
2324918 -0.68 0.29 0.88 0
2324922 -0.68 0.29 0.88 0
2324926 -0.68 0.29 0.88 0
2324930 -0.68 0.29 0.88 0
2324934 -0.68 0.29 0.88 0
2324938 -0.78 0.39 0.98 0
2324942 -0.78 0.39 0.98 0
2324946 -0.78 0.39 0.98 0
2324949 -0.78 0.39 0.98 0
2324953 -0.78 0.39 0.93 0
2324957 -0.83 0.20 0.93 0
2324961 -0.83 0.20 0.93 0
2324965 -0.83 0.20 0.93 0
2324969 -0.83 0.20 0.93 0
2324973 -0.83 0.20 1.03 0
2324976 -0.54 0.39 1.03 0
2324980 -0.54 0.39 1.03 0
2324984 -0.54 0.39 1.03 0
2324988 -0.54 0.39 1.03 0
2324992 -0.54 0.39 0.93 0
2324996 -0.59 0.34 0.93 0
2325000 -0.59 0.34 0.93 0
2325004 -0.59 0.34 0.93 0
2325007 -0.59 0.34 0.93 0
2325011 -0.59 0.29 0.83 0
2325015 -0.68 0.29 0.83 0
2325019 -0.68 0.29 0.83 0
2325023 -0.68 0.29 0.83 0
2325027 -0.68 0.29 0.83 0
2325031 -0.68 0.49 0.73 0
2325034 -0.68 0.49 0.73 0
2325038 -0.68 0.49 0.73 0
2325042 -0.68 0.49 0.73 0
2325069 -0.78 0.29 0.93 0
2325073 -0.78 0.29 0.93 0
2325077 -0.78 0.29 0.93 0
2325080 -0.78 0.29 0.93 0
2325084 -0.78 0.29 0.93 0
2325088 -0.73 0.15 0.98 0
2325092 -0.73 0.15 0.98 0
2325096 -0.73 0.15 0.98 0
2325099 -0.73 0.15 0.98 0
2326096 -0.10 0.54 0.24 3013
2326100 -0.10 0.54 0.24 2834
2326448 -0.78 0.29 0.68 147
2326452 -0.78 0.29 0.68 144
2326456 -0.59 0.39 0.88 141
2326460 -0.59 0.39 0.88 133
2326463 -0.59 0.39 0.88 129
2326467 -0.59 0.39 0.88 128
2326471 -0.59 0.39 0.88 112
2326475 -0.68 0.39 1.17 103
2326479 -0.68 0.39 1.17 109
2326486 -0.68 0.39 1.17 121
2326490 -0.68 0.39 1.17 102
2326494 -0.64 0.49 0.93 97
2326498 -0.64 0.49 0.93 101
2326502 -0.64 0.49 0.93 98
2326506 -0.64 0.49 0.93 99
2326509 -0.64 0.49 0.93 96
2326513 -0.93 0.29 0.78 95
2326517 -0.93 0.29 0.78 86
2326521 -0.93 0.29 0.78 82
2326525 -0.93 0.29 0.78 58
2326529 -0.93 0.29 0.00 47
2326532 -0.64 0.29 0.73 20
2326536 -0.64 0.29 0.73 19
2326540 -0.64 0.29 0.73 21
2326545 -0.64 0.29 0.73 23
2326549 -0.64 0.29 1.03 16
2326553 -0.73 0.39 1.03 16
2326557 -0.73 0.39 1.03 0
2326561 -0.73 0.39 1.03 0
2326565 -0.73 0.39 1.03 0
2326568 -0.73 0.39 0.78 0
2326572 -0.54 0.39 0.78 0
2326576 -0.54 0.39 0.78 0
2326580 -0.54 0.39 0.78 0
2326584 -0.54 0.39 0.78 0
2326588 -0.54 0.49 0.83 0
2326592 -0.39 0.49 0.83 0
2326595 -0.39 0.49 0.83 0
2326599 -0.39 0.49 0.83 0
2326603 -0.39 0.49 0.83 0
2326607 -0.49 0.49 0.88 0
2326611 -0.49 0.49 0.88 0
2326615 -0.49 0.49 0.88 0
2326618 -0.49 0.49 0.88 0
2326622 -0.49 0.49 0.88 0
2326626 -0.49 0.34 0.78 0
2326632 -0.49 0.34 0.78 0
2326636 -0.49 0.34 0.78 0
2326640 -0.49 0.34 0.78 0
2326644 -0.49 0.34 0.64 0
2326648 -0.44 0.68 0.64 0
2326652 -0.44 0.68 0.64 0
2326656 -0.44 0.68 0.64 0
2326660 -0.44 0.68 0.64 0
2326664 -0.49 0.49 0.83 0
2326668 -0.49 0.49 0.83 0
2326672 -0.49 0.49 0.83 0
2326675 -0.49 0.49 0.83 0
2326680 -0.49 0.49 0.83 0
2326683 -0.49 0.49 0.93 0
2326687 -0.49 0.49 0.93 0
2326691 -0.49 0.49 0.93 0
2326695 -0.49 0.49 0.93 0
2326699 -0.49 0.49 0.93 0
2326703 -0.44 0.49 0.64 0
2326707 -0.44 0.49 0.64 0
2326711 -0.44 0.49 0.64 0
2326715 -0.44 0.49 0.64 0
2326718 -0.44 0.49 0.64 0
2326722 -0.83 0.54 0.59 0
2326726 -0.83 0.54 0.59 0
2326730 -0.83 0.54 0.59 0
2326734 -0.83 0.54 0.59 0
2326737 -0.83 0.54 0.59 0
2326741 -0.49 0.64 0.68 0
2326798 -0.83 0.59 0.93 0
2326801 -0.83 0.59 0.93 0
2326805 -0.83 0.59 0.93 0
2326809 -0.83 0.59 0.93 0
2326813 -0.83 0.59 0.93 0
2326817 -0.59 0.29 1.27 0
2326821 -0.59 0.29 1.27 0
2326825 -0.59 0.29 1.27 0
2326829 -0.59 0.29 1.27 0
2326833 -0.59 0.29 1.03 0
2326837 -0.93 0.49 1.03 0
2326841 -0.93 0.49 1.03 0
2326844 -0.93 0.49 1.03 0
2326848 -0.93 0.49 1.03 0
2326852 -0.93 0.49 1.03 0
2326856 -0.88 0.44 1.03 0
2326860 -0.88 0.44 1.03 0
2326864 -0.88 0.44 1.03 0
2326868 -0.88 0.44 1.03 0
2326872 -0.88 0.44 0.68 0
2326876 -0.83 0.68 0.68 0
2326880 -0.83 0.68 0.68 0
2326884 -0.83 0.68 0.68 0
2326887 -0.83 0.68 0.68 0
2326891 -0.05 0.44 1.17 0
2326895 -0.78 0.44 1.17 0
2326899 -0.78 0.44 1.17 0
2326903 -0.78 0.44 1.17 0
2326907 -0.78 0.44 1.17 0
2326911 -0.78 0.24 0.83 0
2326915 -0.78 0.24 0.83 0
2326919 -0.78 0.24 0.83 0
2326922 -0.78 0.24 0.83 0
2326926 -0.78 0.24 0.83 0
2326930 -0.93 -0.05 1.03 0
2326934 -0.93 -0.05 1.03 0
2326938 -0.93 -0.05 1.03 0
2326942 -0.93 -0.05 1.03 0
2326946 -0.93 -0.05 1.03 0
2326950 -0.93 0.20 0.93 0
2326953 -0.93 0.20 0.93 0
2326957 -0.93 0.20 0.93 0
2326962 -0.93 0.20 0.93 0
2326965 -0.93 0.20 0.93 0
2326969 -0.68 -0.05 0.83 0
2326973 -0.68 -0.05 0.83 0
2326977 -0.68 -0.05 0.83 0
2326981 -0.68 -0.05 0.83 0
2326985 -0.68 -0.05 0.83 0
2326989 -1.03 -0.05 0.83 0
2326993 -1.03 -0.05 0.83 0
2326996 -1.03 -0.05 0.83 0
2327000 -1.03 -0.05 0.83 0
2327004 -1.03 -0.05 0.88 0
2327008 -0.98 -0.05 0.88 0
2327012 -0.98 -0.05 0.88 0
2327016 -0.98 -0.05 0.88 0
2327020 -0.98 -0.05 0.88 0
2327024 -0.98 0.73 1.17 0
2327027 -0.98 0.15 1.17 0
2327031 -0.98 0.15 1.17 0
2327035 -0.98 0.15 1.17 0
2327039 -0.98 0.15 1.17 0
2327043 -0.98 0.15 0.88 0
2327047 -0.73 0.44 0.88 0
2327051 -0.73 0.44 0.88 0
2327054 -0.73 0.44 0.88 0
2327059 -0.73 0.44 0.88 0
2327062 -1.51 0.44 0.93 0
2327066 -1.07 0.44 0.93 0
2327070 -1.07 0.44 0.93 0
2327074 -1.07 0.44 0.93 0
2327078 -1.07 0.44 0.93 0
2327082 -1.07 0.49 0.83 0
2327085 -1.07 0.49 0.83 0
2327089 -1.07 0.49 0.83 0
2327093 -1.07 0.49 0.83 0
2327097 -1.07 0.49 0.83 0
2327101 -1.03 0.49 1.07 0
2327104 -1.03 0.49 1.07 0
2327108 -1.03 0.49 1.07 0
2327112 -1.03 0.49 1.07 0
