"millis, a_x, a_y, a_z, g_x, g_y, g_z"
"2102830,-0.33,0.78,-10.63,0.13,-0.30,-0.45"
"2102954,1.70,2.67,-9.49,0.04,-0.06,-0.39"
"2102959,1.75,2.69,-9.42,0.04,-0.05,-0.40"
"2102963,1.67,2.74,-9.46,0.02,-0.03,-0.40"
"2102969,1.59,2.75,-9.45,0.00,-0.01,-0.40"
"2102973,1.57,2.85,-9.34,-0.01,0.00,-0.39"
"2102979,1.49,2.68,-9.33,-0.02,0.01,-0.39"
"2102983,1.36,2.70,-9.32,-0.02,0.01,-0.39"
"2102989,1.15,2.62,-9.26,-0.03,0.02,-0.38"
"2102993,1.06,2.64,-9.42,-0.05,0.03,-0.38"
"2102999,0.78,2.70,-9.51,-0.06,0.04,-0.38"
"2103002,0.72,2.76,-9.47,-0.07,0.05,-0.38"
"2103010,0.80,2.80,-9.60,-0.09,0.06,-0.38"
"2103014,0.71,2.86,-9.70,-0.11,0.07,-0.38"
"2103019,0.75,2.75,-9.70,-0.12,0.08,-0.37"
"2103023,0.73,2.70,-9.87,-0.13,0.08,-0.38"
"2103026,0.81,2.69,-9.95,-0.13,0.08,-0.37"
"2103030,0.60,2.57,-9.96,-0.14,0.08,-0.37"
"2103034,0.45,2.51,-10.11,-0.14,0.08,-0.37"
"2103038,0.15,2.36,-10.00,-0.15,0.08,-0.37"
"2103044,-0.03,2.35,-10.33,-0.15,0.06,-0.36"
"2103048,-0.13,2.39,-10.43,-0.16,0.06,-0.36"
"2103051,-0.07,2.39,-10.24,-0.18,0.07,-0.36"
"2103056,0.10,2.28,-10.19,-0.19,0.10,-0.36"
"2103060,-0.03,2.23,-10.21,-0.21,0.11,-0.36"
"2103067,-0.23,1.76,-9.91,-0.18,0.05,-0.35"
"2103071,-0.46,1.73,-10.15,-0.18,0.05,-0.36"
"2103076,-0.87,1.81,-10.34,-0.19,0.05,-0.35"
"2103079,-0.79,1.46,-10.00,-0.20,0.05,-0.35"
"2103085,-0.82,1.32,-10.10,-0.20,0.06,-0.35"
"2103089,-1.01,1.40,-10.05,-0.21,0.05,-0.35"
"2103095,-0.91,1.14,-9.83,-0.19,0.03,-0.34"
"2103099,-0.98,1.14,-9.91,-0.19,0.02,-0.34"
"2103105,-1.16,0.80,-9.82,-0.19,0.01,-0.34"
"2103109,-1.25,0.72,-9.94,-0.18,0.00,-0.34"
"2103115,-1.23,0.62,-10.02,-0.18,-0.01,-0.33"
"2103119,-1.30,0.58,-9.70,-0.17,-0.02,-0.33"
"2103125,-1.45,0.55,-9.92,-0.17,-0.04,-0.33"
"2103129,-1.48,0.45,-10.00,-0.15,-0.06,-0.32"
"2103133,-1.47,0.33,-9.64,-0.15,-0.06,-0.32"
"2103138,-1.52,0.11,-9.76,-0.13,-0.07,-0.32"
"2103142,-1.73,0.08,-9.94,-0.12,-0.09,-0.32"
"2103146,-1.77,0.01,-9.51,-0.11,-0.11,-0.32"
"2103150,-1.76,-0.33,-9.32,-0.10,-0.12,-0.31"
"2103155,-1.90,-0.11,-10.01,-0.09,-0.14,-0.32"
"2103160,-1.94,-0.07,-9.33,-0.08,-0.15,-0.31"
"2103164,-1.70,-0.47,-9.43,-0.07,-0.16,-0.30"
"2103168,-1.77,-0.39,-9.67,-0.06,-0.16,-0.31"
"2103174,-1.77,-0.31,-9.49,-0.04,-0.18,-0.30"
"2103178,-1.51,-0.53,-9.42,-0.03,-0.20,-0.30"
"2103184,-1.43,-0.48,-9.62,-0.01,-0.21,-0.31"
"2103190,-1.32,-0.49,-9.48,0.01,-0.22,-0.29"
"2103194,-1.29,-0.48,-9.59,0.02,-0.23,-0.29"
"2103199,-1.12,-0.24,-9.55,0.03,-0.25,-0.29"
"2103203,-1.16,-0.13,-9.46,0.04,-0.26,-0.28"
"2103209,-1.17,-0.19,-9.51,0.07,-0.28,-0.29"
"2103213,-1.47,-0.43,-9.63,0.10,-0.30,-0.28"
"2103219,-1.16,-0.56,-9.78,0.12,-0.29,-0.28"
"2103224,-1.23,-0.65,-9.73,0.12,-0.31,-0.28"
"2103230,-1.39,-0.13,-10.00,0.14,-0.35,-0.27"
"2103234,-1.27,-0.04,-9.72,0.14,-0.34,-0.26"
"2103238,-1.22,-0.21,-9.84,0.16,-0.34,-0.26"
"2103244,-1.00,0.06,-10.10,0.18,-0.34,-0.27"
"2103248,-0.58,0.11,-10.11,0.17,-0.33,-0.26"
"2103252,-0.56,0.05,-9.97,0.17,-0.33,-0.26"
"2103256,-0.42,0.06,-10.20,0.21,-0.36,-0.26"
"2103260,-0.45,0.19,-10.13,0.23,-0.37,-0.26"
"2103264,-0.29,0.19,-10.25,0.23,-0.38,-0.25"
"2103267,-0.37,0.33,-10.30,0.23,-0.38,-0.25"
"2103271,-0.33,0.26,-10.21,0.24,-0.38,-0.25"
"2103275,-0.25,0.41,-10.21,0.25,-0.38,-0.25"
"2103279,0.02,0.53,-10.38,0.26,-0.38,-0.24"
"2103283,0.17,0.66,-10.41,0.26,-0.37,-0.24"
"2103287,0.26,0.80,-10.42,0.26,-0.36,-0.24"
"2103291,0.25,0.95,-10.08,0.25,-0.37,-0.24"
"2103295,0.37,1.17,-10.12,0.27,-0.38,-0.23"
"2103298,0.32,1.30,-10.21,0.28,-0.39,-0.23"
"2103305,0.38,1.22,-10.51,0.29,-0.38,-0.23"
"2103309,0.42,1.39,-10.41,0.28,-0.37,-0.23"
"2103315,0.51,1.34,-10.33,0.28,-0.36,-0.22"
"2103319,0.49,1.51,-10.30,0.28,-0.37,-0.22"
"2103325,0.59,1.67,-10.35,0.29,-0.37,-0.22"
"2103329,0.68,1.84,-10.41,0.29,-0.36,-0.22"
"2103336,0.78,1.77,-10.22,0.27,-0.35,-0.21"
"2103340,0.79,1.92,-10.18,0.27,-0.34,-0.21"
"2103345,0.81,2.06,-10.19,0.27,-0.34,-0.21"
"2103349,0.94,2.14,-10.10,0.27,-0.34,-0.21"
"2103356,0.97,2.36,-10.10,0.25,-0.32,-0.20"
"2103360,1.03,2.55,-10.05,0.24,-0.31,-0.20"
"2103365,1.12,2.64,-9.91,0.24,-0.31,-0.20"
"2103369,1.13,2.67,-9.85,0.23,-0.30,-0.19"
"2103376,1.16,2.71,-9.78,0.22,-0.29,-0.20"
"2103380,1.14,2.81,-9.73,0.21,-0.28,-0.19"
"2103385,1.05,2.79,-9.58,0.19,-0.28,-0.19"
"2103389,1.09,2.83,-9.54,0.19,-0.27,-0.18"
"2103393,1.01,2.85,-9.57,0.18,-0.27,-0.18"
"2103397,0.97,2.97,-9.56,0.17,-0.27,-0.17"
"2103402,0.81,3.15,-9.52,0.15,-0.26,-0.17"
"2103407,0.95,3.05,-9.42,0.13,-0.24,-0.16"
"2103411,0.94,2.82,-9.48,0.12,-0.22,-0.17"
"2103418,1.03,2.77,-9.45,0.11,-0.21,-0.17"
"2103421,0.98,2.94,-9.57,0.10,-0.22,-0.16"
"2103429,0.82,3.02,-9.46,0.07,-0.22,-0.15"
"2103432,0.91,2.83,-9.39,0.07,-0.21,-0.15"
"2103438,0.62,2.95,-9.89,0.07,-0.21,-0.15"
"2103441,0.77,3.38,-9.90,0.05,-0.21,-0.13"
"2103448,0.87,3.24,-9.48,0.00,-0.19,-0.10"
"2103452,1.22,3.15,-10.04,-0.01,-0.16,-0.12"
"2103457,1.23,2.68,-9.62,0.00,-0.15,-0.13"
"2103461,1.07,2.52,-9.54,0.00,-0.16,-0.13"
"2103466,0.99,2.75,-10.05,-0.02,-0.17,-0.12"
"2103470,1.01,2.83,-9.82,-0.04,-0.16,-0.11"
"2103477,1.03,2.88,-9.64,-0.08,-0.12,-0.10"
"2103481,0.96,2.53,-9.60,-0.07,-0.13,-0.10"
"2103486,0.83,2.26,-9.72,-0.05,-0.14,-0.11"
"2103490,0.70,2.17,-9.99,-0.05,-0.14,-0.12"
"2103494,0.55,2.17,-10.05,-0.08,-0.12,-0.11"
"2103498,0.56,2.06,-10.10,-0.09,-0.11,-0.10"
"2103502,0.71,2.23,-9.94,-0.11,-0.10,-0.10"
"2103506,0.56,2.13,-9.79,-0.11,-0.10,-0.10"
"2103512,-0.51,0.71,-8.56,-0.08,-0.15,-0.09"
"2103515,-2.42,-1.38,-8.26,0.05,-0.28,-0.13"
"2103520,-7.87,-1.64,-9.38,0.25,-0.65,-0.16"
"2103525,-10.46,0.66,-13.84,0.13,-0.77,-0.05"
"2103529,-8.89,-0.79,-13.60,-0.03,-0.61,-0.01"
"2103535,-4.36,1.74,-12.52,-0.10,-0.24,-0.23"
"2103539,-0.79,2.87,-12.04,-0.10,-0.20,-0.15"
"2103543,2.74,3.15,-13.18,-0.04,-0.38,-0.05"
"2103547,5.96,3.75,-12.84,-0.02,-0.43,0.01"
"2103550,9.20,6.05,-13.08,-0.09,-0.36,0.07"
"2103554,12.20,8.48,-12.57,-0.25,-0.18,0.16"
"2103558,13.61,8.21,-11.18,-0.39,-0.04,0.27"
"2103562,14.37,7.03,-9.49,-0.46,0.05,0.34"
"2103566,13.53,5.84,-7.82,-0.48,0.06,0.37"
"2103569,12.02,3.91,-6.07,-0.51,-0.01,0.43"
"2103675,6.82,2.04,-8.63,0.11,0.05,0.00"
"2103679,6.38,1.73,-8.72,0.17,0.04,-0.01"
"2103684,5.41,1.49,-8.80,0.20,0.02,-0.02"
"2103688,4.32,1.39,-8.62,0.22,-0.01,-0.02"
"2103694,3.08,1.54,-8.57,0.24,-0.03,-0.03"
"2103697,2.38,1.90,-8.81,0.24,-0.03,-0.03"
"2103705,1.65,2.37,-8.99,0.17,0.05,-0.04"
"2103708,1.65,2.48,-8.75,0.13,0.12,-0.05"
"2103714,2.03,2.61,-8.70,0.08,0.22,-0.06"
"2103717,2.35,2.66,-8.61,0.06,0.26,-0.07"
"2103721,2.98,2.74,-8.55,0.05,0.28,-0.09"
"2103726,3.50,2.70,-8.77,0.05,0.29,-0.10"
"2103730,3.87,2.74,-8.85,0.06,0.31,-0.11"
"2103734,4.09,2.77,-9.04,0.05,0.32,-0.11"
"2103738,4.45,2.93,-9.26,0.05,0.33,-0.12"
"2103742,4.62,3.02,-9.46,0.04,0.35,-0.13"
"2103746,4.81,3.15,-9.83,0.03,0.39,-0.13"
"2103750,5.01,3.34,-9.92,0.02,0.41,-0.14"
"2103754,5.06,3.46,-10.12,0.02,0.43,-0.13"
"2103758,5.05,3.45,-10.27,0.01,0.44,-0.13"
"2103762,4.95,3.63,-10.30,0.01,0.45,-0.13"
"2103766,4.54,3.74,-10.20,0.01,0.45,-0.14"
"2103769,4.48,3.91,-10.26,0.01,0.45,-0.14"
"2103775,3.75,3.99,-10.50,0.00,0.45,-0.14"
"2103779,3.24,4.08,-10.50,-0.01,0.47,-0.14"
"2103785,2.71,4.19,-10.31,-0.05,0.51,-0.14"
"2103791,2.37,4.01,-10.04,-0.09,0.56,-0.14"
"2103795,2.17,3.93,-9.97,-0.11,0.58,-0.15"
"2103799,1.91,3.81,-9.82,-0.13,0.60,-0.15"
"2103805,1.56,3.58,-9.77,-0.15,0.62,-0.16"
"2103809,1.62,3.45,-9.79,-0.16,0.63,-0.16"
"2103815,1.32,3.12,-9.75,-0.18,0.65,-0.16"
"2103819,1.36,3.02,-9.83,-0.20,0.66,-0.16"
"2103823,1.11,2.83,-9.86,-0.21,0.67,-0.16"
"2103830,0.99,2.72,-10.16,-0.23,0.68,-0.15"
"2103834,0.76,2.61,-10.21,-0.24,0.68,-0.15"
"2103839,0.47,2.58,-10.43,-0.25,0.68,-0.15"
"2103845,0.10,2.65,-10.68,-0.26,0.68,-0.14"
"2103849,-0.31,2.54,-10.72,-0.26,0.67,-0.14"
"2103854,-0.70,2.51,-11.01,-0.27,0.65,-0.13"
"2103858,-1.11,2.58,-11.27,-0.28,0.65,-0.12"
"2103864,-1.43,2.52,-11.37,-0.30,0.64,-0.11"
"2103870,-1.57,2.35,-11.56,-0.32,0.65,-0.11"
"2103875,-1.71,2.13,-11.49,-0.32,0.64,-0.12"
"2103879,-2.03,2.12,-11.48,-0.32,0.61,-0.12"
"2103883,-2.15,2.07,-11.41,-0.32,0.59,-0.11"
"2103889,-2.61,2.04,-11.17,-0.33,0.55,-0.10"
"2103893,-2.83,1.91,-10.91,-0.33,0.53,-0.10"
"2103897,-2.95,1.63,-10.71,-0.34,0.52,-0.10"
"2103904,-3.08,1.12,-10.22,-0.33,0.49,-0.10"
"2103908,-3.14,0.90,-10.13,-0.33,0.48,-0.10"
"2103914,-3.10,0.46,-9.73,-0.32,0.45,-0.10"
"2103918,-3.02,0.32,-9.70,-0.32,0.43,-0.10"
"2103922,-2.85,0.07,-9.44,-0.32,0.41,-0.10"
"2103926,-2.63,0.02,-9.08,-0.31,0.39,-0.10"
"2103931,-2.64,0.10,-9.14,-0.30,0.37,-0.10"
"2103935,-2.70,0.00,-9.02,-0.29,0.35,-0.10"
"2103940,-2.79,-0.05,-9.10,-0.28,0.31,-0.09"
"2103944,-2.78,-0.05,-9.14,-0.26,0.28,-0.09"
"2103950,-2.83,0.09,-9.25,-0.27,0.27,-0.09"
"2103954,-2.66,0.27,-9.27,-0.27,0.26,-0.08"
"2103958,-2.57,0.25,-9.24,-0.26,0.25,-0.07"
"2103961,-2.26,0.12,-9.21,-0.24,0.23,-0.07"
"2103965,-2.33,-0.03,-9.44,-0.22,0.21,-0.07"
"2103970,-2.63,-0.03,-9.32,-0.21,0.17,-0.07"
"2103975,-2.92,-0.27,-9.29,-0.18,0.11,-0.06"
"2103979,-2.94,-0.56,-9.52,-0.16,0.10,-0.06"
"2103983,-2.98,-0.83,-9.38,-0.14,0.10,-0.07"
"2103987,-2.90,-0.98,-9.66,-0.14,0.09,-0.06"
"2103992,-2.94,-1.12,-9.30,-0.14,0.07,-0.05"
"2103996,-2.66,-1.18,-9.34,-0.12,0.04,-0.05"
"2104001,-2.55,-0.91,-9.49,-0.10,0.02,-0.05"
"2104005,-2.35,-0.86,-9.27,-0.09,0.01,-0.05"
"2104009,-2.16,-0.93,-9.13,-0.07,-0.01,-0.05"
"2104013,-1.96,-1.03,-9.32,-0.05,-0.02,-0.05"
"2104017,-1.66,-0.95,-9.32,-0.04,-0.03,-0.05"
"2104021,-1.35,-0.85,-9.38,-0.03,-0.04,-0.05"
"2104024,-1.28,-0.81,-9.45,-0.02,-0.04,-0.05"
"2104028,-1.14,-0.71,-9.54,-0.00,-0.06,-0.05"
"2104032,-1.09,-0.75,-9.45,0.02,-0.07,-0.04"
"2104036,-0.90,-0.76,-9.53,0.05,-0.09,-0.04"
"2104040,-0.93,-0.74,-9.87,0.06,-0.10,-0.05"
"2104044,-0.99,-0.62,-9.89,0.07,-0.11,-0.04"
"2104050,-0.93,-0.69,-9.83,0.09,-0.12,-0.03"
"2104054,-0.92,-0.78,-10.05,0.11,-0.13,-0.04"
"2104060,-0.82,-0.59,-10.31,0.14,-0.14,-0.03"
"2104064,-0.72,-0.62,-10.38,0.14,-0.14,-0.02"
"2104070,-0.46,-0.45,-10.45,0.16,-0.14,-0.03"
"2104074,-0.41,-0.37,-10.45,0.17,-0.14,-0.03"
"2104080,-0.19,-0.27,-10.76,0.20,-0.15,-0.02"
"2104084,-0.01,-0.37,-10.75,0.22,-0.15,-0.03"
"2104090,0.33,-0.18,-10.86,0.22,-0.14,-0.02"
"2104094,0.46,-0.06,-10.88,0.22,-0.13,-0.02"
"2104101,0.81,0.15,-10.69,0.25,-0.13,-0.02"
"2104105,0.97,0.42,-10.82,0.26,-0.13,-0.02"
"2104109,1.17,0.57,-10.75,0.27,-0.13,-0.01"
"2104113,1.20,0.78,-10.64,0.27,-0.12,-0.01"
"2104116,1.43,0.80,-10.65,0.28,-0.12,-0.01"
"2104120,1.45,0.96,-10.59,0.28,-0.11,-0.01"
"2104124,1.52,1.15,-10.48,0.29,-0.10,-0.01"
"2104128,1.70,1.27,-10.37,0.28,-0.09,-0.00"
"2104132,1.71,1.45,-10.19,0.29,-0.08,-0.00"
"2104135,1.76,1.64,-10.06,0.29,-0.07,-0.00"
"2104139,1.90,1.77,-9.99,0.29,-0.07,-0.00"
"2104143,1.69,1.80,-9.83,0.29,-0.06,-0.00"
"2104235,1.52,3.89,-9.21,0.03,0.25,0.01"
"2104239,1.37,3.79,-9.26,0.02,0.26,0.01"
"2104243,1.17,3.80,-9.38,-0.01,0.27,0.01"
"2104252,1.05,3.62,-9.24,-0.04,0.30,0.01"
"2104255,0.96,3.61,-9.23,-0.06,0.31,0.01"
"2104265,0.66,3.49,-9.36,-0.10,0.31,0.02"
"2104269,0.56,3.30,-9.24,-0.11,0.31,0.02"
"2104273,0.44,3.18,-9.52,-0.12,0.32,0.02"
"2104276,0.43,3.03,-9.76,-0.13,0.33,0.01"
"2104280,0.59,2.98,-9.71,-0.14,0.35,0.01"
"2104284,0.74,3.05,-9.72,-0.16,0.37,0.01"
"2104287,0.40,3.18,-9.88,-0.19,0.36,0.02"
"2104291,0.29,3.15,-9.91,-0.20,0.32,0.03"
"2104295,-0.08,3.22,-9.79,-0.18,0.30,0.02"
"2104298,-0.28,3.31,-9.94,-0.19,0.30,0.03"
"2104304,-0.17,2.91,-10.45,-0.21,0.33,0.03"
"2104308,-0.23,2.85,-10.25,-0.25,0.38,0.01"
"2104312,-0.63,2.54,-9.88,-0.25,0.35,0.02"
"2104316,-0.98,2.23,-9.80,-0.24,0.30,0.03"
"2104320,-1.15,2.07,-10.50,-0.22,0.27,0.02"
"2104328,-0.98,2.25,-10.27,-0.27,0.31,0.03"
"2104332,-1.00,1.93,-10.29,-0.30,0.34,0.03"
"2104337,-1.14,1.41,-9.85,-0.27,0.29,0.02"
"2104341,-1.31,1.44,-10.18,-0.24,0.25,0.02"
"2104345,-1.23,1.65,-10.62,-0.25,0.25,0.03"
"2104349,-1.12,1.61,-10.37,-0.29,0.27,0.04"
"2104353,-0.90,1.24,-10.04,-0.30,0.29,0.04"
"2104357,-1.11,0.96,-9.93,-0.29,0.28,0.02"
"2104360,-1.21,0.73,-9.94,-0.25,0.23,0.03"
"2104364,-1.29,0.66,-10.20,-0.23,0.21,0.02"
"2104368,-1.34,0.68,-10.35,-0.24,0.19,0.03"
"2104372,-1.64,0.78,-10.24,-0.26,0.19,0.04"
"2104376,-1.69,0.54,-9.94,-0.26,0.20,0.04"
"2104419,-0.53,-0.42,-9.04,-0.16,0.12,0.03"
"2104424,-0.28,-0.19,-9.58,-0.10,0.06,0.04"
"2104429,-0.80,-0.52,-8.88,-0.07,0.01,0.05"
"2104434,-1.23,-0.39,-9.74,-0.04,-0.02,0.04"
"2104439,-1.26,-0.08,-9.56,-0.05,0.00,0.05"
"2104443,-1.23,-0.29,-9.29,-0.07,0.02,0.07"
"2104448,-1.16,-0.51,-9.47,-0.05,0.02,0.06"
"2104453,-1.02,-0.64,-9.36,-0.00,0.00,0.06"
"2104457,-0.65,-0.75,-9.67,0.01,-0.00,0.06"
"2104461,-0.80,-0.97,-9.47,0.01,-0.00,0.07"
"2104468,-0.96,-0.95,-9.17,0.05,-0.04,0.06"
"2104472,-1.23,-0.85,-9.33,0.07,-0.07,0.07"
"2104477,-1.40,-1.12,-9.30,0.11,-0.08,0.08"
"2104483,-1.28,-1.10,-9.69,0.13,-0.08,0.07"
"2104487,-1.37,-0.92,-9.74,0.11,-0.06,0.07"
"2104492,-1.19,-0.98,-9.30,0.12,-0.08,0.08"
"2104497,-1.30,-0.96,-9.61,0.17,-0.11,0.08"
"2104503,-1.33,-0.68,-9.42,0.20,-0.12,0.07"
"2104506,-1.26,-0.81,-9.71,0.20,-0.14,0.09"
"2104513,-1.05,-0.45,-9.66,0.21,-0.12,0.08"
"2104517,-0.78,-0.57,-9.55,0.22,-0.12,0.08"
"2104522,-0.64,-0.56,-9.90,0.24,-0.13,0.08"
"2104527,-0.65,-0.46,-9.74,0.27,-0.15,0.08"
"2104533,-0.41,-0.14,-10.07,0.28,-0.16,0.08"
"2104536,-0.43,0.09,-10.12,0.28,-0.17,0.09"
"2104544,-0.30,0.20,-10.02,0.31,-0.17,0.09"
"2104547,-0.24,0.33,-10.09,0.32,-0.17,0.09"
"2104551,-0.41,0.39,-9.97,0.33,-0.18,0.09"
"2104556,-0.30,0.56,-10.15,0.33,-0.19,0.09"
"2104560,-0.18,0.68,-10.35,0.34,-0.18,0.09"
"2104567,-0.16,0.75,-10.20,0.35,-0.18,0.09"
"2104570,-0.19,0.75,-10.17,0.35,-0.18,0.09"
"2104576,-0.03,0.95,-10.35,0.36,-0.20,0.09"
"2104579,0.06,1.17,-10.53,0.36,-0.20,0.09"
"2104585,0.11,1.64,-10.42,0.34,-0.18,0.09"
"2104589,0.35,1.78,-10.15,0.34,-0.18,0.10"
"2104593,0.53,1.84,-10.22,0.35,-0.18,0.10"
"2104597,0.57,1.89,-10.31,0.36,-0.18,0.09"
"2104601,0.71,2.05,-10.22,0.36,-0.18,0.09"
"2104606,0.79,2.15,-10.22,0.34,-0.17,0.10"
"2104610,0.84,2.37,-10.19,0.33,-0.17,0.10"
"2104615,0.78,2.50,-9.95,0.33,-0.17,0.10"
"2104619,1.00,2.61,-10.06,0.32,-0.16,0.10"
"2104623,0.79,2.70,-9.93,0.31,-0.16,0.10"
"2104626,0.88,2.73,-9.88,0.31,-0.16,0.10"
"2104631,0.91,2.86,-9.79,0.30,-0.15,0.10"
"2104635,0.89,2.86,-9.57,0.28,-0.14,0.10"
"2104639,0.95,2.83,-9.55,0.28,-0.14,0.10"
"2104643,0.94,2.92,-9.64,0.26,-0.13,0.10"
"2104646,0.99,3.01,-9.55,0.25,-0.13,0.10"
"2104650,0.91,3.10,-9.49,0.24,-0.12,0.10"
"2104654,0.86,3.18,-9.46,0.22,-0.12,0.10"
"2104658,0.87,3.20,-9.31,0.21,-0.11,0.10"
"2104662,0.88,3.32,-9.29,0.20,-0.10,0.10"
"2104666,0.93,3.28,-9.32,0.19,-0.10,0.10"
"2104670,0.91,3.28,-9.29,0.17,-0.09,0.10"
"2104674,0.95,3.30,-9.26,0.16,-0.09,0.10"
"2104678,0.97,3.34,-9.26,0.15,-0.08,0.10"
"2104681,1.00,3.39,-9.24,0.13,-0.07,0.10"
"2104685,1.00,3.36,-9.16,0.12,-0.07,0.11"
"2104689,0.95,3.35,-9.13,0.11,-0.07,0.10"
"2104694,0.96,3.34,-9.28,0.10,-0.06,0.10"
"2104698,0.95,3.41,-9.34,0.08,-0.05,0.11"
"2104701,0.91,3.43,-9.18,0.06,-0.05,0.11"
"2104705,0.92,3.36,-9.19,0.05,-0.04,0.11"
"2104709,0.78,3.28,-9.29,0.03,-0.04,0.11"
"2104713,0.83,3.37,-9.32,0.02,-0.04,0.11"
"2104717,0.78,3.28,-9.37,0.01,-0.03,0.11"
"2104721,0.87,3.25,-9.40,-0.00,-0.02,0.11"
"2104724,0.81,3.17,-9.42,-0.02,-0.01,0.11"
"2104728,0.77,2.98,-9.48,-0.03,-0.01,0.11"
"2104732,0.75,2.86,-9.47,-0.04,-0.01,0.11"
"2104736,0.63,2.90,-9.60,-0.05,-0.01,0.11"
"2104740,0.51,2.83,-9.67,-0.05,-0.01,0.11"
"2104744,0.47,2.80,-9.76,-0.07,-0.00,0.11"
"2104747,0.43,2.81,-9.74,-0.09,0.00,0.12"
"2104751,0.39,2.78,-9.71,-0.10,0.00,0.12"
"2104755,0.42,2.79,-9.73,-0.11,0.01,0.12"
"2104759,0.33,2.66,-9.77,-0.11,0.01,0.12"
"2104762,0.47,2.46,-9.91,-0.12,0.01,0.11"
"2104766,0.38,2.44,-9.88,-0.12,0.02,0.11"
"2104771,0.38,2.29,-9.97,-0.14,0.02,0.11"
"2104775,0.14,2.32,-9.96,-0.15,0.01,0.12"
"2104779,0.09,2.17,-9.94,-0.14,-0.00,0.13"
"2104823,-0.65,0.63,-10.16,-0.14,-0.01,0.12"
"2104827,-0.66,0.53,-10.10,-0.13,-0.02,0.12"
"2104831,-0.64,0.47,-10.16,-0.12,-0.02,0.13"
"2104835,-0.71,0.33,-10.12,-0.12,-0.02,0.13"
"2104841,-0.75,0.25,-10.00,-0.11,-0.03,0.13"
"2104846,-0.80,0.20,-9.88,-0.10,-0.04,0.13"
"2104851,-0.84,0.02,-9.94,-0.08,-0.06,0.13"
"2104855,-0.94,-0.10,-9.88,-0.07,-0.06,0.13"
"2104862,-1.04,-0.26,-9.78,-0.05,-0.06,0.13"
"2104866,-1.07,-0.33,-9.75,-0.05,-0.07,0.13"
"2104870,-0.99,-0.39,-9.60,-0.03,-0.08,0.14"
"2104875,-1.07,-0.47,-9.53,-0.02,-0.09,0.14"
"2104879,-1.10,-0.60,-9.50,-0.00,-0.10,0.14"
"2104883,-1.17,-0.68,-9.66,0.02,-0.12,0.14"
"2104886,-1.15,-0.66,-9.65,0.03,-0.12,0.14"
"2104890,-1.27,-0.67,-9.71,0.04,-0.12,0.14"
"2104894,-1.18,-0.65,-9.69,0.04,-0.13,0.14"
"2104898,-1.21,-0.59,-9.53,0.06,-0.14,0.14"
"2104902,-1.26,-0.65,-9.63,0.07,-0.15,0.14"
"2105004,-0.50,0.82,-10.33,0.32,-0.35,0.16"
"2105008,-0.60,0.98,-10.37,0.32,-0.35,0.16"
"2105011,-0.34,1.15,-10.40,0.32,-0.35,0.17"
"2105020,-0.40,1.40,-10.31,0.32,-0.35,0.17"
"2105028,-0.29,1.54,-10.31,0.34,-0.37,0.16"
"2105033,-0.23,1.59,-10.47,0.32,-0.36,0.16"
"2105038,-0.07,1.60,-10.23,0.32,-0.35,0.17"
"2105041,0.02,1.67,-10.21,0.32,-0.36,0.16"
"2105045,0.11,1.75,-10.28,0.32,-0.36,0.16"
"2105050,0.19,1.91,-10.24,0.31,-0.36,0.17"
"2105053,0.31,1.96,-10.14,0.31,-0.36,0.17"
"2105058,0.38,2.22,-10.14,0.30,-0.36,0.17"
"2105061,0.42,2.40,-10.03,0.29,-0.36,0.17"
"2105065,0.48,2.42,-9.96,0.29,-0.37,0.17"
"2105070,0.35,2.68,-9.89,0.28,-0.37,0.17"
"2105073,0.49,2.74,-9.94,0.28,-0.37,0.17"
"2105077,0.38,2.83,-9.87,0.27,-0.36,0.17"
"2105081,0.58,2.89,-9.79,0.25,-0.35,0.17"
"2105085,0.57,2.85,-9.81,0.24,-0.34,0.17"
"2105089,0.56,2.85,-9.83,0.24,-0.35,0.17"
"2105092,0.37,2.94,-9.71,0.23,-0.34,0.17"
"2105096,-0.57,2.34,-9.37,0.23,-0.36,0.17"
"2105100,-2.86,0.59,-8.75,0.28,-0.44,0.17"
"2105104,-7.51,-1.34,-6.78,0.48,-0.82,0.14"
"2105108,-11.50,0.78,-12.82,0.59,-1.18,0.17"
"2105112,-13.07,3.10,-15.39,0.30,-1.16,0.29"
"2105116,-9.94,2.48,-13.51,0.00,-0.75,0.21"
"2105162,9.82,0.68,-1.38,0.27,-0.59,0.32"
"2105166,8.36,0.80,-2.41,0.84,-1.05,0.23"
"2105170,6.63,1.31,-5.41,1.18,-1.34,0.12"
"2105174,3.95,2.78,-8.06,1.41,-1.56,0.03"
"2105178,1.79,4.38,-12.13,1.44,-1.64,-0.01"
"2105182,-3.69,12.43,-20.20,1.03,-1.51,0.05"
"2105188,0.00,3.19,-14.13,-0.18,-0.60,0.60"
"2105191,2.41,1.23,-11.90,-0.52,0.26,0.20"
"2105195,1.95,4.84,-11.84,-0.47,0.60,0.03"
"2105199,3.98,2.53,-8.89,-0.25,0.19,0.16"
"2105203,5.49,-0.20,-9.92,-0.08,-0.14,0.17"
"2105208,4.94,0.99,-10.77,0.08,-0.27,0.05"
"2105211,4.64,3.49,-10.45,0.13,-0.36,0.00"
"2105215,4.39,4.49,-10.03,0.08,-0.42,0.07"
"2105220,4.99,3.72,-10.48,-0.04,-0.34,0.12"
