millis,a_x, a_y, a_z, g_x, g_y, g_z
824960,0.63,2.51,-9.26,-0.04,0.05,-0.26
824966,0.16,2.54,-8.86,-0.09,0.09,-0.26
824970,0.32,2.31,-8.37,-0.08,0.09,-0.27
824975,0.19,2.83,-9.66,-0.1,0.08,-0.28
824980,0.24,2.63,-9.13,-0.11,0.08,-0.27
824985,0.58,2.37,-9.4,-0.12,0.08,-0.27
824990,0.78,2.26,-9.76,-0.13,0.09,-0.28
824994,0.97,2.32,-9.86,-0.13,0.08,-0.28
824999,1.21,2.68,-9.95,-0.15,0.08,-0.28
825004,1.39,2.74,-10.39,-0.16,0.08,-0.28
825009,1.49,2.87,-10.29,-0.17,0.1,-0.28
825014,1.56,3.05,-10.52,-0.19,0.1,-0.27
825019,1.54,3.12,-10.57,-0.2,0.09,-0.27
825024,1.37,3.11,-10.55,-0.22,0.09,-0.28
825029,1.29,2.55,-10.18,-0.23,0.12,-0.29
825034,0.71,2.1,-10.43,-0.24,0.09,-0.27
825039,0.98,1.61,-10.6,-0.24,0.09,-0.27
825043,1.39,1.47,-10.02,-0.24,0.12,-0.29
825048,1.09,1.16,-9.55,-0.23,0.12,-0.29
825053,0.83,0.69,-9.94,-0.22,0.07,-0.27
825058,0.78,0.53,-9.78,-0.21,0.08,-0.29
825063,1.01,0.65,-9.57,-0.23,0.12,-0.3
825067,0.78,0.59,-9.12,-0.23,0.11,-0.27
825072,0.64,0.44,-9.49,-0.21,0.08,-0.27
825076,0.36,0.56,-9.24,-0.2,0.08,-0.27
825081,0.39,0.66,-9.69,-0.2,0.09,-0.27
825085,0.46,0.58,-9.62,-0.2,0.1,-0.27
825090,0.47,0.77,-9.49,-0.19,0.09,-0.29
825094,0.12,0.89,-9.75,-0.18,0.08,-0.27
825099,0.47,0.3,-9.94,-0.19,0.08,-0.27
825103,0.48,0.17,-10.09,-0.16,0.09,-0.29
825108,0.46,0.05,-10.11,-0.15,0.07,-0.29
825112,0.31,-0.23,-10.05,-0.15,0.07,-0.27
825117,0.04,-0.45,-10.13,-0.13,0.05,-0.27
825121,0.05,-0.62,-10.02,-0.11,0.05,-0.28
825162,-0.16,-0.86,-9.52,0.06,-0.03,-0.26
825170,-0.24,-0.57,-9.57,0.09,-0.05,-0.27
825175,0.11,-0.53,-9.59,0.1,-0.05,-0.27
825180,0.24,-0.75,-9.46,0.12,-0.04,-0.28
825184,0.54,-0.37,-9.56,0.14,-0.06,-0.28
825189,0.52,-0.26,-9.24,0.16,-0.07,-0.27
825194,0.38,-0.46,-9.67,0.17,-0.07,-0.27
825199,0.52,-0.7,-9.57,0.18,-0.06,-0.28
825204,0.45,-0.55,-9.45,0.2,-0.06,-0.27
825208,0.13,-0.73,-9.83,0.22,-0.08,-0.26
825213,0.28,-0.85,-10,0.23,-0.09,-0.27
825218,0.62,-0.42,-10.13,0.26,-0.07,-0.29
825222,0.61,-0.42,-10.15,0.27,-0.07,-0.28
825227,0.51,-0.3,-9.91,0.29,-0.1,-0.27
825232,0.5,0.19,-10.47,0.3,-0.12,-0.26
825236,0.48,0.31,-10.32,0.3,-0.09,-0.27
825241,0.8,0.1,-10.26,0.31,-0.09,-0.28
825245,0.62,0.14,-10.29,0.33,-0.1,-0.28
825251,0.8,0.44,-10.36,0.34,-0.12,-0.27
825255,0.89,0.84,-10.11,0.34,-0.1,-0.27
825261,1.14,1.07,-10.21,0.34,-0.09,-0.28
825265,1.35,1.31,-9.86,0.34,-0.08,-0.28
825271,1.55,1.59,-9.75,0.34,-0.09,-0.28
825275,1.45,1.83,-9.65,0.35,-0.09,-0.28
825281,1.62,1.87,-9.58,0.35,-0.09,-0.28
825285,1.44,2.04,-9.54,0.34,-0.07,-0.28
825293,1.18,2,-9.74,0.33,-0.08,-0.28
825297,1.16,2.07,-9.88,0.33,-0.07,-0.28
825303,0.94,2.08,-9.83,0.32,-0.07,-0.29
825308,0.89,1.98,-10,0.32,-0.06,-0.3
825313,1.01,2.02,-10.05,0.31,-0.06,-0.3
825318,1.16,1.91,-9.97,0.31,-0.06,-0.31
825323,1.01,2.09,-10.18,0.3,-0.06,-0.3
825328,1.13,2.21,-10.25,0.29,-0.05,-0.3
825333,1.4,2.42,-10.06,0.28,-0.04,-0.31
825338,1.33,2.61,-10.15,0.27,-0.05,-0.31
825342,1.31,2.91,-10,0.26,-0.05,-0.31
825347,1.32,2.77,-9.66,0.25,-0.04,-0.31
825353,1.33,2.89,-9.77,0.24,-0.04,-0.32
825357,1.24,2.88,-9.56,0.23,-0.04,-0.32
825362,1.29,2.84,-9.46,0.22,-0.03,-0.32
825367,1.23,2.84,-9.42,0.2,-0.03,-0.33
825373,1.12,2.79,-9.42,0.19,-0.02,-0.33
825377,1.13,2.72,-9.43,0.18,-0.02,-0.33
825383,1.16,2.59,-9.54,0.16,-0.01,-0.34
825388,1.15,2.58,-9.43,0.15,-0.01,-0.34
825392,1.16,2.35,-9.48,0.14,-0.01,-0.34
825397,1.12,2.3,-9.58,0.13,0,-0.34
825401,1.12,2.32,-9.67,0.12,-0.01,-0.34
825406,1.19,2.44,-9.67,0.12,-0.01,-0.34
825410,1.23,2.44,-9.73,0.11,0,-0.35
825415,1.32,2.6,-9.64,0.11,0,-0.35
825420,1.4,2.66,-9.76,0.09,0.01,-0.35
825424,1.46,2.77,-9.76,0.08,0.01,-0.35
825429,1.5,2.86,-9.75,0.06,0.02,-0.35
825433,1.45,2.92,-9.69,0.05,0.02,-0.35
825438,1.45,2.8,-9.63,0.04,0.03,-0.35
825442,1.35,2.77,-9.78,0.03,0.03,-0.36
825466,1.24,2.31,-9.87,-0.02,0.05,-0.36
825471,1.24,1.93,-9.82,-0.02,0.05,-0.36
825479,1.17,1.77,-9.89,-0.03,0.06,-0.37
825484,1.19,1.57,-9.99,-0.03,0.06,-0.36
825489,1.08,1.56,-9.94,-0.03,0.06,-0.36
825494,1.16,1.56,-9.83,-0.03,0.06,-0.37
825500,1.1,1.62,-9.96,-0.04,0.07,-0.37
825504,1.1,1.4,-9.85,-0.04,0.07,-0.36
825509,1.12,1.36,-9.92,-0.03,0.07,-0.37
825514,0.96,1.21,-9.84,-0.03,0.06,-0.36
825539,0.78,0.13,-9.93,0,0.07,-0.36
825544,0.71,0.04,-9.9,0.01,0.06,-0.37
825548,0.59,-0.27,-9.91,0.03,0.06,-0.36
825553,0.6,-0.43,-10.17,0.04,0.06,-0.35
825557,0.72,-0.61,-9.99,0.05,0.06,-0.36
825568,0.2,-0.39,-9.84,0.07,0.04,-0.34
825572,0.12,-0.65,-10.06,0.09,0.04,-0.35
825577,0.33,-0.7,-9.98,0.12,0.04,-0.35
825658,0.54,0.33,-10.22,0.35,-0.03,-0.3
825663,0.46,0.72,-10.2,0.35,-0.02,-0.31
825668,0.82,0.99,-10.04,0.36,-0.02,-0.32
825672,0.85,1.16,-10.14,0.35,0,-0.32
825677,0.74,1.05,-10.12,0.36,-0.02,-0.31
825681,0.82,1.17,-10.14,0.37,-0.03,-0.31
825688,0.85,1.26,-9.97,0.36,-0.02,-0.31
825692,1.04,1.18,-9.95,0.37,-0.01,-0.31
825697,1.11,1.32,-9.94,0.38,-0.01,-0.32
825701,1.2,1.39,-10,0.38,-0.02,-0.31
825752,0.85,2.13,-10.08,0.34,0,-0.32
825757,1,2.23,-9.83,0.33,0,-0.31
825761,0.96,2.37,-10.14,0.32,-0.01,-0.31
825766,0.77,2.47,-9.97,0.31,-0.01,-0.31
825770,0.95,2.5,-9.84,0.3,-0.01,-0.32
825775,0.9,2.34,-9.89,0.3,0,-0.32
825779,1.04,2.28,-9.9,0.29,0,-0.31
825883,-0.64,-4.23,-12.2,-0.28,0.16,0.21
825887,-0.2,-1.14,-13.19,-0.67,0.4,0.34
825892,-2.79,-2.44,-8.74,-0.51,0.19,0.43
825897,-2.54,-1.66,-10.66,0.11,-0.19,0.34
825901,-3.2,-2.88,-10.71,0.06,-0.1,0.39
825906,-2.5,-2.38,-8.6,-0.1,-0.01,0.34
825915,-0.78,2.25,-7.78,-0.23,0.09,0.27
825919,0.6,4.42,-8.31,-0.24,0.11,0.26
825923,1.24,5.65,-8.21,-0.26,0.15,0.24
825928,2.13,6.92,-8.15,-0.28,0.14,0.25
826048,1.24,1.31,-12.24,-0.5,0.06,0.25
826052,0.71,0.7,-12.18,-0.48,0.06,0.26
826056,0,-0.23,-11.93,-0.48,0.05,0.26
826063,-1.07,-1.3,-11.09,-0.45,0.03,0.27
826068,-1.49,-1.83,-10.72,-0.42,0.01,0.28
826072,-1.76,-2.11,-10.32,-0.4,0,0.27
826077,-1.62,-2.09,-10.19,-0.39,0,0.26
826082,-0.83,-1.78,-9.66,-0.38,0.01,0.25
826125,1.45,-0.67,-9.13,-0.26,0.04,0.27
826132,0.73,-1.65,-9.18,-0.2,0.02,0.28
826136,0.37,-1.94,-9.64,-0.17,0.01,0.28
826141,-0.28,-2.21,-9.29,-0.16,0.01,0.29
826147,-0.59,-2.41,-9.22,-0.12,0,0.3
826151,-0.63,-2.5,-9.44,-0.09,-0.01,0.29
826157,-0.52,-2.46,-9.66,-0.06,0,0.28
826162,-0.35,-2.57,-9.84,-0.04,0,0.28
826166,-0.11,-2.54,-10.07,0,-0.02,0.28
826171,-0.12,-2.26,-10.25,0.04,-0.04,0.3
826177,0.25,-1.77,-10.46,0.06,-0.04,0.3
826181,0.8,-1.75,-10.23,0.09,-0.04,0.29
826186,0.89,-1.28,-10.52,0.11,-0.03,0.29
826190,0.75,-1.2,-10.04,0.12,-0.04,0.31
826196,0.02,-0.89,-10.31,0.18,-0.11,0.33
826201,-0.36,-0.49,-10.4,0.18,-0.11,0.33
826207,-0.18,0.39,-9.81,0.16,-0.09,0.32
826213,-0.32,0.56,-9.46,0.2,-0.1,0.32
826217,-0.34,0.43,-9.84,0.23,-0.12,0.31
826223,-0.68,0.21,-9.27,0.22,-0.13,0.32
826230,-0.72,-0.53,-9.84,0.24,-0.14,0.32
826234,-0.29,-0.48,-9.94,0.27,-0.14,0.29
826240,0.44,0.28,-9.78,0.27,-0.14,0.28
826245,0.52,0.48,-10.02,0.28,-0.17,0.31
826250,0.6,0.94,-10.48,0.28,-0.18,0.31
826255,0.96,1.51,-10.54,0.27,-0.15,0.3
826259,1.22,1.83,-10.48,0.25,-0.13,0.3
826264,1.41,1.9,-10.73,0.27,-0.15,0.3
826268,1.48,1.79,-10.77,0.29,-0.16,0.3
826273,1.58,2.17,-10.79,0.28,-0.16,0.29
826277,1.49,2.77,-10.88,0.25,-0.15,0.3
826282,1.49,2.94,-10.43,0.23,-0.14,0.31
826286,1.66,3.26,-10.54,0.24,-0.14,0.29
826291,1.69,3.43,-10.51,0.23,-0.13,0.29
826295,1.94,3.4,-10.33,0.21,-0.13,0.29
826300,2.01,3.45,-10.07,0.2,-0.12,0.28
826306,2.21,3.47,-9.69,0.18,-0.1,0.27
826310,2.34,3.41,-9.61,0.16,-0.09,0.27
826315,2.27,2.92,-9.2,0.15,-0.08,0.28
826319,2.21,2.57,-9.08,0.14,-0.08,0.27
826324,2.18,2.76,-9.15,0.13,-0.07,0.27
826328,2.1,2.68,-8.84,0.11,-0.06,0.27
826332,2.14,2.64,-8.62,0.11,-0.05,0.27
826337,1.98,2.9,-8.79,0.09,-0.04,0.27
826341,2.02,2.99,-8.71,0.08,-0.04,0.26
826346,2.09,3.24,-8.74,0.06,-0.02,0.25
826350,2.32,3.53,-8.95,0.03,0.01,0.24
826354,2.34,3.7,-8.98,0,0.04,0.24
826359,2.12,3.91,-9.04,-0.01,0.03,0.25
826366,1.61,4.02,-9.51,-0.03,0.01,0.26
826376,1.18,3.87,-9.89,-0.08,0.04,0.24
826381,1.21,3.58,-10.05,-0.1,0.05,0.24
826385,1.47,3.47,-10.02,-0.11,0.06,0.23
826389,1.77,3.4,-9.94,-0.13,0.07,0.22
826394,1.89,3.6,-10.09,-0.14,0.07,0.22
826399,1.73,3.67,-9.96,-0.16,0.06,0.23
826403,1.44,3.65,-9.63,-0.18,0.07,0.23
826407,1.23,3.47,-9.42,-0.2,0.07,0.24
826412,1,3.13,-9.4,-0.22,0.08,0.23
826416,0.82,2.77,-9.19,-0.23,0.08,0.23
826420,0.6,2.6,-9.01,-0.23,0.07,0.22
826425,0.67,2.52,-9.05,-0.23,0.06,0.22
826429,0.6,2.48,-9.09,-0.25,0.07,0.22
826512,0.62,0.04,-9.72,-0.27,0.1,0.22
826517,0.54,-0.21,-9.49,-0.24,0.09,0.23
826525,0.66,-0.33,-9.48,-0.24,0.11,0.23
826532,0.73,-0.27,-9.04,-0.22,0.1,0.23
826536,0.64,-0.3,-9.15,-0.21,0.09,0.24
826541,0.44,-0.29,-9.18,-0.19,0.08,0.25
826546,0.37,-0.13,-9.42,-0.18,0.09,0.25
826550,0.28,0.02,-9.34,-0.17,0.08,0.25
826555,0.1,-0.04,-9.66,-0.16,0.07,0.25
826560,-0.07,-0.28,-9.72,-0.14,0.07,0.25
826568,-0.17,-0.54,-9.93,-0.12,0.06,0.25
826572,-0.03,-0.62,-10.04,-0.1,0.05,0.27
826578,-0.13,-0.91,-10.03,-0.08,0.04,0.28
826583,-0.38,-0.89,-9.97,-0.06,0.02,0.27
826587,-0.67,-0.6,-10.2,-0.05,0,0.28
826594,-0.74,-0.97,-9.92,-0.02,0,0.27
826600,-0.53,-1.18,-9.99,0.02,-0.02,0.27
826605,-0.39,-1.23,-9.83,0.03,-0.03,0.28
826611,-0.13,-0.7,-9.64,0.05,-0.04,0.28
826616,-0.15,-0.39,-9.41,0.08,-0.06,0.29
826621,-0.26,-0.13,-9.58,0.08,-0.07,0.29
826626,0.01,-0.08,-9.27,0.09,-0.07,0.29
826630,0.19,0.01,-9.17,0.11,-0.07,0.29
826635,0.12,-0.04,-9.4,0.12,-0.08,0.3
826640,-0.1,-0.36,-9.49,0.13,-0.09,0.3
826645,-0.63,-0.27,-9.29,0.15,-0.12,0.3
826652,-0.7,0.13,-9.95,0.17,-0.14,0.31
826656,-0.12,-0.11,-9.31,0.17,-0.12,0.29
826661,0.26,0.68,-10.09,0.18,-0.11,0.27
826666,0.63,0.61,-10.02,0.18,-0.13,0.3
826670,1.14,0.63,-10.15,0.19,-0.12,0.28
826675,0.9,0.52,-9.96,0.2,-0.13,0.27
826679,0.56,0.56,-10.32,0.22,-0.15,0.28
826684,-0.02,0.4,-10.81,0.21,-0.16,0.3
826689,0.34,0.33,-10.49,0.23,-0.15,0.29
826693,0.56,0.65,-10.38,0.24,-0.15,0.28
826698,0.47,0.82,-10.47,0.25,-0.16,0.29
826703,0.62,0.69,-10.76,0.25,-0.17,0.29
826707,0.55,0.8,-10.03,0.26,-0.17,0.27
826711,0.74,1.34,-10.53,0.26,-0.17,0.28
826716,0.83,1.5,-10.08,0.23,-0.17,0.3
826720,1.16,1.88,-9.71,0.23,-0.16,0.29
826725,1.39,2.63,-9.96,0.22,-0.15,0.28
826729,1.4,2.78,-9.5,0.21,-0.15,0.28
826733,1.6,2.87,-9.32,0.22,-0.16,0.28
826738,1.61,2.95,-9.55,0.22,-0.16,0.27
826753,1.57,2.55,-9.46,0.18,-0.15,0.28
826757,1.24,2.41,-9.53,0.17,-0.14,0.27
826766,1.42,2.45,-9.64,0.15,-0.12,0.26
826770,1.44,2.45,-9.71,0.14,-0.12,0.25
826775,1.22,2.69,-9.63,0.13,-0.12,0.25
826779,1.23,2.74,-9.67,0.12,-0.12,0.26
826783,1.16,2.82,-9.73,0.1,-0.11,0.27
826788,1.57,3.01,-9.9,0.09,-0.1,0.25
826793,1.65,2.93,-9.65,0.07,-0.09,0.25
826798,1.77,2.94,-9.76,0.07,-0.09,0.24
826803,1.82,3.01,-9.82,0.05,-0.09,0.25
826807,1.9,3.12,-9.67,0.03,-0.08,0.25
826812,1.84,3.24,-9.72,0.02,-0.07,0.24
826818,1.88,3.14,-9.56,0,-0.06,0.24
826823,1.92,2.97,-9.68,-0.01,-0.05,0.24
826828,2.01,2.71,-9.62,-0.03,-0.03,0.23
826834,1.93,2.34,-9.58,-0.04,-0.02,0.23
826840,1.76,2.05,-9.49,-0.05,-0.03,0.23
826846,1.55,1.83,-9.46,-0.05,-0.02,0.23
826851,1.42,1.86,-9.5,-0.06,-0.01,0.23
826855,1.35,1.88,-9.45,-0.07,-0.01,0.23
826859,1.22,1.92,-9.33,-0.07,-0.01,0.23
826864,1.27,1.9,-9.46,-0.07,0,0.22
826869,1.28,2.12,-9.49,-0.08,0.01,0.22
826874,1.38,2,-9.51,-0.09,0.01,0.22
826878,1.47,2.03,-9.56,-0.09,0.01,0.22
826883,1.53,2.04,-9.71,-0.1,0.02,0.22
826887,1.64,2.01,-9.8,-0.1,0.03,0.21
826892,1.7,1.92,-9.9,-0.11,0.04,0.21
826897,1.73,1.92,-9.97,-0.11,0.04,0.22
826904,1.5,1.71,-10.11,-0.12,0.05,0.22
826908,1.26,1.65,-10.3,-0.12,0.05,0.22
826915,1.05,1.56,-10.28,-0.12,0.05,0.22
826920,0.93,1.67,-10.36,-0.12,0.05,0.22
826925,0.79,1.52,-10.22,-0.12,0.05,0.22
826930,0.7,1.45,-10.19,-0.12,0.05,0.21
826934,0.75,1.14,-10.14,-0.11,0.05,0.21
826939,0.72,1.03,-10.1,-0.11,0.05,0.21
826943,0.77,0.85,-9.91,-0.11,0.05,0.21
826948,0.78,0.79,-9.76,-0.1,0.05,0.21
826953,0.84,0.73,-9.85,-0.1,0.05,0.21
826957,0.92,0.74,-9.71,-0.1,0.05,0.21
826963,0.74,0.69,-9.49,-0.09,0.05,0.22
826967,0.83,0.56,-9.65,-0.08,0.04,0.22
826972,0.78,0.42,-9.48,-0.08,0.05,0.22
826977,0.65,0.78,-9.29,-0.07,0.05,0.21
826981,0.41,0.67,-9.5,-0.07,0.03,0.22
826986,0.33,0.24,-9.67,-0.05,0.03,0.22
826990,0.48,0.08,-9.71,-0.03,0.03,0.22
826996,0.46,-0.17,-9.57,-0.03,0.04,0.22
827000,0,-0.18,-9.88,-0.02,0.01,0.23
827005,-0.04,-0.3,-9.74,-0.01,0,0.23
827009,0.08,-0.2,-9.95,0.01,0.01,0.21
827014,-0.07,-0.33,-9.94,0.01,0.01,0.22
827019,-0.09,-0.65,-9.94,0.04,-0.01,0.23
827024,-0.17,-0.52,-10.16,0.06,-0.02,0.23
827029,-0.09,-0.73,-9.98,0.07,-0.02,0.23
827034,-0.07,-0.56,-9.95,0.09,-0.03,0.22
827039,0,-0.33,-9.94,0.1,-0.05,0.23
827043,0.01,-0.2,-10.01,0.11,-0.05,0.23
827048,0.11,0.05,-10.01,0.13,-0.05,0.23
827052,0.16,0.32,-9.94,0.14,-0.07,0.23
827056,0.15,0.32,-9.48,0.14,-0.07,0.24
827061,0.5,0.41,-9.81,0.15,-0.07,0.23
827065,-0.07,0.22,-9.62,0.16,-0.08,0.23
827069,0,-0.03,-9.47,0.17,-0.09,0.24
827074,0.05,0.64,-9.69,0.18,-0.09,0.23
827078,-0.02,0.66,-9.36,0.18,-0.11,0.24
827121,0.53,1.2,-9.98,0.24,-0.17,0.23
827126,0.49,1.51,-10.23,0.23,-0.17,0.23
827132,0.39,1.48,-10.06,0.23,-0.18,0.24
827137,0.57,1.72,-10.23,0.24,-0.19,0.23
827141,0.39,1.82,-10.03,0.23,-0.18,0.23
827146,0.64,1.95,-10.03,0.23,-0.19,0.23
827151,0.73,1.87,-9.91,0.23,-0.19,0.22
827155,0.91,1.72,-9.86,0.23,-0.19,0.22
827161,1.1,1.84,-9.77,0.22,-0.19,0.22
827166,1.21,1.96,-9.79,0.22,-0.19,0.22
827170,1.29,2.1,-9.78,0.21,-0.19,0.22
827175,1.48,2.11,-9.58,0.2,-0.17,0.22
827179,1.53,1.97,-9.58,0.2,-0.17,0.21
827184,1.36,2.12,-9.72,0.2,-0.18,0.22
827188,1.06,2.02,-9.65,0.19,-0.18,0.22
827193,0.99,2.05,-9.64,0.19,-0.18,0.23
827197,0.82,2.07,-9.72,0.18,-0.18,0.22
827202,0.94,2.05,-9.68,0.17,-0.17,0.21
827206,1.08,2.08,-9.7,0.17,-0.16,0.2
827210,1.38,2.25,-9.7,0.16,-0.16,0.2
827215,1.59,2.28,-9.71,0.15,-0.16,0.2
827219,1.65,2.54,-9.66,0.13,-0.15,0.2
827224,1.7,2.64,-9.62,0.13,-0.14,0.21
827228,1.77,2.62,-9.65,0.12,-0.14,0.21
827232,1.71,2.79,-9.75,0.11,-0.14,0.21
827238,1.66,2.68,-9.84,0.1,-0.13,0.21
827247,1.45,2.74,-9.73,0.08,-0.12,0.2
827252,1.44,2.58,-9.79,0.07,-0.11,0.2
827259,1.73,2.45,-9.75,0.05,-0.1,0.19
827264,1.62,2.43,-9.68,0.04,-0.1,0.19
827269,1.59,2.1,-9.77,0.03,-0.1,0.2
827274,1.66,1.97,-9.63,0.03,-0.08,0.19
827279,1.72,1.95,-9.61,0.02,-0.07,0.18
827284,1.49,1.99,-9.46,0.02,-0.08,0.19
827289,1.61,2.08,-9.55,0.01,-0.08,0.2
827293,1.42,2.21,-9.59,0,-0.06,0.2
827298,1.63,2.19,-9.51,0,-0.06,0.19
827302,1.43,2.25,-9.5,-0.01,-0.05,0.19
827310,1.45,1.94,-9.81,-0.03,-0.04,0.18
827316,1.75,1.78,-9.71,-0.03,-0.02,0.17
827320,1.77,1.8,-9.86,-0.03,-0.02,0.18
827325,1.55,1.64,-9.85,-0.03,-0.03,0.19
827331,1.38,1.83,-9.9,-0.03,-0.02,0.18
827336,1.42,1.74,-10.01,-0.04,-0.01,0.18
827340,1.36,1.48,-9.94,-0.04,-0.01,0.18
827345,1.33,1.47,-10,-0.04,-0.01,0.18
827350,1.16,1.53,-9.95,-0.04,-0.01,0.18
827356,1.03,1.37,-10.09,-0.04,0,0.18
827360,1,1.23,-10.06,-0.04,0,0.18
827364,1.03,1.26,-9.86,-0.03,0,0.18
827369,0.91,1.21,-9.94,-0.03,0,0.18
827373,1.04,1,-9.88,-0.03,0,0.19
827378,0.94,0.92,-9.85,-0.02,0,0.18
827382,0.92,0.88,-9.78,-0.02,0,0.18
827389,0.81,0.89,-9.78,-0.02,0.01,0.18
827394,0.78,0.74,-9.77,-0.01,0,0.18
827399,0.76,0.78,-9.81,-0.01,0,0.18
827403,0.78,0.7,-9.71,-0.01,0,0.19
827409,0.66,0.74,-9.76,0,0,0.19
827413,0.53,0.59,-9.62,0.01,-0.01,0.18
827418,0.33,0.51,-9.72,0.02,-0.02,0.19
827422,0.26,0.27,-9.89,0.03,-0.02,0.19
827427,0.31,0.28,-9.84,0.04,-0.02,0.19
827431,0.17,0.28,-9.87,0.04,-0.02,0.19
827436,0.18,0.21,-9.74,0.05,-0.03,0.19
827440,0.1,0.15,-9.82,0.06,-0.04,0.19
827445,0.22,0.37,-10.04,0.07,-0.04,0.19
827449,0.2,0.36,-9.88,0.07,-0.04,0.19
827454,0.35,0.43,-9.82,0.08,-0.05,0.19
827458,0.19,0.32,-9.81,0.09,-0.06,0.19
827470,0.2,0.44,-9.68,0.11,-0.07,0.2
827476,0.13,0.53,-9.83,0.12,-0.07,0.19
827482,0.14,0.56,-9.94,0.13,-0.09,0.2
827487,0.13,0.51,-9.78,0.14,-0.09,0.19
827491,0.02,1,-9.79,0.15,-0.1,0.19
827496,-0.11,0.27,-9.38,0.14,-0.11,0.21
827500,0.18,0.7,-10.05,0.16,-0.11,0.19
827505,-0.01,0.99,-9.48,0.16,-0.11,0.19
827512,0.12,0.83,-10.04,0.16,-0.13,0.19
827516,-0.05,0.97,-9.74,0.17,-0.14,0.19
827521,0.39,1.27,-9.79,0.18,-0.15,0.19
827525,0.29,1.37,-10.02,0.16,-0.13,0.19
827530,0.48,1.04,-9.77,0.17,-0.15,0.19
827534,0.48,1.07,-9.82,0.18,-0.15,0.18
827540,0.58,1.02,-9.98,0.18,-0.16,0.19
827544,0.56,1.15,-9.94,0.18,-0.16,0.18
827549,0.6,1.39,-9.76,0.19,-0.16,0.18
827554,0.64,1.29,-9.83,0.18,-0.17,0.18
827558,0.7,1.54,-9.94,0.18,-0.17,0.18
827563,0.72,1.68,-9.75,0.17,-0.16,0.18
827567,0.67,1.53,-9.74,0.17,-0.16,0.18
827572,0.77,1.55,-9.8,0.18,-0.17,0.18
827578,0.7,1.78,-9.71,0.17,-0.18,0.17
827582,0.84,1.84,-9.8,0.16,-0.17,0.17
827587,0.87,1.68,-9.6,0.16,-0.17,0.17
827591,0.85,1.8,-9.83,0.17,-0.18,0.17
827596,0.87,1.75,-9.71,0.16,-0.18,0.17
827600,1.09,1.74,-9.8,0.16,-0.17,0.16
827605,1.02,1.76,-9.84,0.15,-0.17,0.16
827610,1.22,1.82,-9.88,0.15,-0.17,0.16
827614,1.14,1.91,-9.94,0.15,-0.17,0.16
827619,1.27,1.93,-9.93,0.15,-0.16,0.16
827623,1.24,2.05,-9.89,0.13,-0.16,0.15
827628,1.39,2.04,-9.87,0.13,-0.16,0.15
827632,1.32,2.12,-9.83,0.12,-0.16,0.15
827636,1.3,2.2,-9.84,0.12,-0.16,0.15
827641,1.24,2.15,-9.81,0.11,-0.15,0.15
827647,1.34,2.19,-9.83,0.11,-0.15,0.14
827651,1.38,2.13,-9.67,0.1,-0.14,0.14
827656,1.42,2.2,-9.68,0.09,-0.14,0.14
827661,1.45,2.14,-9.67,0.08,-0.13,0.13
827666,1.54,2.18,-9.59,0.08,-0.13,0.13
827670,1.64,2.16,-9.65,0.07,-0.13,0.13
827675,1.52,2.13,-9.69,0.06,-0.12,0.13
827679,1.56,2.24,-9.6,0.06,-0.11,0.12
827684,1.6,2.21,-9.6,0.05,-0.11,0.12
827692,1.7,2.28,-9.62,0.04,-0.09,0.12
827696,1.68,2.28,-9.7,0.03,-0.09,0.12
827701,1.71,2.26,-9.71,0.03,-0.08,0.11
827706,1.7,2.24,-9.53,0.02,-0.08,0.11
827710,1.65,2.2,-9.64,0.01,-0.07,0.11
827715,1.62,2.2,-9.55,0.01,-0.07,0.11
827719,1.59,2.24,-9.67,0,-0.06,0.11
827724,1.58,2.16,-9.67,-0.01,-0.05,0.1
827729,1.65,2.07,-9.64,-0.02,-0.04,0.1
827734,1.63,2.01,-9.8,-0.02,-0.03,0.1
827740,1.65,1.88,-9.75,-0.03,-0.03,0.1
827744,1.57,1.74,-9.71,-0.03,-0.02,0.09
827748,1.64,1.67,-9.71,-0.04,-0.02,0.09
827753,1.41,1.7,-9.73,-0.04,-0.01,0.09
827758,1.45,1.58,-9.85,-0.04,-0.01,0.09
827762,1.41,1.64,-9.76,-0.04,0,0.09
827766,1.4,1.55,-9.79,-0.04,0,0.08
827771,1.19,1.52,-9.84,-0.05,0,0.08
827775,1.23,1.35,-9.81,-0.05,0.01,0.09
827779,1.28,1.36,-9.79,-0.05,0.01,0.08
827784,1.26,1.3,-9.92,-0.04,0.01,0.08
827788,1.23,1.34,-9.83,-0.05,0.02,0.08
827866,0.63,0.84,-9.75,0.02,0.01,0.07
827872,0.66,0.75,-9.63,0.02,0.01,0.06
827876,0.56,0.78,-9.62,0.03,0,0.07
827881,0.47,0.66,-9.62,0.03,0,0.07
827885,0.38,0.59,-9.74,0.04,-0.01,0.07
827891,0.26,0.57,-9.62,0.05,-0.02,0.07
827897,0.17,0.73,-9.6,0.05,-0.02,0.07
827901,0.16,0.73,-9.76,0.05,-0.03,0.07
827907,0.24,0.75,-9.69,0.06,-0.03,0.06
827911,0.21,1.03,-9.71,0.07,-0.03,0.06
827916,0.4,0.9,-9.94,0.07,-0.04,0.07
827920,0.47,0.92,-9.89,0.07,-0.04,0.06
827925,0.49,1.19,-9.86,0.08,-0.04,0.06
827929,0.59,0.99,-9.83,0.08,-0.05,0.06
827934,0.48,1.15,-9.99,0.08,-0.06,0.06
